scenario,variant,recorded_n,expected_n,valid_n,complete_n,gaps_n,aborted_n,missing_n,rmse__mean,rmse__min,rmse__max,rmse__n,absolute_mean_bias__mean,absolute_mean_bias__min,absolute_mean_bias__max,absolute_mean_bias__n,peak_absolute_error__mean,peak_absolute_error__min,peak_absolute_error__max,peak_absolute_error__n,bad_path_m__mean,bad_path_m__min,bad_path_m__max,bad_path_m__n,valid_coverage_rate_m_s__mean,valid_coverage_rate_m_s__min,valid_coverage_rate_m_s__max,valid_coverage_rate_m_s__n,valid_coverage_fraction__mean,valid_coverage_fraction__min,valid_coverage_fraction__max,valid_coverage_fraction__n,registered_image_coverage_m__mean,registered_image_coverage_m__min,registered_image_coverage_m__max,registered_image_coverage_m__n,acoustic_coverage_fraction__mean,acoustic_coverage_fraction__min,acoustic_coverage_fraction__max,acoustic_coverage_fraction__n,angular_travel_rad__mean,angular_travel_rad__min,angular_travel_rad__max,angular_travel_rad__n,measured_forward_m__mean,measured_forward_m__min,measured_forward_m__max,measured_forward_m__n,elapsed_s__mean,elapsed_s__min,elapsed_s__max,elapsed_s__n,force_active_fraction__mean,force_active_fraction__min,force_active_fraction__max,force_active_fraction__n,aperture_active_fraction__mean,aperture_active_fraction__min,aperture_active_fraction__max,aperture_active_fraction__n,omega_width_mechanical_mean__mean,omega_width_mechanical_mean__min,omega_width_mechanical_mean__max,omega_width_mechanical_mean__n,omega_width_force_mean__mean,omega_width_force_mean__min,omega_width_force_mean__max,omega_width_force_mean__n,omega_width_complete_mean__mean,omega_width_complete_mean__min,omega_width_complete_mean__max,omega_width_complete_mean__n,controller_p50_ms__mean,controller_p50_ms__min,controller_p50_ms__max,controller_p50_ms__n,controller_p99_ms__mean,controller_p99_ms__min,controller_p99_ms__max,controller_p99_ms__n,controller_max_ms__mean,controller_max_ms__min,controller_max_ms__max,controller_max_ms__n,simulated_deadline_overruns__mean,simulated_deadline_overruns__min,simulated_deadline_overruns__max,simulated_deadline_overruns__n,measured_positive_travel_m__mean,measured_positive_travel_m__min,measured_positive_travel_m__max,measured_positive_travel_m__n,measured_reverse_travel_m__mean,measured_reverse_travel_m__min,measured_reverse_travel_m__max,measured_reverse_travel_m__n,scan_angular_travel_rad__mean,scan_angular_travel_rad__min,scan_angular_travel_rad__max,scan_angular_travel_rad__n,scan_aperture_active_fraction__mean,scan_aperture_active_fraction__min,scan_aperture_active_fraction__max,scan_aperture_active_fraction__n,scan_center_acoustic_bad_fraction__mean,scan_center_acoustic_bad_fraction__min,scan_center_acoustic_bad_fraction__max,scan_center_acoustic_bad_fraction__n,scan_controller_p95_ms__mean,scan_controller_p95_ms__min,scan_controller_p95_ms__max,scan_controller_p95_ms__n,scan_end_s__mean,scan_end_s__min,scan_end_s__max,scan_end_s__n,scan_force_active_fraction__mean,scan_force_active_fraction__min,scan_force_active_fraction__max,scan_force_active_fraction__n,scan_max_abs_angle_rad__mean,scan_max_abs_angle_rad__min,scan_max_abs_angle_rad__max,scan_max_abs_angle_rad__n,scan_omega_width_complete_mean__mean,scan_omega_width_complete_mean__min,scan_omega_width_complete_mean__max,scan_omega_width_complete_mean__n,scan_omega_width_complete_samples__mean,scan_omega_width_complete_samples__min,scan_omega_width_complete_samples__max,scan_omega_width_complete_samples__n,scan_omega_width_force_mean__mean,scan_omega_width_force_mean__min,scan_omega_width_force_mean__max,scan_omega_width_force_mean__n,scan_omega_width_force_samples__mean,scan_omega_width_force_samples__min,scan_omega_width_force_samples__max,scan_omega_width_force_samples__n,scan_omega_width_mechanical_mean__mean,scan_omega_width_mechanical_mean__min,scan_omega_width_mechanical_mean__max,scan_omega_width_mechanical_mean__n,scan_omega_width_mechanical_samples__mean,scan_omega_width_mechanical_samples__min,scan_omega_width_mechanical_samples__max,scan_omega_width_mechanical_samples__n,scan_required_acoustic_bad_fraction__mean,scan_required_acoustic_bad_fraction__min,scan_required_acoustic_bad_fraction__max,scan_required_acoustic_bad_fraction__n,scan_samples__mean,scan_samples__min,scan_samples__max,scan_samples__n,recovery_events,recovery_confirmed,recovery_unconfirmed,recovery_no_deficit_runs,recovery_median_s
nonmonotonic,full,10,10,10,0,10,0,0,0.202459746936352,0.19791808417541062,0.20697432281641176,10,0.001477855743585225,0.00010860981606412706,0.00980508688855903,10,0.3210021578686667,0.3102205242186655,0.35867428068232066,10,0.003600465347493436,0.0,0.0055876746689982465,10,0.01688366117745253,0.01624248517343336,0.017981651375873896,10,0.9399922442084427,0.9068720888500292,1.0,10,0.05476006970371463,0.05237056253831545,0.05760329049198795,10,0.9294971345979908,0.8950489038954814,0.9799999999851273,10,0.017873186460428937,0.010359830180100775,0.027421355370526694,10,0.06000000000000001,0.06,0.06,10,3.341,3.27,3.5100000000000002,10,0.7066814892564064,0.6532137518684604,0.7891737891737892,10,0.00028490028490028494,0.0,0.002849002849002849,10,0.02999999999999999,0.02999999999999999,0.030000000000000013,10,0.02999999999999999,0.02999999999999999,0.030000000000000013,10,0.029912222633151568,0.029893670347384,0.02993593827973659,10,1.9378924975171685,1.674860017374158,3.3471810165792704,10,3.1894824204500756,2.430770737119019,4.708147817291319,10,3.733627521432936,2.5060379412025213,5.3734611719846725,10,0.5,0.0,3.0,10,0.060790767764698064,0.06072402922574452,0.06083282283288924,10,0.0,0.0,0.0,10,0.017867808934961024,0.010359830180022378,0.02742127935046582,10,0.00030674846625766873,0.0,0.003067484662576687,10,0.010889570552147239,0.0,0.10889570552147239,10,2.76611806359142,2.156348084099591,4.339355044066906,10,3.0859999999999244,3.014999999999926,3.254999999999921,10,0.7317760847186439,0.7059773828756059,0.7730061349693251,10,0.017795860278094634,0.009882051091256335,0.02740215121787076,10,0.029907265214666728,0.029873090086788165,0.02993593827973659,10,77.1,75.0,81.0,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,77.1,75.0,81.0,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,77.1,75.0,81.0,10,0.07305739592304575,0.018211920529801324,0.1334355828220859,10,618.2,604.0,652.0,10,10,10,0,0,0.22749999999999515
nonmonotonic,full_consistency,10,10,10,0,10,0,0,0.20213913661044997,0.1975244727950233,0.20697432281621905,10,0.001463656849235315,7.826192868322505e-05,0.00856006058157528,10,0.32068035572150916,0.3102205242186655,0.35523720899990074,10,0.0036126146245906697,0.0,0.005587674668963913,10,0.016880034564046027,0.016242485173443608,0.017981651375873896,10,0.9397897562568222,0.9068720888506014,1.0,10,0.054750828780125695,0.052333650834330864,0.05760329049198795,10,0.9291042769250545,0.8931452066823234,0.9799999999851273,10,0.015286336595747945,0.009495049681089945,0.0217762512663662,10,0.06000000000000001,0.06,0.06,10,3.341,3.27,3.5100000000000002,10,0.7052636303454213,0.6576980568011959,0.7720797720797721,10,0.0,0.0,0.0,10,0.02999999999999999,0.02999999999999999,0.030000000000000013,10,0.02999999999999999,0.02999999999999999,0.030000000000000013,10,0.029922956458281063,0.02990748937103216,0.029941226825919903,10,1.7408626154065132,1.651011873036623,1.8772919429466128,10,2.6487217461690307,2.4182268185541034,3.530164149124174,10,3.094839444383979,2.519202185794711,4.577059997245669,10,0.0,0.0,0.0,10,0.0607909320595187,0.060724029226214137,0.06083282283294031,10,0.0,0.0,0.0,10,0.01528426121530888,0.009495049681050676,0.021776195268149036,10,0.0,0.0,0.0,10,0.011042944785276074,0.0,0.11042944785276074,10,2.27855370962061,2.115693804807961,2.399983769282698,10,3.0859999999999244,3.014999999999926,3.254999999999921,10,0.7302500356536515,0.7108239095315024,0.754601226993865,10,0.015236487669925598,0.009254140133214517,0.02175706713554945,10,0.029919037091408272,0.029899664208056568,0.029941226825919903,10,77.1,75.0,81.0,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,77.1,75.0,81.0,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,77.1,75.0,81.0,10,0.07353335164051766,0.018211920529801324,0.13496932515337423,10,618.2,604.0,652.0,10,10,10,0,0,0.2299999999999951
nonmonotonic,matched_scan_speed,10,10,10,0,10,0,0,0.20198132427973836,0.19787329446769675,0.20723022556340745,10,0.0016500246469448143,8.789613579279395e-05,0.006432853112646532,10,0.3210235978701691,0.3102164512205876,0.35878069298576687,10,0.003612614624585817,0.0,0.0055876746689982465,10,0.016880034564047502,0.01624248517343336,0.017981651375873896,10,0.9397897562569032,0.9068720888500292,1.0,10,0.054850197509046225,0.05322627880947729,0.05760329049201814,10,0.9303674446776015,0.9057768842069839,0.9799999999851273,10,0.015776283637158904,0.011846073797988878,0.020926390597391348,10,0.06000000000000001,0.06,0.06,10,3.341,3.27,3.5100000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2456428725272417,1.222233404405415,1.2598650064319372,10,1.876347522251308,1.3977125287055963,2.5169296492822464,10,2.161962818354368,1.428496092557907,2.72479304112494,10,0.0,0.0,0.0,10,0.0607907677645665,0.060724029225582475,0.06083282283272719,10,0.0,0.0,0.0,10,0.015776283637158904,0.011846073797988875,0.020926390597391344,10,0.0,0.0,0.0,10,0.00736196319018405,0.0,0.0736196319018405,10,1.551434613065794,1.335396186914295,2.3792406427673995,10,3.0859999999999244,3.014999999999926,3.254999999999921,10,0.0,0.0,0.0,10,0.015776283637158904,0.011846073797988878,0.020926390597391348,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.07169286084297166,0.018211920529801324,0.1165644171779141,10,618.2,604.0,652.0,10,10,10,0,0,0.2299999999999951
nonmonotonic,matched_rocking,10,10,10,0,10,0,0,0.20412632624006655,0.20038455633821112,0.20921170139512998,10,0.0003523499959941989,4.083475037939103e-06,0.0011842874271752212,10,0.31686789845780783,0.3101938322189608,0.32550557453686757,10,0.004019999999999907,0.0,0.005899999999999864,10,0.01717177914110432,0.016595092024539917,0.01840490797546012,10,0.9330000000000016,0.901666666666669,1.0,10,0.05375800431024032,0.051438004310240384,0.05543800431024028,10,0.9181666666666686,0.8816666666666695,0.9450000000000014,10,0.013087034461287575,0.007666862210200907,0.017301573582785525,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2629559612832963,1.2534555280581117,1.2819324620068073,10,1.8563792370259762,1.402994440868497,2.4368386156857014,10,2.257412881590426,1.5906549524515867,2.6293068658560514,10,0.0,0.0,0.0,10,0.060781466524967874,0.060781466524967874,0.06078146652496788,10,0.0,0.0,0.0,10,0.013087034461287578,0.007666862210200908,0.01730157358278554,10,0.0,0.0,0.0,10,0.008970099667774087,0.0,0.08970099667774087,10,1.5424322139006108,1.358089840505272,2.230052836239338,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.013087034461287575,0.007666862210200907,0.017301573582785525,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.07973421926910298,0.053156146179401995,0.11627906976744186,10,602.0,602.0,602.0,10,10,10,0,0,0.23999999999999488
curvature,baseline,10,10,10,0,10,0,0,0.14769739877936888,0.14656490271577005,0.14910438386260136,10,0.004128107743446781,0.001418633833632663,0.00588796543399296,10,0.2301808987332045,0.22741185585218648,0.23399362799196233,10,0.0,0.0,0.0,10,0.01840490797546012,0.01840490797546012,0.01840490797546012,10,1.0,1.0,1.0,10,0.059438004310240176,0.05943800431024018,0.05943800431024018,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2592722428962588,1.2346834409981966,1.2816775124520063,10,1.9190990866627544,1.3908228161744773,2.5857507507316773,10,2.2691827034577727,1.4361890498548746,3.1386958435177803,10,0.0,0.0,0.0,10,0.060781466524967874,0.06078146652496788,0.06078146652496788,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.7049958312418307,1.3371021021157503,2.4384134798310697,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.0,0.0,0.0,10,602.0,602.0,602.0,10,0,0,0,10,
curvature,image_only,10,10,10,0,10,0,0,0.2761231354865008,0.23599247135592985,0.32071151477647036,10,0.09168235268485438,0.06506470543243074,0.11997339583139718,10,0.570023777409454,0.47993204498456254,0.6523908160301533,10,0.0,0.0,0.0,10,0.01839363391238174,0.018376722817764164,0.01840490797546012,10,1.0,1.0,1.0,10,0.059418574011759914,0.059376905171194,0.05943800279665999,10,1.0,1.0,1.0,10,0.022743751447011264,0.012589164855088673,0.034323659992587595,10,0.06000000000000001,0.06,0.06,10,3.2620000000000005,3.2600000000000002,3.265,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,1.7223576316609979,1.6949351411312819,1.792232971638441,10,2.376264390302822,2.1686144918203354,3.6502342042513196,10,2.7613321086391807,2.2781759034842253,4.24154894426465,10,0.0,0.0,0.0,10,0.06080203594485889,0.06078146241404526,0.060839739365720465,10,0.0,0.0,0.0,10,0.02198830339848937,0.012146344151554649,0.03380909257738232,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,2.129498707363381,2.0258865784853697,2.4790536379441575,10,3.006999999999926,3.004999999999926,3.009999999999926,10,0.0,0.0,0.0,10,0.008813954812572734,0.003990754283284256,0.017958439945089586,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.0,0.0,0.0,10,602.4,602.0,603.0,10,0,0,0,10,
curvature,no_aperture,10,10,8,0,8,2,0,0.14742372548941746,0.1457512656133903,0.1484532924276734,10,0.002558331028281408,0.0006578577028921379,0.005690324898182313,10,0.22866216265874106,0.22511855232614675,0.23323907081345663,10,0.0,0.0,0.0,10,0.018215371740187624,0.018126888217522657,0.018348623853211007,10,1.0,1.0,1.0,10,0.05956255486115963,0.05924956956723451,0.05999256708771011,10,1.0,1.0,1.0,10,0.0003710491142264625,3.8408769929020064e-05,0.0010218123208338293,10,0.06000000000000001,0.06,0.06,10,3.2940000000000005,3.27,3.31,10,0.6651025237524871,0.6193353474320241,0.7341389728096677,10,0.0,0.0,0.0,10,0.02999999999999999,0.029999999999999992,0.029999999999999995,10,0.02999999999999999,0.029999999999999992,0.029999999999999995,10,0.02999999999999999,0.029999999999999992,0.029999999999999995,10,1.697158394381404,1.649054465815425,1.8680848879739642,10,2.698609999613836,2.3296801047399636,3.892267148476092,10,3.1718224054202437,2.451328095048666,4.494708031415939,10,0.0,0.0,0.0,10,0.06078852596490554,0.060732695913565934,0.060830181006148454,10,0.0,0.0,0.0,10,0.0003686838669798775,3.8408769929020044e-05,0.0010217754333892834,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,2.319337644148617,2.0627533784136176,3.5204109852202237,10,3.0389999999999255,3.014999999999926,3.054999999999925,10,0.6869095974361245,0.6699346405228758,0.7124183006535948,10,0.00024078976459467166,3.840876836060031e-05,0.0006820577822456033,10,0.02999999999999999,0.029999999999999992,0.029999999999999995,10,75.8,75.0,76.0,10,0.02999999999999999,0.029999999999999992,0.029999999999999995,10,75.8,75.0,76.0,10,0.02999999999999999,0.029999999999999992,0.029999999999999995,10,75.8,75.0,76.0,10,0.0,0.0,0.0,10,608.8,604.0,612.0,10,0,0,0,10,
curvature,full,10,10,9,0,9,1,0,0.14741444904180523,0.1457680430216989,0.14849639518607685,10,0.002529595149664644,0.0006635517219323124,0.005690777321905687,10,0.22865359180707764,0.22510641480343185,0.23323849107064465,10,0.0,0.0,0.0,10,0.018215371740187624,0.018126888217522657,0.018348623853211007,10,1.0,1.0,1.0,10,0.059485069353998124,0.05918813813640077,0.059992567087772196,10,1.0,1.0,1.0,10,0.00023855159104215856,2.6518475311546052e-05,0.0007477314913328506,10,0.06000000000000001,0.06,0.06,10,3.2940000000000005,3.27,3.31,10,0.6622241566095826,0.6102719033232629,0.7401812688821753,10,0.00015105740181268882,0.0,0.0015105740181268882,10,0.02999999999999999,0.029999999999999992,0.029999999999999995,10,0.02999999999999999,0.029999999999999992,0.029999999999999995,10,0.029992365459613295,0.029960836776732704,0.02999999999648939,10,1.7338382662273943,1.6718495171517134,1.8962881295010448,10,3.1584880615118847,2.4226941098459065,3.973274060990664,10,3.9884756319224834,2.5504010263830423,5.247417138889432,10,0.1,0.0,1.0,10,0.06079391982966796,0.06073269591362599,0.06083615551927171,10,0.0,0.0,0.0,10,0.00023736137359930374,2.651847531154607e-05,0.0007477289946733254,10,0.00016339869281045753,0.0,0.0016339869281045752,10,0.0,0.0,0.0,10,2.701318585313856,2.1583871566690505,3.478909144178033,10,3.0389999999999255,3.014999999999926,3.054999999999925,10,0.6837953321740882,0.6601307189542484,0.7189542483660131,10,0.00015452023055421318,2.6518473054536186e-05,0.0005365678264448015,10,0.029992365459613295,0.029960836776732704,0.02999999999648939,10,75.8,75.0,76.0,10,0.02999999999999999,0.029999999999999992,0.029999999999999995,10,75.8,75.0,76.0,10,0.02999999999999999,0.029999999999999992,0.029999999999999995,10,75.8,75.0,76.0,10,0.0,0.0,0.0,10,608.8,604.0,612.0,10,0,0,0,10,
curvature,full_consistency,10,10,9,0,9,1,0,0.14728609506820572,0.1456168984792304,0.14820486039711314,10,0.0028289523378226904,0.0005714041574118837,0.0056907773221585274,10,0.22887062847919593,0.22510641480343185,0.23323849107064465,10,0.0,0.0,0.0,10,0.018215371740187624,0.018126888217522657,0.018348623853211007,10,1.0,1.0,1.0,10,0.05948506934976984,0.05918813813643091,0.05999256708776398,10,1.0,1.0,1.0,10,0.0001651271602966641,2.6518475267949954e-05,0.00046361535536742723,10,0.06000000000000001,0.06,0.06,10,3.2940000000000005,3.27,3.31,10,0.6640375464176251,0.6217851739788199,0.7326283987915407,10,0.0,0.0,0.0,10,0.02999999999999999,0.029999999999999992,0.029999999999999995,10,0.02999999999999999,0.029999999999999992,0.029999999999999995,10,0.029996344042237187,0.02996349977758286,0.029999999996505437,10,1.7071960377506912,1.6592469764873385,1.8670576391741633,10,2.9203187420498566,2.457570831757039,3.86909304652363,10,3.653716901317239,2.537535037845373,5.235191201791167,10,0.1,0.0,1.0,10,0.06079391982547235,0.06073269591361642,0.06083615551927151,10,0.0,0.0,0.0,10,0.00016423547550810667,2.6518475267949967e-05,0.00046360342723323803,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,2.369737306144088,2.127059269696474,3.072091657668351,10,3.0389999999999255,3.014999999999926,3.054999999999925,10,0.6857569382892079,0.6683168316831684,0.7107843137254902,10,0.00011713727272621081,2.6518473021011513e-05,0.00028570353298057075,10,0.029996344042237187,0.02996349977758286,0.029999999996505437,10,75.8,75.0,76.0,10,0.02999999999999999,0.029999999999999992,0.029999999999999995,10,75.8,75.0,76.0,10,0.02999999999999999,0.029999999999999992,0.029999999999999995,10,75.8,75.0,76.0,10,0.0,0.0,0.0,10,608.8,604.0,612.0,10,0,0,0,10,
curvature,matched_scan_speed,10,10,9,0,9,1,0,0.14728721031796943,0.14619945220881278,0.14851115360963638,10,0.004280935604655705,0.0013392418789049034,0.005908884262855998,10,0.22892502545341906,0.224862947143059,0.23323719922195885,10,0.0,0.0,0.0,10,0.018215371740187624,0.018126888217522657,0.018348623853211007,10,1.0,1.0,1.0,10,0.05948573253174966,0.05918813813624096,0.05999256708761015,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.06000000000000001,0.06,0.06,10,3.2940000000000005,3.27,3.31,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2598814093507826,1.2384910369291902,1.2867848854511976,10,1.718016535276547,1.392121659591794,2.493482807185501,10,2.042684401385486,1.4481320977210999,2.6459419168531895,10,0.0,0.0,0.0,10,0.0607945830074195,0.060732695913463954,0.06084278729824343,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.4642770355567336,1.3526306138373911,2.1735920454375446,10,3.0389999999999255,3.014999999999926,3.054999999999925,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.0,0.0,0.0,10,608.8,604.0,612.0,10,0,0,0,10,
curvature,matched_rocking,10,10,10,0,10,0,0,0.14769739877936888,0.14656490271577005,0.14910438386260136,10,0.004128107743446781,0.001418633833632663,0.00588796543399296,10,0.2301808987332045,0.22741185585218648,0.23399362799196233,10,0.0,0.0,0.0,10,0.01840490797546012,0.01840490797546012,0.01840490797546012,10,1.0,1.0,1.0,10,0.059438004310240176,0.05943800431024018,0.05943800431024018,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2902206392027438,1.2654811143875122,1.3689094921573997,10,2.0365714181680232,1.457103001885116,2.73845290299505,10,2.5336069287732244,1.6387088689953089,3.4201170783489943,10,0.0,0.0,0.0,10,0.060781466524967874,0.06078146652496788,0.06078146652496788,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.754956846125424,1.3991181971505282,2.6071277912706137,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.0,0.0,0.0,10,602.0,602.0,602.0,10,0,0,0,10,
moving_surface,baseline,10,10,10,0,10,0,0,0.13434409275163858,0.1295080108097009,0.1399140092521556,10,0.01162341060988443,0.0009075802145476665,0.03643752022254358,10,0.3512593077935466,0.33458715707225783,0.3652809853426211,10,0.0,0.0,0.0,10,0.01840490797546012,0.01840490797546012,0.01840490797546012,10,1.0,1.0,1.0,10,0.059438004310240176,0.05943800431024018,0.05943800431024018,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2635822058655322,1.2441364815458655,1.2883414747193456,10,2.1943343225866556,1.407752139493823,2.7025828300975263,10,2.509236754849553,1.4402999076992273,3.810600144788623,10,0.0,0.0,0.0,10,0.060781466524967874,0.06078146652496788,0.06078146652496788,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.7981881881132715,1.3701844960451124,2.483487396966665,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.0,0.0,0.0,10,602.0,602.0,602.0,10,0,0,0,10,
moving_surface,image_only,10,10,10,0,10,0,0,0.19332342231258223,0.1689772441171396,0.21951925977688524,10,0.05591601524330566,0.025696575368100775,0.07759312015408572,10,0.5696192565979766,0.4497320678150114,0.7047281818932998,10,0.0,0.0,0.0,10,0.018402089459690525,0.018376722817764164,0.01840490797546012,10,1.0,1.0,1.0,10,0.0594288057266915,0.05939761629647108,0.05943800363145406,10,1.0,1.0,1.0,10,0.011141380447999701,0.003692799669334659,0.019167138099936715,10,0.06000000000000001,0.06,0.06,10,3.2605000000000004,3.2600000000000002,3.265,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,1.6957596060819924,1.668078824877739,1.7466103890910745,10,2.659047963330522,2.133569298312068,3.909568954259157,10,3.1394921941682696,2.2531559225171804,4.530881997197866,10,0.0,0.0,0.0,10,0.0607822679289574,0.06075028145551317,0.06084107854304896,10,0.0,0.0,0.0,10,0.011139379214026992,0.003672966078689247,0.01916713809981381,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,2.2970510239247215,1.9943559193052345,3.315769112668918,10,3.005499999999926,3.004999999999926,3.009999999999926,10,0.0,0.0,0.0,10,0.007141837168666053,0.0011625655950952215,0.012100114513597928,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.0,0.0,0.0,10,602.1,602.0,603.0,10,0,0,0,10,
moving_surface,no_aperture,10,10,9,2,7,1,0,0.1341641007428303,0.1267332997993599,0.13891350525877535,10,0.012747230187097433,0.0008025315557918395,0.03408312473104215,10,0.3511329346586049,0.3355964558396045,0.3652796164061298,10,0.0,0.0,0.0,10,0.018273715960642405,0.018072289156626505,0.01840490797546012,10,1.0,1.0,1.0,10,0.05969311233963168,0.05923181709292734,0.05998931362498394,10,1.0,1.0,1.0,10,0.0004688582259740659,1.0677000933013464e-08,0.001330661224228547,10,0.06000000000000001,0.06,0.06,10,3.2835,3.2600000000000002,3.3200000000000003,10,0.3658723528426657,0.3114503816793893,0.48024316109422494,10,0.0,0.0,0.0,10,0.029999999999999992,0.02999999999999999,0.030000000000000002,10,0.029999999999999992,0.02999999999999999,0.030000000000000002,10,0.029999999999999992,0.02999999999999999,0.030000000000000002,10,1.6648669843561947,1.626170938834548,1.7275434220209718,10,2.5367691204883163,2.1014879061840475,3.5335458931513135,10,2.9372426914051175,2.3443528916686773,4.1230591014027596,10,0.0,0.0,0.0,10,0.06077658558993665,0.06071244827916167,0.060827919573850295,10,0.0,0.0,0.0,10,0.0004566113023521734,1.0677000933013469e-08,0.0013198310947933696,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,2.1670953405555338,1.939929008949548,3.0518037150613964,10,3.0284999999999256,3.004999999999926,3.064999999999925,10,0.38779803775361205,0.3371900826446281,0.4375,10,0.00023513050630609534,1.0676846118367917e-08,0.00044627954037573624,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,75.8,75.0,77.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,75.8,75.0,77.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,75.8,75.0,77.0,10,0.0,0.0,0.0,10,606.7,602.0,614.0,10,0,0,0,10,
