t_s,x_tgt_m,x_meas_m,err_mm,v_ff_m_s,a_ff,v_cmd_m_s,a_cmd
95.5601,0.036550,0.036804,-0.254,0.04861,-0.37000,0.03933,-0.42203
95.5801,0.037445,0.037746,-0.301,0.04075,-0.41568,0.02990,-0.47134
95.6001,0.038174,0.038515,-0.341,0.03206,-0.45193,0.01993,-0.49879
95.6201,0.038723,0.039097,-0.374,0.02274,-0.47811,0.00959,-0.51679
95.6401,0.039081,0.039482,-0.401,0.01301,-0.49373,-0.00097,-0.52787
95.6601,0.039242,0.039662,-0.420,0.00306,-0.49860,-0.01148,-0.52570
95.6801,0.039203,0.039646,-0.442,-0.00687,-0.49273,-0.02219,-0.53564
95.7001,0.038968,0.039423,-0.454,-0.01658,-0.47640,-0.03218,-0.49957
95.7201,0.038543,0.038974,-0.431,-0.02586,-0.45009,-0.04019,-0.40005
95.7401,0.037938,0.038319,-0.381,-0.03452,-0.41449,-0.04681,-0.33121
95.7601,0.037168,0.037499,-0.331,-0.04238,-0.37053,-0.05301,-0.30976
95.7801,0.036250,0.036546,-0.296,-0.04929,-0.31920,-0.05890,-0.29477
95.8001,0.035204,0.035466,-0.262,-0.05511,-0.26177,-0.06357,-0.23349
95.8201,0.034053,0.034270,-0.218,-0.05973,-0.19950,-0.06656,-0.14930
95.8401,0.032822,0.032984,-0.162,-0.06307,-0.13381,-0.06788,-0.06594
95.8601,0.031540,0.031642,-0.102,-0.06507,-0.06633,-0.06777,0.00539
95.8801,0.030226,0.030281,-0.055,-0.06571,0.00187,-0.06697,0.03973
95.9001,0.028920,0.028925,-0.004,-0.06501,0.06871,-0.06450,0.12369
95.9201,0.027638,0.027589,0.049,-0.06298,0.13331,-0.06060,0.19492
95.9401,0.026409,0.026307,0.102,-0.05970,0.19414,-0.05554,0.25319
95.9601,0.025257,0.025106,0.150,-0.05524,0.25004,-0.04951,0.30132
95.9801,0.024206,0.024009,0.197,-0.04974,0.29974,-0.04242,0.35440
96.0001,0.023274,0.023037,0.237,-0.04330,0.34243,-0.03472,0.38490
96.0201,0.022479,0.022204,0.275,-0.03610,0.37730,-0.02624,0.42424
96.0401,0.021834,0.021527,0.307,-0.02826,0.40378,-0.01742,0.44077
96.0601,0.021351,0.021023,0.328,-0.02001,0.42143,-0.00858,0.44207
96.0801,0.021036,0.020693,0.343,-0.01147,0.43013,0.00041,0.44937
96.1001,0.020893,0.020535,0.358,-0.00284,0.42984,0.00950,0.45472
96.1201,0.020921,0.020545,0.376,0.00567,0.42080,0.01871,0.46053
96.1401,0.021117,0.020728,0.389,0.01392,0.40339,0.02732,0.43075
96.1601,0.021475,0.021111,0.364,0.02175,0.37818,0.03382,0.32461
96.1801,0.021984,0.021671,0.313,0.02901,0.34585,0.03901,0.25942
96.2001,0.022630,0.022364,0.266,0.03554,0.30741,0.04399,0.24917
96.2201,0.023400,0.023160,0.240,0.04126,0.26370,0.04908,0.25456
96.2401,0.024275,0.024058,0.217,0.04607,0.21581,0.05315,0.20356
96.2601,0.025236,0.025054,0.181,0.04988,0.16491,0.05557,0.12108
96.2801,0.026263,0.026132,0.131,0.05265,0.11213,0.05645,0.04379
96.3001,0.027336,0.027250,0.086,0.05436,0.05856,0.05668,0.01178
96.3201,0.028430,0.028384,0.046,0.05500,0.00556,0.05603,-0.03249
96.3401,0.029527,0.029517,0.010,0.05459,-0.04597,0.05447,-0.07799
96.3601,0.030607,0.030635,-0.028,0.05317,-0.09497,0.05170,-0.13854
96.3801,0.031648,0.031719,-0.070,0.05081,-0.14048,0.04787,-0.19167
96.4001,0.032635,0.032741,-0.107,0.04758,-0.18175,0.04348,-0.21935
96.4201,0.033546,0.033687,-0.141,0.04358,-0.21795,0.03835,-0.25676
96.4401,0.034372,0.034538,-0.166,0.03890,-0.24869,0.03293,-0.27083
96.4601,0.035099,0.035289,-0.191,0.03367,-0.27352,0.02687,-0.30306
96.4801,0.035716,0.035934,-0.218,0.02800,-0.29220,0.02021,-0.33292
96.5001,0.036217,0.036451,-0.234,0.02202,-0.30466,0.01385,-0.31791
96.5201,0.036596,0.036835,-0.239,0.01586,-0.31097,0.00766,-0.30961
96.5401,0.036850,0.037095,-0.245,0.00962,-0.31133,0.00124,-0.32115
96.5601,0.036981,0.037227,-0.246,0.00344,-0.30610,-0.00493,-0.30830
96.5801,0.036989,0.037230,-0.241,-0.00259,-0.29574,-0.01072,-0.28976
96.6001,0.036879,0.037141,-0.262,-0.00837,-0.28080,-0.01754,-0.34085
96.6201,0.036657,0.036926,-0.269,-0.01379,-0.26199,-0.02305,-0.27528
96.6401,0.036330,0.036565,-0.236,-0.01882,-0.23996,-0.02640,-0.16758
96.6601,0.035907,0.036091,-0.183,-0.02338,-0.21554,-0.02892,-0.12638
96.6801,0.035398,0.035555,-0.156,-0.02743,-0.18945,-0.03238,-0.17270
96.7001,0.034814,0.034966,-0.152,-0.03095,-0.16246,-0.03606,-0.18431
96.7201,0.034163,0.034303,-0.139,-0.03393,-0.13533,-0.03849,-0.12137
96.7401,0.033461,0.033574,-0.113,-0.03636,-0.10884,-0.03988,-0.06935
96.7601,0.032713,0.032795,-0.082,-0.03829,-0.08350,-0.04067,-0.03935
96.7801,0.031932,0.031992,-0.060,-0.03972,-0.05996,-0.04149,-0.04103
96.8001,0.031127,0.031175,-0.047,-0.04070,-0.03866,-0.04214,-0.03262
96.8201,0.030306,0.030337,-0.031,-0.04128,-0.01995,-0.04214,-0.00009
96.8402,0.029474,0.029491,-0.018,-0.04152,-0.00407,-0.04195,0.00947
96.8601,0.028648,0.028649,-0.001,-0.04147,0.00866,-0.04127,0.03423
96.8801,0.027820,0.027813,0.008,-0.04119,0.01844,-0.04083,0.02201
96.9001,0.027002,0.026985,0.017,-0.04075,0.02526,-0.04006,0.03858
96.9201,0.026192,0.026170,0.021,-0.04020,0.02932,-0.03941,0.03219
96.9401,0.025393,0.025374,0.019,-0.03959,0.03091,-0.03898,0.02155
96.9601,0.024608,0.024591,0.017,-0.03898,0.03040,-0.03844,0.02722
96.9801,0.023835,0.023811,0.023,-0.03839,0.02822,-0.03752,0.04590
97.0001,0.023072,0.023046,0.026,-0.03786,0.02488,-0.03691,0.03023
97.0201,0.022320,0.022299,0.021,-0.03740,0.02088,-0.03678,0.00675
97.0402,0.021571,0.021563,0.009,-0.03702,0.01677,-0.03688,-0.00516
97.0602,0.020833,0.020829,0.005,-0.03672,0.01312,-0.03661,0.01358
97.0801,0.020106,0.020090,0.016,-0.03649,0.01045,-0.03580,0.04037
97.1001,0.019378,0.019363,0.016,-0.03630,0.00918,-0.03576,0.00201
97.1202,0.018650,0.018647,0.003,-0.03611,0.00978,-0.03616,-0.01985
97.1401,0.017934,0.017928,0.006,-0.03589,0.01255,-0.03564,0.02616
97.1601,0.017219,0.017208,0.011,-0.03559,0.01778,-0.03514,0.02476
97.1801,0.016512,0.016496,0.016,-0.03516,0.02562,-0.03456,0.02912
97.2001,0.015814,0.015796,0.018,-0.03455,0.03613,-0.03389,0.03350
97.2201,0.015131,0.015109,0.022,-0.03370,0.04925,-0.03291,0.04883
97.2401,0.014467,0.014437,0.030,-0.03256,0.06485,-0.03142,0.07439
97.2601,0.013830,0.013787,0.044,-0.03109,0.08258,-0.02944,0.09941
97.2801,0.013227,0.013164,0.062,-0.02925,0.10212,-0.02690,0.12701
97.3001,0.012664,0.012583,0.081,-0.02700,0.12299,-0.02402,0.14393
97.3201,0.012150,0.012058,0.092,-0.02432,0.14465,-0.02104,0.14891
97.3401,0.011693,0.011591,0.103,-0.02121,0.16650,-0.01759,0.17269
97.3601,0.011304,0.011183,0.121,-0.01767,0.18781,-0.01331,0.21380
97.3801,0.010990,0.010847,0.143,-0.01371,0.20794,-0.00855,0.23775
97.4001,0.010758,0.010594,0.164,-0.00936,0.22618,-0.00350,0.25280
97.4201,0.010618,0.010441,0.176,-0.00468,0.24178,0.00148,0.24877
97.4401,0.010573,0.010388,0.186,0.00029,0.25415,0.00672,0.26224
97.4601,0.010630,0.010413,0.218,0.00546,0.26260,0.01329,0.32840
97.4801,0.010793,0.010546,0.247,0.01076,0.26664,0.01952,0.31153
97.5001,0.011061,0.010818,0.243,0.01609,0.26581,0.02433,0.24028
97.5201,0.011436,0.011221,0.215,0.02136,0.25976,0.02831,0.19928
97.5401,0.011915,0.011722,0.193,0.02646,0.24826,0.03275,0.22175
97.5601,0.012492,0.012301,0.191,0.03125,0.23127,0.03771,0.24818
97.5801,0.013163,0.012969,0.194,0.03567,0.20876,0.04230,0.22936
97.6001,0.013915,0.013738,0.177,0.03957,0.18104,0.04535,0.15285
97.6201,0.014741,0.014598,0.142,0.04287,0.14835,0.04725,0.09492
97.6401,0.015626,0.015518,0.109,0.04548,0.11117,0.04875,0.07478
97.6601,0.016556,0.016472,0.084,0.04730,0.07020,0.04981,0.05327
97.6801,0.017511,0.017453,0.059,0.04826,0.02621,0.04994,0.00615
97.7001,0.018480,0.018453,0.027,0.04833,-0.02013,0.04882,-0.05606
97.7201,0.019438,0.019451,-0.013,0.04745,-0.06764,0.04650,-0.11574
97.7401,0.020371,0.020422,-0.051,0.04562,-0.11550,0.04338,-0.15623
97.7601,0.021258,0.021344,-0.086,0.04283,-0.16264,0.03946,-0.19564
97.7801,0.022078,0.022201,-0.123,0.03913,-0.20779,0.03448,-0.24904
97.8001,0.022816,0.022975,-0.159,0.03455,-0.25008,0.02866,-0.29095
97.8201,0.023455,0.023648,-0.193,0.02915,-0.28843,0.02213,-0.32689
97.8401,0.023977,0.024207,-0.229,0.02304,-0.32172,0.01478,-0.36712
97.8601,0.024372,0.024629,-0.257,0.01632,-0.34916,0.00722,-0.37832
97.8801,0.024627,0.024908,-0.281,0.00912,-0.36993,-0.00073,-0.39730
97.9001,0.024735,0.025037,-0.302,0.00158,-0.38335,-0.00897,-0.41217
97.9201,0.024689,0.025020,-0.331,-0.00616,-0.38890,-0.01778,-0.44053
97.9401,0.024488,0.024845,-0.357,-0.01392,-0.38621,-0.02641,-0.43112
97.9601,0.024133,0.024478,-0.345,-0.02155,-0.37511,-0.03312,-0.33580
97.9801,0.023628,0.023938,-0.310,-0.02887,-0.35561,-0.03898,-0.29285
98.0001,0.022981,0.023259,-0.278,-0.03572,-0.32793,-0.04474,-0.28827
98.0201,0.022204,0.022463,-0.259,-0.04194,-0.29242,-0.05050,-0.28796
98.0401,0.021309,0.021552,-0.243,-0.04737,-0.24968,-0.05541,-0.24523
98.0601,0.020315,0.020524,-0.208,-0.05188,-0.20048,-0.05851,-0.15531
98.0801,0.019240,0.019402,-0.161,-0.05535,-0.14566,-0.06023,-0.08569
98.1001,0.018109,0.018219,-0.110,-0.05768,-0.08647,-0.06074,-0.02583
98.1201,0.016942,0.017009,-0.067,-0.05879,-0.02391,-0.06052,0.01134
98.1401,0.015764,0.015794,-0.029,-0.05862,0.04074,-0.05912,0.06988
98.1601,0.014606,0.014586,0.020,-0.05716,0.10584,-0.05584,0.16390
98.1801,0.013489,0.013409,0.080,-0.05439,0.17028,-0.05090,0.24722
98.2001,0.012439,0.012303,0.136,-0.05036,0.23255,-0.04500,0.29473
98.2201,0.011482,0.011302,0.180,-0.04511,0.29124,-0.03841,0.32980
98.2401,0.010642,0.010418,0.224,-0.03874,0.34500,-0.03056,0.39241
98.2601,0.009939,0.009669,0.270,-0.03136,0.39260,-0.02157,0.44929
98.2801,0.009393,0.009077,0.317,-0.02308,0.43292,-0.01171,0.49312
98.3001,0.009020,0.008665,0.356,-0.01408,0.46490,-0.00149,0.51097
98.3201,0.008834,0.008445,0.389,-0.00455,0.48771,0.00910,0.52945
98.3401,0.008841,0.008430,0.411,0.00535,0.50076,0.01961,0.52539
98.3601,0.009049,0.008595,0.454,0.01541,0.50360,0.03141,0.59010
98.3801,0.009457,0.008990,0.467,0.02542,0.49601,0.04145,0.50229
98.4001,0.010064,0.009622,0.442,0.03518,0.47800,0.04990,0.42222
98.4201,0.010861,0.010464,0.397,0.04448,0.44982,0.05739,0.37465
98.4401,0.011838,0.011477,0.362,0.05311,0.41193,0.06494,0.37735
98.4601,0.012981,0.012643,0.338,0.06090,0.36500,0.07208,0.35699
98.4801,0.014268,0.013963,0.305,0.06766,0.30998,0.07760,0.27610
98.5001,0.015679,0.015423,0.257,0.07325,0.24791,0.08135,0.18729
98.5201,0.017189,0.016996,0.194,0.07754,0.18009,0.08331,0.09845
98.5401,0.018774,0.018637,0.136,0.08043,0.10779,0.08432,0.05018
98.5601,0.020396,0.020314,0.083,0.08183,0.03283,0.08394,-0.01881
98.5801,0.022035,0.022003,0.031,0.08173,-0.04350,0.08213,-0.09084
98.6001,0.023656,0.023681,-0.025,0.08010,-0.11950,0.07850,-0.18106
98.6201,0.025228,0.025318,-0.089,0.07696,-0.19345,0.07309,-0.27095
98.6401,0.026725,0.026876,-0.151,0.07238,-0.26382,0.06644,-0.33228
98.6601,0.028115,0.028326,-0.211,0.06644,-0.32899,0.05851,-0.39665
98.6801,0.029374,0.029638,-0.264,0.05927,-0.38755,0.04957,-0.44660
98.7001,0.030478,0.030791,-0.313,0.05099,-0.43817,0.03972,-0.49262
98.7201,0.031407,0.031766,-0.359,0.04180,-0.47966,0.02901,-0.53548
98.7401,0.032145,0.032543,-0.398,0.03188,-0.51109,0.01785,-0.55823
98.7601,0.032679,0.033110,-0.431,0.02143,-0.53169,0.00632,-0.57620
98.7801,0.033001,0.033454,-0.453,0.01068,-0.54093,-0.00501,-0.56658
98.8001,0.033106,0.033566,-0.460,-0.00013,-0.53852,-0.01584,-0.54160
98.8201,0.032996,0.033480,-0.484,-0.01078,-0.52442,-0.02754,-0.58493
98.8401,0.032677,0.033164,-0.487,-0.02105,-0.49884,-0.03767,-0.50664
98.8601,0.032159,0.032611,-0.452,-0.03067,-0.46231,-0.04559,-0.39594
98.8801,0.031456,0.031845,-0.389,-0.03946,-0.41550,-0.05189,-0.31503
98.9001,0.030588,0.030914,-0.326,-0.04722,-0.35941,-0.05749,-0.27989
98.9201,0.029576,0.029858,-0.282,-0.05378,-0.29508,-0.06280,-0.26534
98.9401,0.028446,0.028689,-0.243,-0.05898,-0.22387,-0.06673,-0.19655
98.9601,0.027226,0.027412,-0.185,-0.06270,-0.14731,-0.06825,-0.07618
98.9801,0.025949,0.026066,-0.118,-0.06485,-0.06699,-0.06797,0.01389
99.0001,0.024644,0.024700,-0.056,-0.06536,0.01542,-0.06647,0.07524
99.0201,0.023345,0.023340,0.005,-0.06423,0.09815,-0.06325,0.16079
99.0401,0.022086,0.022015,0.071,-0.06145,0.17939,-0.05817,0.25420
99.0601,0.020899,0.020760,0.138,-0.05707,0.25751,-0.05150,0.33326
99.0801,0.019813,0.019611,0.202,-0.05118,0.33082,-0.04349,0.40085
99.1001,0.018860,0.018597,0.263,-0.04388,0.39770,-0.03413,0.46771
99.1201,0.018066,0.017745,0.321,-0.03532,0.45671,-0.02364,0.52431
99.1401,0.017455,0.017075,0.379,-0.02567,0.50659,-0.01203,0.58075
99.1601,0.017045,0.016616,0.429,-0.01512,0.54626,0.00011,0.60692
99.1801,0.016854,0.016385,0.469,-0.00390,0.57485,0.01256,0.62240
99.2001,0.016892,0.016383,0.509,0.00778,0.59174,0.02563,0.65383
99.2201,0.017167,0.016617,0.549,0.01969,0.59655,0.03889,0.66280
99.2401,0.017680,0.017126,0.554,0.03156,0.58916,0.05045,0.57829
99.2601,0.018428,0.017902,0.526,0.04317,0.56969,0.06067,0.51096
99.2801,0.019403,0.018920,0.483,0.05427,0.53855,0.07014,0.47344
99.3001,0.020595,0.020151,0.444,0.06465,0.49633,0.07924,0.45508
99.3201,0.021982,0.021572,0.411,0.07406,0.44401,0.08760,0.41797
99.3401,0.023549,0.023176,0.374,0.08234,0.38252,0.09457,0.34832
99.3601,0.025267,0.024949,0.318,0.08931,0.31328,0.09940,0.24153
99.3801,0.027112,0.026863,0.249,0.09483,0.23759,0.10240,0.15015
99.4001,0.029051,0.028869,0.182,0.09879,0.15710,0.10410,0.08472
99.4201,0.031053,0.030930,0.122,0.10109,0.07344,0.10448,0.01923
99.4401,0.033084,0.033020,0.063,0.10171,-0.01168,0.10310,-0.06916
99.4601,0.035110,0.035111,-0.001,0.10063,-0.09653,0.09977,-0.16643
99.4801,0.037098,0.037169,-0.071,0.09787,-0.17938,0.09454,-0.26142
99.5001,0.039014,0.039155,-0.141,0.09348,-0.25859,0.08776,-0.33901
99.5201,0.040827,0.041032,-0.205,0.08756,-0.33256,0.07976,-0.39992
99.5401,0.042507,0.042772,-0.265,0.08022,-0.39986,0.07044,-0.46632
99.5601,0.044027,0.044353,-0.326,0.07162,-0.45915,0.05975,-0.53442
99.5801,0.045364,0.045747,-0.383,0.06192,-0.50935,0.04814,-0.58068
99.6001,0.046498,0.046927,-0.430,0.05131,-0.54952,0.03609,-0.60244
99.6201,0.047412,0.047878,-0.467,0.04001,-0.57896,0.02366,-0.62148
99.6401,0.048095,0.048591,-0.496,0.02822,-0.59721,0.01096,-0.63492
99.6601,0.048539,0.049057,-0.517,0.01618,-0.60403,-0.00168,-0.63193
99.6801,0.048742,0.049267,-0.525,0.00414,-0.59942,-0.01382,-0.60685
99.7001,0.048706,0.049245,-0.538,-0.00771,-0.58365,-0.02619,-0.61863
99.7201,0.048437,0.048977,-0.540,-0.01913,-0.55718,-0.03752,-0.56632
99.7401,0.047945,0.048452,-0.507,-0.02993,-0.52072,-0.04675,-0.46162
99.7601,0.047244,0.047694,-0.450,-0.03991,-0.47509,-0.05446,-0.38544
99.7801,0.046356,0.046745,-0.389,-0.04888,-0.42155,-0.06132,-0.34307
99.8001,0.045297,0.045634,-0.337,-0.05672,-0.36113,-0.06750,-0.30901
99.8201,0.044096,0.044387,-0.291,-0.06329,-0.29527,-0.07259,-0.25434
99.8401,0.042775,0.043017,-0.242,-0.06850,-0.22527,-0.07608,-0.17479
99.8601,0.041362,0.041543,-0.181,-0.07229,-0.15263,-0.07763,-0.07762
99.8801,0.039893,0.040009,-0.116,-0.07460,-0.07916,-0.07772,-0.00422
99.9002,0.038380,0.038452,-0.071,-0.07545,-0.00555,-0.07730,0.02069
99.9201,0.036885,0.036896,-0.011,-0.07486,0.06521,-0.07444,0.14336
99.9401,0.035403,0.035353,0.051,-0.07286,0.13326,-0.07033,0.20513
99.9601,0.033979,0.033871,0.108,-0.06956,0.19660,-0.06516,0.25870
99.9801,0.032631,0.032478,0.153,-0.06504,0.25430,-0.05925,0.29545
100.0001,0.031384,0.031190,0.194,-0.05943,0.30530,-0.05228,0.34832
100.0201,0.030260,0.030019,0.241,-0.05288,0.34877,-0.04407,0.41086
100.0401,0.029273,0.028990,0.283,-0.04553,0.38411,-0.03536,0.43536
100.0601,0.028442,0.028127,0.316,-0.03757,0.41075,-0.02643,0.44677
100.0801,0.027774,0.027437,0.337,-0.02916,0.42856,-0.01743,0.44963
100.1001,0.027277,0.026929,0.348,-0.02049,0.43745,-0.00850,0.44670
100.1201,0.026955,0.026596,0.359,-0.01173,0.43756,0.00062,0.45592
100.1401,0.026808,0.026444,0.364,-0.00305,0.42924,0.00938,0.43789
100.1601,0.026832,0.026461,0.371,0.00539,0.41299,0.01808,0.43529
100.1801,0.027021,0.026643,0.377,0.01343,0.38949,0.02634,0.41290
100.2001,0.027365,0.027015,0.350,0.02093,0.35952,0.03247,0.30636
100.2201,0.027853,0.027559,0.295,0.02777,0.32402,0.03707,0.23019
100.2401,0.028471,0.028223,0.247,0.03386,0.28400,0.04165,0.22905
100.2601,0.029202,0.028978,0.224,0.03911,0.24052,0.04640,0.23714
100.2801,0.030029,0.029829,0.200,0.04346,0.19470,0.04996,0.17830
100.3001,0.030934,0.030771,0.163,0.04689,0.14765,0.05194,0.09888
100.3201,0.031898,0.031785,0.113,0.04937,0.10048,0.05258,0.03210
100.3401,0.032903,0.032829,0.073,0.05091,0.05423,0.05288,0.01505
100.3601,0.033929,0.033886,0.043,0.05155,0.00989,0.05262,-0.01327
100.3801,0.034959,0.034943,0.016,0.05133,-0.03164,0.05153,-0.05421
100.4001,0.035976,0.035999,-0.023,0.05031,-0.06958,0.04903,-0.12521
100.4201,0.036967,0.037018,-0.051,0.04857,-0.10329,0.04647,-0.12815
100.4401,0.037915,0.037990,-0.075,0.04621,-0.13218,0.04335,-0.15589
100.4601,0.038811,0.038909,-0.098,0.04332,-0.15595,0.03971,-0.18199
100.4801,0.039645,0.039767,-0.122,0.04001,-0.17433,0.03553,-0.20870
100.5001,0.040410,0.040543,-0.134,0.03638,-0.18725,0.03168,-0.19276
100.5201,0.041099,0.041240,-0.141,0.03255,-0.19478,0.02764,-0.20181
100.5401,0.041711,0.041857,-0.146,0.02862,-0.19713,0.02359,-0.20274
100.5601,0.042244,0.042394,-0.150,0.02470,-0.19463,0.01954,-0.20224
100.5801,0.042699,0.042850,-0.151,0.02087,-0.18774,0.01572,-0.19110
100.6001,0.043080,0.043226,-0.146,0.01722,-0.17700,0.01231,-0.17068
100.6201,0.043389,0.043526,-0.137,0.01381,-0.16305,0.00930,-0.15063
100.6401,0.043634,0.043755,-0.121,0.01071,-0.14655,0.00680,-0.12482
100.6601,0.043820,0.043931,-0.110,0.00796,-0.12824,0.00435,-0.12262
100.6801,0.043955,0.044056,-0.100,0.00559,-0.10885,0.00230,-0.10236
100.7001,0.044046,0.044131,-0.085,0.00361,-0.08913,0.00093,-0.06868
100.7201,0.044102,0.044167,-0.065,0.00202,-0.06976,0.00007,-0.04269
100.7401,0.044130,0.044177,-0.047,0.00081,-0.05141,-0.00054,-0.03074
100.7601,0.044137,0.044175,-0.038,-0.00005,-0.03466,-0.00122,-0.03391
100.7801,0.044130,0.044170,-0.040,-0.00059,-0.02002,-0.00199,-0.03841
100.8001,0.044115,0.044157,-0.042,-0.00086,-0.00790,-0.00231,-0.01595
100.8201,0.044097,0.044129,-0.032,-0.00092,0.00138,-0.00187,0.02198
100.8401,0.044079,0.044093,-0.014,-0.00083,0.00764,0.00000,0.09340
100.8601,0.044064,0.044068,-0.004,-0.00064,0.01080,0.00000,0.00000
100.8802,0.044054,0.044069,-0.016,-0.00042,0.01088,0.00000,0.00000
100.9003,0.044047,0.044070,-0.022,-0.00022,0.00801,-0.00107,-0.05334
100.9201,0.044044,0.044068,-0.023,-0.00011,0.00255,-0.00092,0.00724
100.9403,0.044042,0.044054,-0.012,-0.00014,-0.00537,0.00000,0.04610
100.9601,0.044038,0.044040,-0.002,-0.00034,-0.01501,0.00000,0.00000
100.9802,0.044027,0.044040,-0.013,-0.00075,-0.02622,0.00000,0.00000
101.0002,0.044006,0.044040,-0.034,-0.00139,-0.03819,-0.00283,-0.14155
101.0201,0.043970,0.044035,-0.065,-0.00227,-0.05031,-0.00486,-0.10157
101.0409,0.043911,0.043977,-0.066,-0.00345,-0.06272,-0.00572,-0.04299
101.0601,0.043833,0.043884,-0.052,-0.00475,-0.07319,-0.00632,-0.03014
101.0801,0.043722,0.043769,-0.047,-0.00632,-0.08270,-0.00786,-0.07676
101.1001,0.043579,0.043634,-0.055,-0.00805,-0.09020,-0.01002,-0.10814
101.1201,0.043399,0.043470,-0.070,-0.00991,-0.09525,-0.01250,-0.12381
101.1401,0.043182,0.043262,-0.080,-0.01184,-0.09748,-0.01470,-0.10980
101.1601,0.042926,0.043002,-0.077,-0.01379,-0.09659,-0.01634,-0.08237
101.1801,0.042631,0.042702,-0.071,-0.01568,-0.09239,-0.01804,-0.08471
101.2001,0.042299,0.042365,-0.065,-0.01746,-0.08483,-0.01960,-0.07796
101.2201,0.041934,0.041994,-0.060,-0.01905,-0.07393,-0.02103,-0.07148
101.2401,0.041539,0.041596,-0.057,-0.02039,-0.05985,-0.02227,-0.06232
101.2601,0.041120,0.041169,-0.049,-0.02143,-0.04285,-0.02299,-0.03569
101.2801,0.040684,0.040720,-0.035,-0.02209,-0.02332,-0.02311,-0.00615
101.3001,0.040239,0.040254,-0.015,-0.02235,-0.00171,-0.02258,0.02666
101.3201,0.039794,0.039787,0.007,-0.02215,0.02138,-0.02165,0.04636
101.3401,0.039356,0.039345,0.011,-0.02148,0.04537,-0.02106,0.02959
101.3601,0.038937,0.038915,0.022,-0.02033,0.06953,-0.01943,0.08129
101.3801,0.038546,0.038497,0.049,-0.01871,0.09315,-0.01669,0.13718
101.4001,0.038192,0.038112,0.080,-0.01662,0.11553,-0.01351,0.15887
101.4201,0.037884,0.037794,0.090,-0.01410,0.13588,-0.01091,0.13005
101.4401,0.037631,0.037532,0.099,-0.01120,0.15354,-0.00773,0.15898
101.4601,0.037439,0.037331,0.108,-0.00798,0.16782,-0.00418,0.17721
101.4801,0.037313,0.037189,0.124,-0.00451,0.17818,-0.00007,0.20590
101.5001,0.037259,0.037125,0.134,-0.00088,0.18409,0.00380,0.19343
101.5201,0.037278,0.037134,0.144,0.00282,0.18516,0.00785,0.20223
101.5401,0.037372,0.037198,0.174,0.00649,0.18113,0.01278,0.24689
101.5601,0.037537,0.037360,0.178,0.01003,0.17185,0.01612,0.16684
101.5801,0.037771,0.037621,0.151,0.01333,0.15731,0.01810,0.09883
101.6001,0.038068,0.037947,0.121,0.01629,0.13767,0.02001,0.09574
101.6201,0.038420,0.038316,0.104,0.01880,0.11321,0.02213,0.10608
101.6401,0.038817,0.038721,0.095,0.02079,0.08434,0.02390,0.08852
101.6601,0.039247,0.039173,0.074,0.02215,0.05162,0.02441,0.02533
101.6801,0.039698,0.039652,0.046,0.02283,0.01577,0.02403,-0.01920
101.7001,0.040155,0.040140,0.015,0.02277,-0.02244,0.02287,-0.05764
101.7201,0.040604,0.040613,-0.010,0.02192,-0.06217,0.02127,-0.08023
101.7401,0.041027,0.041071,-0.044,0.02028,-0.10238,0.01832,-0.14757
101.7601,0.041409,0.041490,-0.080,0.01783,-0.14213,0.01463,-0.18454
101.7801,0.041735,0.041843,-0.108,0.01460,-0.18036,0.01059,-0.20198
101.8001,0.041989,0.042126,-0.137,0.01063,-0.21604,0.00557,-0.25072
101.8201,0.042156,0.042321,-0.165,0.00598,-0.24815,0.00001,-0.27830
101.8401,0.042224,0.042413,-0.189,0.00073,-0.27577,-0.00600,-0.30018
101.8601,0.042182,0.042403,-0.221,-0.00501,-0.29802,-0.01296,-0.34836
101.8801,0.042021,0.042289,-0.269,-0.01114,-0.31413,-0.02089,-0.39631
101.9001,0.041734,0.042025,-0.291,-0.01753,-0.32346,-0.02771,-0.34113
101.9201,0.041319,0.041594,-0.276,-0.02403,-0.32552,-0.03321,-0.27503
101.9401,0.040773,0.041041,-0.268,-0.03050,-0.31997,-0.03950,-0.31412
101.9601,0.040100,0.040362,-0.262,-0.03678,-0.30663,-0.04563,-0.30686
101.9801,0.039304,0.039556,-0.252,-0.04272,-0.28555,-0.05115,-0.27593
102.0001,0.038395,0.038629,-0.234,-0.04815,-0.25692,-0.05587,-0.23602
102.0201,0.037380,0.037587,-0.207,-0.05295,-0.22105,-0.05964,-0.18835
102.0401,0.036282,0.036455,-0.173,-0.05695,-0.17876,-0.06241,-0.13859
102.0601,0.035110,0.035247,-0.138,-0.06006,-0.13054,-0.06427,-0.09308
102.0801,0.033887,0.033987,-0.101,-0.06214,-0.07744,-0.06510,-0.04126
102.1001,0.032632,0.032695,-0.063,-0.06313,-0.02045,-0.06477,0.01661
102.1201,0.031369,0.031389,-0.020,-0.06294,0.03925,-0.06305,0.08583
102.1401,0.030123,0.030079,0.044,-0.06155,0.10036,-0.05923,0.19115
102.1601,0.028916,0.028844,0.072,-0.05893,0.16160,-0.05611,0.15589
102.1801,0.027774,0.027671,0.103,-0.05509,0.22158,-0.05118,0.24657
102.2001,0.026720,0.026558,0.162,-0.05008,0.27891,-0.04382,0.36794
102.2201,0.025778,0.025551,0.227,-0.04396,0.33225,-0.03540,0.42096
