t_s,x_tgt_m,x_meas_m,err_mm,v_ff_m_s,a_ff,v_cmd_m_s,a_cmd
26.9201,0.028779,0.029042,-0.263,-0.05996,-0.29005,-0.06889,-0.25218
26.9401,0.027525,0.027745,-0.221,-0.06506,-0.21798,-0.07246,-0.17839
26.9601,0.026185,0.026351,-0.166,-0.06865,-0.14065,-0.07390,-0.07212
26.9801,0.024789,0.024887,-0.098,-0.07066,-0.05957,-0.07332,0.02907
27.0001,0.023369,0.023408,-0.038,-0.07102,0.02357,-0.07163,0.08465
27.0201,0.021959,0.021941,0.018,-0.06972,0.10700,-0.06834,0.16428
27.0401,0.020592,0.020515,0.077,-0.06675,0.18897,-0.06323,0.25567
27.0601,0.019300,0.019143,0.157,-0.06218,0.26775,-0.05547,0.38816
27.0801,0.018116,0.017898,0.217,-0.05608,0.34161,-0.04747,0.39980
27.1001,0.017066,0.016817,0.249,-0.04855,0.40911,-0.03916,0.41550
27.1201,0.016180,0.015882,0.298,-0.03975,0.46876,-0.02837,0.53964
27.1401,0.015483,0.015107,0.377,-0.02987,0.51910,-0.01528,0.65414
27.1601,0.014993,0.014552,0.440,-0.01907,0.55927,-0.00238,0.64515
27.1801,0.014725,0.014251,0.474,-0.00757,0.58833,0.00995,0.61648
27.2001,0.014693,0.014204,0.489,0.00439,0.60565,0.02217,0.61123
27.2201,0.014902,0.014385,0.518,0.01657,0.61086,0.03558,0.67036
27.2401,0.015356,0.014832,0.523,0.02874,0.60382,0.04765,0.60350
27.2601,0.016050,0.015534,0.517,0.04065,0.58467,0.05916,0.57550
27.2801,0.016978,0.016491,0.487,0.05205,0.55381,0.06920,0.50224
27.3001,0.018127,0.017699,0.428,0.06272,0.51187,0.07736,0.40780
27.3201,0.019481,0.019096,0.385,0.07246,0.45971,0.08576,0.42014
27.3401,0.021018,0.020665,0.353,0.08105,0.39842,0.09336,0.37970
27.3601,0.022714,0.022386,0.328,0.08834,0.32930,0.09983,0.32359
27.3801,0.024542,0.024300,0.242,0.09418,0.25373,0.10179,0.09794
27.4002,0.026478,0.026289,0.189,0.09847,0.17302,0.10459,0.14017
27.4201,0.028469,0.028363,0.107,0.10109,0.08966,0.10387,-0.03608
27.4401,0.030502,0.030439,0.063,0.10203,0.00457,0.10374,-0.00655
27.4601,0.032538,0.032546,-0.008,0.10128,-0.08033,0.10007,-0.18321
27.4801,0.034540,0.034608,-0.067,0.09884,-0.16321,0.09563,-0.22213
27.5001,0.036479,0.036579,-0.100,0.09477,-0.24256,0.09074,-0.24464
27.5201,0.038321,0.038505,-0.184,0.08917,-0.31672,0.08145,-0.46440
27.5401,0.040035,0.040302,-0.266,0.08215,-0.38420,0.07149,-0.49817
27.5601,0.041597,0.041917,-0.320,0.07386,-0.44376,0.06165,-0.49166
27.5801,0.042982,0.043333,-0.351,0.06446,-0.49427,0.05143,-0.51102
27.6001,0.044172,0.044533,-0.362,0.05413,-0.53486,0.04098,-0.52279
27.6201,0.045145,0.045562,-0.416,0.04312,-0.56467,0.02741,-0.67824
27.6401,0.045893,0.046364,-0.471,0.03162,-0.58331,0.01398,-0.67192
27.6601,0.046408,0.046900,-0.492,0.01986,-0.59056,0.00189,-0.60403
27.6801,0.046688,0.047180,-0.493,0.00808,-0.58643,-0.00967,-0.57801
27.7001,0.046733,0.047202,-0.469,-0.00351,-0.57118,-0.02010,-0.52174
27.7201,0.046550,0.047025,-0.475,-0.01469,-0.54526,-0.03187,-0.58862
27.7401,0.046149,0.046617,-0.467,-0.02525,-0.50939,-0.04196,-0.50418
27.7601,0.045545,0.045981,-0.435,-0.03500,-0.46443,-0.05027,-0.41544
27.7801,0.044756,0.045129,-0.373,-0.04377,-0.41147,-0.05640,-0.30673
27.8001,0.043802,0.044091,-0.289,-0.05141,-0.35171,-0.06071,-0.21562
27.8201,0.042708,0.042961,-0.253,-0.05780,-0.28652,-0.06643,-0.28597
27.8401,0.041499,0.041730,-0.231,-0.06285,-0.21724,-0.07086,-0.22135
27.8601,0.040204,0.040380,-0.175,-0.06647,-0.14548,-0.07207,-0.06055
27.8801,0.038850,0.038952,-0.103,-0.06866,-0.07261,-0.07141,0.03293
27.9001,0.037467,0.037491,-0.024,-0.06938,-0.00023,-0.06924,0.10863
27.9201,0.036082,0.036084,-0.002,-0.06868,0.07035,-0.06847,0.03845
27.9401,0.034727,0.034705,0.022,-0.06659,0.13752,-0.06547,0.15006
27.9601,0.033427,0.033322,0.105,-0.06321,0.20015,-0.05837,0.35487
27.9801,0.032206,0.032023,0.184,-0.05862,0.25704,-0.05098,0.36942
28.0001,0.031089,0.030873,0.216,-0.05297,0.30722,-0.04476,0.31134
28.0201,0.030094,0.029869,0.225,-0.04638,0.34986,-0.03818,0.32900
28.0401,0.029240,0.028992,0.248,-0.03904,0.38428,-0.02980,0.41874
28.0601,0.028538,0.028246,0.292,-0.03108,0.41014,-0.02002,0.48890
28.0801,0.028000,0.027674,0.325,-0.02270,0.42713,-0.01055,0.47353
28.1001,0.027632,0.027285,0.347,-0.01406,0.43521,-0.00128,0.46378
28.1201,0.027438,0.027094,0.344,-0.00535,0.43452,0.00700,0.41397
28.1401,0.027417,0.027084,0.333,0.00327,0.42540,0.01512,0.40581
28.1601,0.027567,0.027212,0.354,0.01162,0.40836,0.02464,0.47613
28.1801,0.027879,0.027529,0.350,0.01955,0.38407,0.03210,0.37274
28.2001,0.028345,0.028032,0.313,0.02694,0.35335,0.03771,0.28074
28.2201,0.028952,0.028691,0.262,0.03365,0.31709,0.04241,0.23470
28.2401,0.029687,0.029461,0.225,0.03960,0.27631,0.04723,0.24143
28.2601,0.030531,0.030324,0.207,0.04468,0.23211,0.05190,0.23310
28.2801,0.031467,0.031285,0.182,0.04886,0.18566,0.05507,0.15876
28.3001,0.032478,0.032338,0.140,0.05210,0.13793,0.05662,0.07721
28.3201,0.033545,0.033435,0.110,0.05438,0.09007,0.05795,0.06654
28.3401,0.034647,0.034577,0.070,0.05571,0.04322,0.05772,-0.01132
28.3601,0.035767,0.035754,0.013,0.05612,-0.00171,0.05583,-0.09432
28.3801,0.036886,0.036890,-0.004,0.05566,-0.04380,0.05530,-0.02659
28.4001,0.037987,0.038019,-0.032,0.05439,-0.08226,0.05290,-0.12021
28.4201,0.039056,0.039119,-0.063,0.05240,-0.11645,0.04974,-0.15780
28.4401,0.040079,0.040155,-0.075,0.04977,-0.14584,0.04688,-0.14296
28.4601,0.041043,0.041148,-0.105,0.04660,-0.17003,0.04244,-0.22208
28.4801,0.041941,0.042072,-0.131,0.04300,-0.18882,0.03793,-0.22560
28.5001,0.042762,0.042894,-0.132,0.03908,-0.20210,0.03430,-0.18151
28.5201,0.043502,0.043649,-0.147,0.03495,-0.20996,0.02949,-0.24051
28.5401,0.044159,0.044321,-0.162,0.03072,-0.21260,0.02471,-0.23911
28.5601,0.044731,0.044892,-0.160,0.02648,-0.21035,0.02072,-0.19939
28.5801,0.045220,0.045362,-0.142,0.02233,-0.20365,0.01745,-0.16337
28.6001,0.045626,0.045765,-0.139,0.01835,-0.19306,0.01341,-0.20196
28.6201,0.045955,0.046100,-0.145,0.01463,-0.17923,0.00932,-0.20440
28.6401,0.046213,0.046348,-0.135,0.01120,-0.16281,0.00646,-0.14307
28.6601,0.046406,0.046520,-0.114,0.00813,-0.14454,0.00428,-0.10907
28.6801,0.046541,0.046635,-0.094,0.00543,-0.12517,0.00230,-0.09921
28.7001,0.046626,0.046708,-0.082,0.00312,-0.10540,0.00033,-0.09855
28.7201,0.046668,0.046742,-0.074,0.00121,-0.08595,-0.00134,-0.08331
28.7401,0.046677,0.046741,-0.065,-0.00032,-0.06747,-0.00253,-0.05970
28.7601,0.046658,0.046727,-0.069,-0.00150,-0.05056,-0.00403,-0.07473
28.7801,0.046619,0.046683,-0.065,-0.00236,-0.03572,-0.00464,-0.03048
28.8001,0.046565,0.046612,-0.047,-0.00295,-0.02337,-0.00438,0.01281
28.8201,0.046502,0.046523,-0.021,-0.00331,-0.01380,-0.00374,0.03195
28.8401,0.046434,0.046448,-0.015,-0.00352,-0.00722,-0.00396,-0.01088
28.8601,0.046362,0.046377,-0.015,-0.00362,-0.00371,-0.00417,-0.01060
28.8801,0.046289,0.046298,-0.009,-0.00369,-0.00323,-0.00393,0.01240
28.9001,0.046215,0.046216,-0.001,-0.00377,-0.00564,-0.00372,0.01018
28.9201,0.046138,0.046140,-0.003,-0.00393,-0.01069,-0.00403,-0.01565
28.9401,0.046057,0.046070,-0.013,-0.00421,-0.01801,-0.00484,-0.04004
28.9601,0.045968,0.045988,-0.020,-0.00466,-0.02721,-0.00545,-0.03056
28.9801,0.045869,0.045894,-0.025,-0.00531,-0.03777,-0.00629,-0.04195
29.0001,0.045754,0.045784,-0.030,-0.00618,-0.04914,-0.00732,-0.05148
29.0201,0.045620,0.045647,-0.027,-0.00728,-0.06075,-0.00822,-0.04520
29.0401,0.045462,0.045499,-0.038,-0.00861,-0.07201,-0.01011,-0.09444
29.0601,0.045274,0.045329,-0.054,-0.01015,-0.08232,-0.01233,-0.11091
29.0801,0.045054,0.045115,-0.060,-0.01189,-0.09112,-0.01414,-0.09050
29.1001,0.044798,0.044865,-0.067,-0.01378,-0.09791,-0.01629,-0.10750
29.1201,0.044502,0.044573,-0.070,-0.01579,-0.10223,-0.01837,-0.10415
29.1401,0.044166,0.044234,-0.068,-0.01785,-0.10370,-0.02029,-0.09585
29.1601,0.043788,0.043856,-0.068,-0.01992,-0.10203,-0.02236,-0.10356
29.1801,0.043370,0.043442,-0.072,-0.02191,-0.09706,-0.02453,-0.10865
29.2001,0.042912,0.042985,-0.072,-0.02378,-0.08869,-0.02638,-0.09242
29.2201,0.042420,0.042484,-0.064,-0.02544,-0.07698,-0.02763,-0.06261
29.2401,0.041897,0.041949,-0.052,-0.02683,-0.06208,-0.02857,-0.04715
29.2601,0.041349,0.041391,-0.042,-0.02790,-0.04427,-0.02929,-0.03568
29.2801,0.040784,0.040816,-0.031,-0.02859,-0.02395,-0.02958,-0.01440
29.3001,0.040208,0.040226,-0.017,-0.02884,-0.00150,-0.02928,0.01488
29.3201,0.039634,0.039634,-0.000,-0.02864,0.02239,-0.02842,0.04308
29.3401,0.039066,0.039051,0.015,-0.02794,0.04723,-0.02723,0.05945
29.3601,0.038518,0.038487,0.031,-0.02675,0.07221,-0.02542,0.09020
29.3801,0.037999,0.037949,0.050,-0.02506,0.09665,-0.02300,0.12106
29.4001,0.037519,0.037449,0.070,-0.02289,0.11981,-0.02009,0.14565
29.4201,0.037087,0.037000,0.087,-0.02028,0.14095,-0.01692,0.15825
29.4401,0.036711,0.036608,0.102,-0.01727,0.15937,-0.01339,0.17663
29.4601,0.036398,0.036282,0.117,-0.01393,0.17442,-0.00954,0.19233
29.4801,0.036155,0.036024,0.131,-0.01032,0.18551,-0.00542,0.20647
29.5001,0.035987,0.035854,0.133,-0.00653,0.19213,-0.00174,0.18372
29.5201,0.035895,0.035766,0.129,-0.00267,0.19390,0.00192,0.18329
29.5401,0.035880,0.035746,0.134,0.00119,0.19054,0.00609,0.20846
29.5601,0.035941,0.035776,0.165,0.00492,0.18191,0.01125,0.25793
29.5801,0.036075,0.035902,0.173,0.00843,0.16801,0.01476,0.17540
29.6001,0.036276,0.036130,0.146,0.01160,0.14897,0.01649,0.08648
29.6201,0.036536,0.036429,0.107,0.01435,0.12511,0.01771,0.06084
29.6401,0.036846,0.036760,0.086,0.01658,0.09678,0.01940,0.08451
29.6601,0.037195,0.037120,0.075,0.01820,0.06458,0.02075,0.06786
29.6801,0.037570,0.037512,0.057,0.01914,0.02920,0.02097,0.01084
29.7001,0.037956,0.037934,0.021,0.01935,-0.00856,0.01964,-0.06650
29.7201,0.038339,0.038346,-0.008,0.01879,-0.04787,0.01813,-0.07551
29.7401,0.038702,0.038732,-0.029,0.01743,-0.08777,0.01610,-0.10174
29.7601,0.039031,0.039094,-0.063,0.01528,-0.12717,0.01255,-0.17722
29.7801,0.039308,0.039405,-0.097,0.01235,-0.16503,0.00841,-0.20724
29.8001,0.039520,0.039643,-0.123,0.00869,-0.20046,0.00393,-0.22360
29.8201,0.039651,0.039792,-0.141,0.00436,-0.23236,-0.00095,-0.24402
29.8401,0.039690,0.039858,-0.168,-0.00057,-0.25979,-0.00696,-0.30067
29.8601,0.039625,0.039840,-0.215,-0.00600,-0.28189,-0.01434,-0.36922
29.8801,0.039448,0.039702,-0.254,-0.01181,-0.29789,-0.02146,-0.35561
29.9001,0.039151,0.039414,-0.263,-0.01787,-0.30716,-0.02746,-0.30045
29.9201,0.038732,0.038966,-0.234,-0.02405,-0.30918,-0.03211,-0.23241
29.9401,0.038189,0.038402,-0.213,-0.03019,-0.30364,-0.03756,-0.27230
29.9601,0.037525,0.037744,-0.218,-0.03614,-0.29035,-0.04408,-0.32605
29.9801,0.036746,0.036978,-0.232,-0.04175,-0.26936,-0.05029,-0.31049
30.0001,0.035859,0.036080,-0.221,-0.04687,-0.24087,-0.05467,-0.21925
30.0201,0.034875,0.035055,-0.180,-0.05134,-0.20525,-0.05726,-0.12948
30.0401,0.033810,0.033946,-0.136,-0.05503,-0.16310,-0.05934,-0.10386
30.0601,0.032681,0.032802,-0.121,-0.05782,-0.11518,-0.06201,-0.13344
30.0801,0.031505,0.031601,-0.096,-0.05961,-0.06237,-0.06274,-0.03662
30.1001,0.030305,0.030339,-0.033,-0.06029,-0.00577,-0.06068,0.10301
30.1201,0.029101,0.029089,0.012,-0.05982,0.05362,-0.05878,0.09491
30.1401,0.027919,0.027880,0.039,-0.05814,0.11434,-0.05639,0.11967
30.1601,0.026784,0.026712,0.071,-0.05524,0.17514,-0.05227,0.20619
30.1801,0.025718,0.025595,0.123,-0.05114,0.23463,-0.04606,0.31038
30.2001,0.024746,0.024562,0.184,-0.04588,0.29140,-0.03845,0.38067
30.2201,0.023891,0.023658,0.233,-0.03952,0.34419,-0.03051,0.39695
30.2401,0.023173,0.022914,0.258,-0.03215,0.39164,-0.02252,0.39944
30.2601,0.022610,0.022315,0.295,-0.02389,0.43263,-0.01277,0.48758
30.2801,0.022222,0.021884,0.338,-0.01490,0.46589,-0.00219,0.52877
30.3001,0.022019,0.021641,0.378,-0.00532,0.49063,0.00880,0.54967
30.3201,0.022012,0.021614,0.398,0.00468,0.50605,0.01928,0.52403
30.3401,0.022207,0.021771,0.436,0.01487,0.51150,0.03104,0.58781
30.3601,0.022607,0.022163,0.443,0.02507,0.50665,0.04113,0.50460
30.3801,0.023209,0.022785,0.424,0.03507,0.49132,0.05008,0.44730
30.4001,0.024007,0.023621,0.386,0.04466,0.46561,0.05807,0.39941
30.4201,0.024991,0.024638,0.353,0.05363,0.42980,0.06593,0.39327
30.4401,0.026147,0.025818,0.329,0.06179,0.38442,0.07332,0.36952
30.4601,0.027456,0.027158,0.298,0.06895,0.33022,0.07927,0.29751
30.4801,0.028897,0.028646,0.251,0.07494,0.26816,0.08339,0.20575
30.5001,0.030445,0.030254,0.191,0.07963,0.19936,0.08570,0.11566
30.5201,0.032073,0.031937,0.136,0.08288,0.12514,0.08707,0.06832
30.5401,0.033750,0.033661,0.089,0.08461,0.04696,0.08719,0.00632
30.5601,0.035446,0.035406,0.040,0.08474,-0.03366,0.08555,-0.08192
30.5801,0.037129,0.037148,-0.019,0.08326,-0.11505,0.08181,-0.18727
30.6001,0.038766,0.038850,-0.084,0.08015,-0.19560,0.07626,-0.27767
30.6201,0.040324,0.040476,-0.152,0.07545,-0.27355,0.06911,-0.35725
30.6401,0.041774,0.041988,-0.215,0.06923,-0.34731,0.06068,-0.42145
30.6601,0.043084,0.043355,-0.271,0.06160,-0.41529,0.05109,-0.47938
30.6801,0.044229,0.044550,-0.321,0.05267,-0.47603,0.04045,-0.53233
30.7001,0.045184,0.045560,-0.376,0.04261,-0.52818,0.02837,-0.60410
30.7201,0.045927,0.046357,-0.430,0.03161,-0.57055,0.01545,-0.64587
30.7401,0.046443,0.046914,-0.471,0.01986,-0.60219,0.00238,-0.65364
30.7601,0.046718,0.047218,-0.500,0.00761,-0.62231,-0.01076,-0.65693
30.7801,0.046745,0.047257,-0.512,-0.00493,-0.63044,-0.02354,-0.63870
30.8001,0.046520,0.047065,-0.545,-0.01752,-0.62628,-0.03757,-0.70142
30.8201,0.046045,0.046599,-0.554,-0.02992,-0.60977,-0.04999,-0.62098
30.8401,0.045327,0.045853,-0.526,-0.04183,-0.58124,-0.06038,-0.51996
30.8601,0.044376,0.044850,-0.474,-0.05308,-0.54103,-0.06949,-0.45515
30.8801,0.043210,0.043628,-0.419,-0.06341,-0.49003,-0.07776,-0.41348
30.9001,0.041847,0.042219,-0.372,-0.07262,-0.42911,-0.08541,-0.38282
30.9201,0.040312,0.040642,-0.330,-0.08052,-0.35946,-0.09183,-0.32069
30.9401,0.038635,0.038913,-0.278,-0.08695,-0.28252,-0.09629,-0.22315
30.9601,0.036845,0.037053,-0.208,-0.09178,-0.19977,-0.09838,-0.10467
30.9801,0.034975,0.035111,-0.136,-0.09492,-0.11287,-0.09887,-0.02410
31.0001,0.033060,0.033135,-0.075,-0.09628,-0.02355,-0.09820,0.03333
31.0201,0.031135,0.031156,-0.020,-0.09585,0.06638,-0.09587,0.11661
31.0401,0.029238,0.029195,0.042,-0.09363,0.15511,-0.09131,0.22782
31.0601,0.027402,0.027287,0.115,-0.08967,0.24084,-0.08456,0.33741
31.0801,0.025662,0.025473,0.189,-0.08403,0.32187,-0.07627,0.41470
31.1001,0.024051,0.023798,0.253,-0.07684,0.39656,-0.06690,0.46822
31.1201,0.022598,0.022287,0.311,-0.06822,0.46340,-0.05627,0.53176
31.1401,0.021330,0.020966,0.364,-0.05836,0.52107,-0.04457,0.58484
31.1601,0.020271,0.019854,0.417,-0.04745,0.56843,-0.03175,0.64130
31.1802,0.019436,0.018975,0.461,-0.03566,0.60467,-0.01848,0.66340
31.2001,0.018847,0.018348,0.499,-0.02335,0.62879,-0.00491,0.67822
31.2201,0.018507,0.017984,0.523,-0.01065,0.64068,0.00850,0.67091
31.2401,0.018422,0.017894,0.528,0.00219,0.64005,0.02126,0.63767
31.2601,0.018594,0.018042,0.551,0.01489,0.62698,0.03504,0.68903
31.2801,0.019015,0.018461,0.554,0.02719,0.60183,0.04716,0.60628
31.3001,0.019677,0.019159,0.519,0.03888,0.56515,0.05710,0.49670
31.3201,0.020564,0.020111,0.453,0.04972,0.51789,0.06517,0.40352
31.3401,0.021660,0.021268,0.391,0.05953,0.46087,0.07282,0.38249
31.3601,0.022938,0.022594,0.344,0.06811,0.39552,0.07989,0.35341
31.3801,0.024375,0.024073,0.302,0.07531,0.32321,0.08564,0.28759
31.4001,0.025941,0.025693,0.248,0.08100,0.24544,0.08922,0.17934
31.4201,0.027604,0.027426,0.178,0.08510,0.16385,0.09061,0.06950
31.4401,0.029333,0.029223,0.111,0.08754,0.08015,0.09065,0.00164
31.4602,0.031103,0.031042,0.061,0.08830,-0.00434,0.08984,-0.04051
31.4801,0.032854,0.032856,-0.001,0.08739,-0.08675,0.08653,-0.16521
31.5001,0.034580,0.034648,-0.068,0.08485,-0.16658,0.08154,-0.24985
31.5201,0.036238,0.036368,-0.130,0.08076,-0.24185,0.07529,-0.31207
31.5401,0.037800,0.037983,-0.183,0.07522,-0.31111,0.06795,-0.36741
31.5601,0.039238,0.039473,-0.235,0.06836,-0.37306,0.05921,-0.43671
31.5801,0.040527,0.040816,-0.289,0.06035,-0.42654,0.04924,-0.49867
31.6001,0.041646,0.041984,-0.338,0.05136,-0.47061,0.03854,-0.53471
31.6201,0.042577,0.042951,-0.374,0.04160,-0.50456,0.02765,-0.54496
31.6401,0.043306,0.043709,-0.403,0.03125,-0.52787,0.01637,-0.56356
31.6601,0.043824,0.044249,-0.425,0.02055,-0.54029,0.00498,-0.56990
31.6801,0.044127,0.044560,-0.433,0.00972,-0.54178,-0.00598,-0.54774
31.7001,0.044214,0.044646,-0.433,-0.00103,-0.53258,-0.01660,-0.53104
31.7201,0.044087,0.044538,-0.451,-0.01152,-0.51305,-0.02801,-0.57044
31.7401,0.043756,0.044202,-0.446,-0.02150,-0.48391,-0.03749,-0.47397
31.7601,0.043232,0.043638,-0.406,-0.03081,-0.44599,-0.04491,-0.37121
31.7801,0.042529,0.042874,-0.345,-0.03929,-0.40025,-0.05094,-0.30127
31.8001,0.041666,0.041959,-0.293,-0.04678,-0.34791,-0.05664,-0.28517
31.8201,0.040665,0.040921,-0.256,-0.05317,-0.29025,-0.06190,-0.26323
31.8401,0.039548,0.039768,-0.221,-0.05837,-0.22861,-0.06585,-0.19712
31.8601,0.038339,0.038512,-0.173,-0.06230,-0.16443,-0.06791,-0.10320
31.8801,0.037064,0.037181,-0.117,-0.06494,-0.09917,-0.06841,-0.02513
31.9001,0.035750,0.035817,-0.067,-0.06627,-0.03425,-0.06801,0.01999
31.9201,0.034421,0.034447,-0.026,-0.06632,0.02895,-0.06672,0.06481
31.9401,0.033106,0.033089,0.016,-0.06513,0.08901,-0.06400,0.13588
31.9601,0.031825,0.031762,0.062,-0.06279,0.14482,-0.05995,0.20262
31.9801,0.030601,0.030493,0.109,-0.05938,0.19524,-0.05485,0.25503
32.0001,0.029456,0.029305,0.151,-0.05502,0.23933,-0.04903,0.29073
32.0201,0.028406,0.028223,0.183,-0.04985,0.27631,-0.04283,0.31011
32.0401,0.027466,0.027261,0.206,-0.04402,0.30559,-0.03631,0.32579
32.0601,0.026649,0.026421,0.228,-0.03768,0.32676,-0.02919,0.35627
32.0801,0.025961,0.025714,0.248,-0.03100,0.33962,-0.02182,0.36844
32.1001,0.025410,0.025148,0.262,-0.02415,0.34414,-0.01454,0.36386
32.1201,0.024996,0.024735,0.260,-0.01729,0.34053,-0.00795,0.32992
32.1401,0.024717,0.024461,0.256,-0.01058,0.32913,-0.00143,0.32587
32.1601,0.024570,0.024319,0.251,-0.00417,0.31048,0.00481,0.31170
32.1801,0.024547,0.024309,0.238,0.00179,0.28528,0.01020,0.26951
32.2001,0.024638,0.024396,0.242,0.00720,0.25433,0.01598,0.28928
32.2201,0.024831,0.024607,0.224,0.01194,0.21857,0.01978,0.18965
32.2401,0.025111,0.024936,0.174,0.01592,0.17903,0.02154,0.08834
32.2601,0.025462,0.025340,0.123,0.01908,0.13675,0.02282,0.06374
32.2802,0.025869,0.025778,0.092,0.02138,0.09276,0.02428,0.07315
32.3001,0.026311,0.026241,0.070,0.02279,0.04850,0.02504,0.03794
32.3201,0.026773,0.026731,0.042,0.02332,0.00474,0.02444,-0.02977
32.3401,0.027238,0.027231,0.007,0.02299,-0.03753,0.02279,-0.08276
32.3601,0.027688,0.027715,-0.028,0.02184,-0.07717,0.02038,-0.12030
32.3801,0.028106,0.028166,-0.059,0.01992,-0.11338,0.01738,-0.15014
32.4001,0.028480,0.028561,-0.081,0.01733,-0.14540,0.01414,-0.16191
32.4201,0.028796,0.028895,-0.099,0.01414,-0.17262,0.01035,-0.18976
32.4401,0.029042,0.029168,-0.125,0.01046,-0.19453,0.00560,-0.23730
32.4601,0.029211,0.029357,-0.145,0.00639,-0.21081,0.00090,-0.23475
32.4801,0.029296,0.029455,-0.158,0.00206,-0.22129,-0.00381,-0.23574
32.5001,0.029293,0.029459,-0.166,-0.00242,-0.22593,-0.00850,-0.23437
32.5201,0.029199,0.029392,-0.193,-0.00694,-0.22487,-0.01422,-0.28621
32.5401,0.029016,0.029217,-0.201,-0.01138,-0.21835,-0.01874,-0.22607
32.5601,0.028745,0.028928,-0.182,-0.01564,-0.20678,-0.02194,-0.15984
32.5801,0.028392,0.028543,-0.150,-0.01962,-0.19067,-0.02462,-0.13417
32.6001,0.027963,0.028092,-0.128,-0.02324,-0.17062,-0.02757,-0.14757
32.6201,0.027466,0.027588,-0.123,-0.02642,-0.14732,-0.03076,-0.15930
32.6401,0.026910,0.027028,-0.118,-0.02911,-0.12153,-0.03332,-0.12818
32.6601,0.026305,0.026400,-0.095,-0.03127,-0.09401,-0.03439,-0.05323
32.6801,0.025662,0.025726,-0.064,-0.03287,-0.06557,-0.03476,-0.01853
32.7000,0.024996,0.025034,-0.038,-0.03389,-0.03712,-0.03492,-0.00794
32.7201,0.024310,0.024336,-0.026,-0.03435,-0.00907,-0.03513,-0.01044
32.7401,0.023623,0.023634,-0.010,-0.03427,0.01752,-0.03444,0.03437
32.7601,0.022942,0.022932,0.011,-0.03366,0.04216,-0.03301,0.07139
32.7801,0.022280,0.022247,0.033,-0.03260,0.06419,-0.03113,0.09418
32.8001,0.021642,0.021593,0.049,-0.03112,0.08326,-0.02913,0.09997
32.8201,0.021038,0.020979,0.059,-0.02929,0.09896,-0.02706,0.10357
32.8401,0.020473,0.020404,0.069,-0.02718,0.11108,-0.02457,0.12422
32.8601,0.019952,0.019875,0.077,-0.02487,0.11949,-0.02200,0.12871
32.8801,0.019479,0.019397,0.082,-0.02243,0.12419,-0.01941,0.12930
32.9001,0.019055,0.018967,0.088,-0.01993,0.12530,-0.01669,0.13625
32.9201,0.018681,0.018592,0.089,-0.01744,0.12305,-0.01421,0.12388
32.9401,0.018357,0.018269,0.088,-0.01503,0.11776,-0.01185,0.11799
32.9601,0.018079,0.017996,0.084,-0.01275,0.10985,-0.00978,0.10330
32.9801,0.017846,0.017773,0.073,-0.01065,0.09983,-0.00816,0.08117
33.0001,0.017652,0.017583,0.070,-0.00876,0.08819,-0.00631,0.09276
33.0201,0.017494,0.017432,0.062,-0.00712,0.07556,-0.00501,0.06461
33.0401,0.017366,0.017311,0.054,-0.00574,0.06252,-0.00388,0.05648
33.0601,0.017262,0.017218,0.045,-0.00462,0.04967,-0.00314,0.03719
33.0801,0.017179,0.017146,0.033,-0.00375,0.03759,-0.00271,0.02149
33.1001,0.017111,0.017091,0.020,-0.00311,0.02681,-0.00256,0.00729
33.1201,0.017053,0.017038,0.015,-0.00267,0.01783,-0.00219,0.01889
33.1401,0.017003,0.016992,0.010,-0.00238,0.01100,-0.00207,0.00608
33.1601,0.016957,0.016956,0.001,-0.00221,0.00670,-0.00228,-0.01050
33.1801,0.016914,0.016915,-0.001,-0.00210,0.00513,-0.00216,0.00595
33.2001,0.016873,0.016864,0.009,-0.00199,0.00640,-0.00151,0.03223
33.2201,0.016835,0.016823,0.012,-0.00182,0.01052,-0.00135,0.00827
33.2401,0.016801,0.016796,0.005,-0.00155,0.01739,-0.00147,-0.00617
33.2601,0.016774,0.016769,0.005,-0.00111,0.02678,-0.00093,0.02679
33.2801,0.016758,0.016738,0.020,-0.00046,0.03836,0.00047,0.07012
33.3001,0.016757,0.016720,0.037,0.00044,0.05173,0.00201,0.07690
33.3201,0.016777,0.016725,0.052,0.00162,0.06641,0.00369,0.08419
33.3401,0.016824,0.016752,0.072,0.00309,0.08173,0.00595,0.11284
33.3601,0.016903,0.016823,0.081,0.00488,0.09718,0.00789,0.09736
33.3801,0.017021,0.016940,0.081,0.00698,0.11202,0.00990,0.10027
33.4001,0.017184,0.017101,0.083,0.00936,0.12563,0.01239,0.12433
33.4201,0.017397,0.017300,0.097,0.01199,0.13730,0.01564,0.16256
33.4401,0.017665,0.017558,0.107,0.01483,0.14641,0.01880,0.15835
33.4601,0.017991,0.017879,0.112,0.01782,0.15234,0.02192,0.15557
33.4801,0.018378,0.018267,0.111,0.02090,0.15457,0.02489,0.14852
33.5001,0.018827,0.018716,0.111,0.02398,0.15267,0.02799,0.15541
33.5201,0.019337,0.019225,0.112,0.02698,0.14627,0.03101,0.15066
