t_s,x_tgt_m,x_meas_m,err_mm,v_ff_m_s,a_ff,v_cmd_m_s,a_cmd
40.3801,0.043646,0.043962,-0.315,0.04947,-0.37384,0.03865,-0.29834
40.4001,0.044559,0.044859,-0.299,0.04174,-0.39869,0.03173,-0.34614
40.4201,0.045313,0.045643,-0.329,0.03358,-0.41530,0.02206,-0.48360
40.4401,0.045901,0.046255,-0.354,0.02518,-0.42349,0.01286,-0.46007
40.4601,0.046320,0.046678,-0.358,0.01669,-0.42332,0.00448,-0.41890
40.4801,0.046569,0.046915,-0.345,0.00830,-0.41503,-0.00330,-0.38873
40.5002,0.046653,0.046989,-0.336,0.00013,-0.39899,-0.01118,-0.39430
40.5201,0.046578,0.046938,-0.360,-0.00760,-0.37598,-0.02009,-0.44544
40.5401,0.046353,0.046713,-0.361,-0.01484,-0.34648,-0.02711,-0.35094
40.5601,0.045989,0.046300,-0.311,-0.02143,-0.31149,-0.03147,-0.21809
40.5801,0.045500,0.045746,-0.245,-0.02727,-0.27197,-0.03488,-0.17061
40.6001,0.044903,0.045103,-0.200,-0.03228,-0.22903,-0.03859,-0.18515
40.6201,0.044215,0.044392,-0.177,-0.03642,-0.18376,-0.04219,-0.18027
40.6401,0.043453,0.043606,-0.153,-0.03963,-0.13735,-0.04456,-0.11820
40.6601,0.042637,0.042751,-0.114,-0.04191,-0.09098,-0.04535,-0.03962
40.6801,0.041784,0.041853,-0.070,-0.04327,-0.04572,-0.04517,0.00914
40.7002,0.040905,0.040899,0.006,-0.04375,-0.00238,-0.04271,0.12284
40.7201,0.040039,0.040043,-0.004,-0.04340,0.03712,-0.04365,-0.04717
40.7401,0.039181,0.039189,-0.009,-0.04229,0.07281,-0.04263,0.05097
40.7601,0.038351,0.038315,0.036,-0.04052,0.10363,-0.03881,0.19134
40.7801,0.037562,0.037432,0.130,-0.03818,0.12891,-0.03271,0.30480
40.8001,0.036826,0.036701,0.125,-0.03540,0.14819,-0.03120,0.07530
40.8201,0.036149,0.036059,0.090,-0.03230,0.16120,-0.02964,0.07814
40.8401,0.035535,0.035444,0.092,-0.02900,0.16780,-0.02586,0.18919
40.8601,0.034990,0.034863,0.127,-0.02563,0.16805,-0.02093,0.24626
40.8801,0.034510,0.034359,0.151,-0.02232,0.16217,-0.01693,0.20026
40.9001,0.034094,0.033940,0.154,-0.01917,0.15051,-0.01391,0.15099
40.9201,0.033741,0.033630,0.112,-0.01633,0.13375,-0.01300,0.04516
40.9401,0.033440,0.033361,0.079,-0.01386,0.11240,-0.01155,0.07279
40.9601,0.033183,0.033112,0.071,-0.01186,0.08733,-0.00953,0.10062
40.9801,0.032962,0.032879,0.082,-0.01039,0.05942,-0.00746,0.10379
41.0001,0.032764,0.032705,0.059,-0.00949,0.02968,-0.00776,-0.01498
41.0201,0.032578,0.032555,0.023,-0.00921,-0.00094,-0.00881,-0.05255
41.0401,0.032392,0.032399,-0.007,-0.00953,-0.03140,-0.01011,-0.06503
41.0601,0.032193,0.032223,-0.030,-0.01045,-0.06067,-0.01172,-0.08066
41.0801,0.031970,0.032014,-0.045,-0.01194,-0.08777,-0.01362,-0.09503
41.1002,0.031711,0.031759,-0.048,-0.01395,-0.11187,-0.01564,-0.10088
41.1201,0.031409,0.031494,-0.084,-0.01639,-0.13187,-0.01965,-0.20041
41.1401,0.031054,0.031171,-0.118,-0.01919,-0.14735,-0.02355,-0.19515
41.1601,0.030639,0.030760,-0.121,-0.02225,-0.15759,-0.02640,-0.14239
41.1801,0.030163,0.030281,-0.118,-0.02545,-0.16214,-0.02943,-0.15151
41.2001,0.029621,0.029741,-0.119,-0.02869,-0.16075,-0.03275,-0.16607
41.2201,0.029016,0.029137,-0.121,-0.03184,-0.15329,-0.03596,-0.16061
41.2401,0.028349,0.028466,-0.117,-0.03478,-0.13979,-0.03871,-0.13718
41.2601,0.027627,0.027735,-0.107,-0.03739,-0.12053,-0.04094,-0.11138
41.2801,0.026857,0.026947,-0.090,-0.03957,-0.09584,-0.04246,-0.07610
41.3001,0.026046,0.026074,-0.028,-0.04120,-0.06622,-0.04146,0.04989
41.3201,0.025213,0.025266,-0.053,-0.04219,-0.03257,-0.04425,-0.13954
41.3401,0.024365,0.024425,-0.060,-0.04248,0.00451,-0.04460,-0.01753
41.3601,0.023519,0.023536,-0.017,-0.04199,0.04400,-0.04208,0.12599
41.3801,0.022691,0.022645,0.045,-0.04071,0.08492,-0.03849,0.17947
41.4001,0.021896,0.021815,0.081,-0.03860,0.12618,-0.03543,0.15310
41.4201,0.021152,0.021060,0.092,-0.03566,0.16670,-0.03241,0.15111
41.4401,0.020475,0.020357,0.118,-0.03194,0.20538,-0.02766,0.23714
41.4601,0.019880,0.019726,0.154,-0.02747,0.24113,-0.02183,0.29151
41.4801,0.019381,0.019190,0.191,-0.02232,0.27294,-0.01544,0.31980
41.5001,0.018991,0.018769,0.222,-0.01658,0.29985,-0.00869,0.33751
41.5201,0.018721,0.018472,0.249,-0.01037,0.32102,-0.00163,0.35300
41.5401,0.018578,0.018320,0.258,-0.00377,0.33581,0.00511,0.33700
41.5601,0.018571,0.018309,0.262,0.00302,0.34355,0.01195,0.34204
41.5801,0.018700,0.018401,0.299,0.00991,0.34390,0.02049,0.42694
41.6001,0.018967,0.018643,0.323,0.01673,0.33662,0.02799,0.37509
41.6201,0.019368,0.019061,0.306,0.02332,0.32167,0.03356,0.27813
41.6401,0.019897,0.019637,0.260,0.02955,0.29918,0.03789,0.21689
41.6601,0.020547,0.020324,0.222,0.03525,0.26947,0.04238,0.22423
41.6801,0.021302,0.021094,0.208,0.04028,0.23311,0.04719,0.24060
41.7001,0.022151,0.021958,0.193,0.04452,0.19071,0.05093,0.18687
41.7201,0.023076,0.022918,0.158,0.04787,0.14310,0.05288,0.09738
41.7401,0.024060,0.023950,0.110,0.05022,0.09116,0.05345,0.02848
41.7601,0.025080,0.025067,0.013,0.05150,0.03608,0.05089,-0.12787
41.7801,0.026114,0.026134,-0.020,0.05165,-0.02095,0.05058,-0.01517
41.8001,0.027137,0.027097,0.040,0.05066,-0.07862,0.05267,0.10408
41.8201,0.028132,0.028120,0.012,0.04851,-0.13600,0.04860,-0.20305
41.8401,0.029071,0.029216,-0.144,0.04523,-0.19152,0.03860,-0.50034
41.8601,0.029934,0.030133,-0.199,0.04087,-0.24402,0.03350,-0.25494
41.8801,0.030699,0.030907,-0.207,0.03549,-0.29232,0.02836,-0.25703
41.9001,0.031348,0.031592,-0.244,0.02921,-0.33532,0.02051,-0.39245
41.9201,0.031862,0.032121,-0.259,0.02214,-0.37193,0.01316,-0.36753
41.9401,0.032228,0.032524,-0.296,0.01439,-0.40146,0.00392,-0.46214
41.9601,0.032434,0.032764,-0.330,0.00612,-0.42312,-0.00545,-0.46857
41.9801,0.032471,0.032828,-0.358,-0.00249,-0.43634,-0.01496,-0.47517
42.0001,0.032333,0.032742,-0.409,-0.01126,-0.44077,-0.02573,-0.53847
42.0201,0.032020,0.032448,-0.428,-0.02006,-0.43629,-0.03484,-0.45585
42.0401,0.031532,0.031933,-0.401,-0.02867,-0.42290,-0.04199,-0.35742
42.0601,0.030875,0.031229,-0.354,-0.03692,-0.40087,-0.04844,-0.32257
42.0801,0.030059,0.030379,-0.320,-0.04465,-0.37061,-0.05515,-0.33541
42.1001,0.029094,0.029399,-0.305,-0.05169,-0.33274,-0.06190,-0.33761
42.1201,0.027998,0.028276,-0.278,-0.05790,-0.28811,-0.06707,-0.25834
42.1401,0.026784,0.027021,-0.237,-0.06317,-0.23746,-0.07077,-0.18479
42.1601,0.025476,0.025667,-0.191,-0.06738,-0.18202,-0.07335,-0.12923
42.1801,0.024096,0.024162,-0.066,-0.07043,-0.12293,-0.07132,0.10136
42.2002,0.022660,0.022696,-0.036,-0.07229,-0.06119,-0.07318,-0.09262
42.2201,0.021215,0.021336,-0.121,-0.07288,0.00105,-0.07794,-0.23803
42.2401,0.019761,0.019855,-0.093,-0.07224,0.06341,-0.07511,0.14131
42.2601,0.018334,0.018297,0.037,-0.07036,0.12420,-0.06766,0.37277
42.2801,0.016955,0.016805,0.151,-0.06729,0.18228,-0.06092,0.33662
42.3001,0.015649,0.015465,0.184,-0.06309,0.23633,-0.05645,0.22353
42.3201,0.014439,0.014260,0.179,-0.05787,0.28521,-0.05184,0.23078
42.3401,0.013342,0.013148,0.194,-0.05173,0.32806,-0.04498,0.34278
42.3601,0.012375,0.012127,0.247,-0.04479,0.36400,-0.03580,0.45920
42.3801,0.011553,0.011245,0.308,-0.03721,0.39231,-0.02606,0.48669
42.4001,0.010889,0.010544,0.345,-0.02915,0.41252,-0.01703,0.45153
42.4201,0.010389,0.010041,0.348,-0.02076,0.42428,-0.00887,0.40803
42.4401,0.010059,0.009721,0.338,-0.01223,0.42750,-0.00084,0.40189
42.4601,0.009900,0.009564,0.336,-0.00372,0.42224,0.00768,0.42586
42.4801,0.009909,0.009564,0.345,0.00460,0.40878,0.01644,0.43768
42.5001,0.010082,0.009709,0.373,0.01258,0.38755,0.02555,0.45596
42.5201,0.010408,0.010045,0.363,0.02005,0.35921,0.03228,0.33646
42.5401,0.010879,0.010565,0.314,0.02689,0.32447,0.03703,0.23720
42.5601,0.011479,0.011225,0.254,0.03299,0.28426,0.04096,0.19664
42.5801,0.012193,0.011981,0.212,0.03824,0.23959,0.04499,0.20123
42.6001,0.013002,0.012815,0.187,0.04255,0.19158,0.04864,0.18260
42.6201,0.013890,0.013731,0.159,0.04589,0.14127,0.05101,0.11859
42.6401,0.014832,0.014717,0.116,0.04820,0.09012,0.05165,0.03203
42.6601,0.015811,0.015743,0.068,0.04949,0.03914,0.05129,-0.01795
42.6801,0.016805,0.016778,0.027,0.04978,-0.01049,0.05025,-0.05196
42.7001,0.017795,0.017803,-0.008,0.04909,-0.05759,0.04842,-0.09160
42.7201,0.018762,0.018805,-0.043,0.04750,-0.10122,0.04565,-0.13867
42.7401,0.019690,0.019768,-0.079,0.04507,-0.14046,0.04201,-0.18191
42.7601,0.020561,0.020671,-0.110,0.04191,-0.17444,0.03782,-0.20964
42.7801,0.021363,0.021498,-0.136,0.03813,-0.20260,0.03324,-0.22894
42.8001,0.022082,0.022240,-0.158,0.03386,-0.22433,0.02822,-0.25099
42.8201,0.022713,0.022885,-0.172,0.02921,-0.23945,0.02322,-0.24974
42.8401,0.023249,0.023434,-0.185,0.02432,-0.24775,0.01788,-0.26720
42.8601,0.023686,0.023879,-0.194,0.01934,-0.24929,0.01266,-0.26091
42.8801,0.024023,0.024219,-0.196,0.01439,-0.24427,0.00772,-0.24725
42.9001,0.024263,0.024455,-0.192,0.00961,-0.23307,0.00312,-0.22957
42.9201,0.024409,0.024585,-0.176,0.00512,-0.21628,-0.00069,-0.19062
42.9401,0.024469,0.024632,-0.163,0.00100,-0.19449,-0.00440,-0.18547
42.9601,0.024452,0.024618,-0.166,-0.00264,-0.16852,-0.00831,-0.19556
42.9801,0.024367,0.024532,-0.165,-0.00572,-0.13928,-0.01131,-0.14979
43.0001,0.024227,0.024364,-0.137,-0.00820,-0.10772,-0.01256,-0.06278
43.0201,0.024044,0.024139,-0.095,-0.01003,-0.07492,-0.01280,-0.01176
43.0401,0.023830,0.023890,-0.060,-0.01119,-0.04188,-0.01284,-0.00212
43.0602,0.023599,0.023623,-0.024,-0.01171,-0.00947,-0.01212,0.03585
43.0801,0.023366,0.023382,-0.016,-0.01159,0.02087,-0.01204,0.00417
43.1001,0.023141,0.023146,-0.005,-0.01089,0.04858,-0.01096,0.05394
43.1201,0.022934,0.022906,0.029,-0.00967,0.07274,-0.00832,0.13182
43.1401,0.022757,0.022693,0.064,-0.00801,0.09257,-0.00545,0.14354
43.1601,0.022616,0.022534,0.083,-0.00600,0.10751,-0.00299,0.12326
43.1801,0.022518,0.022435,0.083,-0.00375,0.11700,-0.00090,0.10434
43.2001,0.022467,0.022388,0.079,-0.00136,0.12077,0.00129,0.10943
43.2201,0.022464,0.022380,0.085,0.00104,0.11868,0.00398,0.13433
43.2401,0.022508,0.022397,0.111,0.00335,0.11073,0.00742,0.17244
43.2601,0.022597,0.022475,0.122,0.00544,0.09713,0.00969,0.11306
43.2801,0.022724,0.022621,0.103,0.00720,0.07823,0.01050,0.04080
43.3001,0.022882,0.022813,0.069,0.00853,0.05453,0.01049,-0.00054
43.3202,0.023062,0.023018,0.045,0.00935,0.02661,0.01061,0.00587
43.3401,0.023252,0.023225,0.026,0.00958,-0.00441,0.01028,-0.01654
43.3601,0.023440,0.023439,0.001,0.00916,-0.03806,0.00891,-0.06821
43.3801,0.023614,0.023637,-0.024,0.00805,-0.07316,0.00697,-0.09739
43.4001,0.023758,0.023810,-0.053,0.00623,-0.10870,0.00412,-0.14208
43.4201,0.023858,0.023938,-0.080,0.00370,-0.14362,0.00067,-0.17250
43.4401,0.023901,0.024008,-0.107,0.00049,-0.17688,-0.00342,-0.20481
43.4601,0.023874,0.024007,-0.133,-0.00336,-0.20738,-0.00819,-0.23816
43.4801,0.023763,0.023951,-0.188,-0.00778,-0.23413,-0.01477,-0.32901
43.5001,0.023559,0.023787,-0.228,-0.01269,-0.25623,-0.02089,-0.30631
43.5201,0.023253,0.023483,-0.229,-0.01798,-0.27284,-0.02579,-0.24490
43.5401,0.022838,0.023057,-0.219,-0.02356,-0.28333,-0.03087,-0.25419
43.5601,0.022309,0.022523,-0.214,-0.02928,-0.28712,-0.03649,-0.28072
43.5801,0.021666,0.021893,-0.226,-0.03500,-0.28381,-0.04284,-0.31770
43.6001,0.020912,0.021148,-0.236,-0.04057,-0.27324,-0.04871,-0.29338
43.6201,0.020045,0.020272,-0.226,-0.04588,-0.25530,-0.05346,-0.23764
43.6401,0.019079,0.019282,-0.203,-0.05074,-0.23022,-0.05741,-0.19714
43.6601,0.018020,0.018194,-0.174,-0.05504,-0.19827,-0.06063,-0.16132
43.6801,0.016881,0.017031,-0.150,-0.05863,-0.15999,-0.06348,-0.14254
43.7001,0.015681,0.015802,-0.121,-0.06140,-0.11614,-0.06517,-0.08447
43.7201,0.014433,0.014521,-0.088,-0.06324,-0.06737,-0.06589,-0.03596
43.7401,0.013159,0.013212,-0.053,-0.06407,-0.01479,-0.06547,0.02104
43.7601,0.011878,0.011893,-0.015,-0.06381,0.04065,-0.06392,0.07759
43.7801,0.010614,0.010585,0.029,-0.06243,0.09768,-0.06098,0.14710
43.8001,0.009388,0.009313,0.075,-0.05990,0.15517,-0.05684,0.20662
43.8201,0.008225,0.008104,0.121,-0.05623,0.21182,-0.05161,0.26160
43.8401,0.007146,0.006981,0.164,-0.05144,0.26640,-0.03456,0.00000
43.8601,0.006174,0.005964,0.211,-0.04560,0.31758,-0.02107,0.00000
43.8801,0.005328,0.005246,0.083,-0.03876,0.36435,-0.01606,0.00000
43.9001,0.004629,0.004828,-0.199,-0.03106,0.40548,-0.01491,0.00000
43.9201,0.004091,0.004522,-0.430,-0.02259,0.44005,-0.01270,0.00000
43.9401,0.003729,0.004241,-0.512,-0.01350,0.46724,-0.00893,0.00000
43.9601,0.003554,0.004005,-0.452,-0.00393,0.48635,-0.00467,0.00000
43.9801,0.003573,0.003841,-0.268,0.00589,0.49677,-0.00028,0.00000
44.0001,0.003791,0.003770,0.020,0.01587,0.49830,0.01974,1.00088
44.0201,0.004207,0.003779,0.428,0.02577,0.49074,0.04482,1.25404
44.0401,0.004820,0.004087,0.733,0.03544,0.47416,0.06372,0.94498
44.0601,0.005620,0.004860,0.761,0.04466,0.44890,0.07082,0.35496
44.0801,0.006602,0.006093,0.508,0.05332,0.41527,0.06783,-0.14953
44.1001,0.007749,0.007511,0.238,0.06122,0.37398,0.06633,-0.07470
44.1201,0.009044,0.008863,0.181,0.06823,0.32585,0.07375,0.37099
44.1401,0.010470,0.010206,0.264,0.07421,0.27181,0.08411,0.51795
44.1601,0.012006,0.011700,0.306,0.07907,0.21290,0.08992,0.29064
44.1801,0.013625,0.013397,0.229,0.08271,0.15040,0.08963,-0.01462
44.2001,0.015306,0.015203,0.103,0.08507,0.08551,0.08719,-0.12198
44.2201,0.017019,0.016994,0.025,0.08612,0.01961,0.08613,-0.05289
44.2401,0.018741,0.018735,0.006,0.08586,-0.04602,0.08586,-0.01394
44.2601,0.020446,0.020459,-0.014,0.08429,-0.11005,0.08361,-0.11227
44.2801,0.022105,0.022171,-0.066,0.08148,-0.17115,0.07865,-0.24794
44.3001,0.023698,0.023834,-0.136,0.07747,-0.22823,0.07208,-0.32874
44.3201,0.025197,0.025393,-0.196,0.07238,-0.27996,0.06507,-0.35017
44.3401,0.026585,0.026817,-0.232,0.06632,-0.32548,0.05803,-0.35240
44.3601,0.027844,0.028100,-0.257,0.05941,-0.36399,0.05042,-0.38037
44.3801,0.028957,0.029240,-0.284,0.05181,-0.39474,0.04187,-0.42747
44.4002,0.029917,0.030235,-0.318,0.04363,-0.41734,0.03244,-0.47133
44.4201,0.030702,0.031050,-0.348,0.03517,-0.43119,0.02301,-0.47171
44.4401,0.031319,0.031683,-0.364,0.02648,-0.43642,0.01393,-0.45393
44.4601,0.031761,0.032125,-0.364,0.01777,-0.43305,0.00539,-0.42676
44.4801,0.032031,0.032388,-0.358,0.00921,-0.42133,-0.00288,-0.41356
44.5001,0.032132,0.032475,-0.344,0.00098,-0.40173,-0.01055,-0.38376
44.5201,0.032073,0.032423,-0.351,-0.00680,-0.37485,-0.01880,-0.41261
44.5401,0.031864,0.032209,-0.345,-0.01398,-0.34142,-0.02565,-0.34241
44.5601,0.031518,0.031821,-0.302,-0.02042,-0.30248,-0.03024,-0.22932
44.5801,0.031051,0.031293,-0.242,-0.02605,-0.25888,-0.03361,-0.16854
44.6001,0.030483,0.030674,-0.191,-0.03076,-0.21198,-0.03671,-0.15517
44.6201,0.029829,0.029987,-0.158,-0.03451,-0.16276,-0.03951,-0.13981
44.6401,0.029108,0.029242,-0.134,-0.03726,-0.11236,-0.04156,-0.10234
44.6601,0.028343,0.028439,-0.096,-0.03901,-0.06214,-0.04184,-0.01426
44.6801,0.027554,0.027606,-0.051,-0.03976,-0.01329,-0.04102,0.04114
44.7001,0.026760,0.026768,-0.008,-0.03956,0.03314,-0.03937,0.08249
44.7201,0.025979,0.025952,0.027,-0.03846,0.07612,-0.03716,0.11027
44.7401,0.025228,0.025174,0.054,-0.03654,0.11470,-0.03442,0.13720
44.7601,0.024522,0.024435,0.087,-0.03390,0.14815,-0.03059,0.19167
44.7801,0.023875,0.023759,0.117,-0.03065,0.17573,-0.02636,0.21108
44.8001,0.023299,0.023162,0.136,-0.02691,0.19698,-0.02206,0.21531
44.8201,0.022801,0.022649,0.152,-0.02282,0.21155,-0.01749,0.22863
44.8401,0.022388,0.022224,0.164,-0.01850,0.21934,-0.01280,0.23429
44.8601,0.022062,0.021890,0.171,-0.01409,0.22037,-0.00818,0.23111
44.8801,0.021824,0.021651,0.173,-0.00973,0.21483,-0.00384,0.21688
44.9001,0.021671,0.021500,0.172,-0.00554,0.20313,0.00029,0.20641
44.9201,0.021600,0.021443,0.158,-0.00164,0.18580,0.00356,0.16361
44.9401,0.021603,0.021454,0.149,0.00186,0.16351,0.00683,0.16332
44.9601,0.021671,0.021515,0.157,0.00487,0.13705,0.01028,0.17250
44.9801,0.021794,0.021656,0.139,0.00732,0.10733,0.01183,0.07757
45.0001,0.021960,0.021865,0.095,0.00915,0.07532,0.01189,0.00287
45.0201,0.022156,0.022097,0.058,0.01032,0.04204,0.01190,0.00073
45.0401,0.022368,0.022336,0.032,0.01083,0.00855,0.01162,-0.01410
45.0601,0.022584,0.022566,0.018,0.01067,-0.02412,0.01114,-0.02392
45.0801,0.022791,0.022795,-0.004,0.00987,-0.05498,0.00951,-0.08165
45.1001,0.022976,0.023009,-0.033,0.00849,-0.08303,0.00702,-0.12415
45.1202,0.023128,0.023189,-0.062,0.00657,-0.10754,0.00417,-0.14292
45.1401,0.023236,0.023323,-0.087,0.00422,-0.12745,0.00098,-0.15951
45.1601,0.023293,0.023391,-0.097,0.00151,-0.14245,-0.00190,-0.14397
45.1801,0.023294,0.023400,-0.105,-0.00144,-0.15194,-0.00511,-0.16036
45.2001,0.023235,0.023373,-0.138,-0.00453,-0.15560,-0.00957,-0.22306
45.2201,0.023113,0.023274,-0.161,-0.00762,-0.15326,-0.01334,-0.18863
45.2401,0.022931,0.023080,-0.150,-0.01062,-0.14495,-0.01558,-0.11169
45.2601,0.022690,0.022804,-0.114,-0.01338,-0.13085,-0.01685,-0.06341
45.2801,0.022397,0.022486,-0.089,-0.01581,-0.11127,-0.01856,-0.08581
45.3001,0.022061,0.022150,-0.089,-0.01780,-0.08677,-0.02084,-0.11369
45.3201,0.021689,0.021773,-0.083,-0.01925,-0.05796,-0.02203,-0.05964
45.3401,0.021295,0.021352,-0.057,-0.02010,-0.02564,-0.02175,0.01404
45.3601,0.020890,0.020911,-0.021,-0.02026,0.00937,-0.02060,0.05746
45.3801,0.020489,0.020478,0.011,-0.01971,0.04602,-0.01898,0.08095
45.4001,0.020106,0.020074,0.032,-0.01842,0.08335,-0.01712,0.09323
45.4201,0.019757,0.019703,0.053,-0.01638,0.12019,-0.01432,0.13982
45.4401,0.019456,0.019369,0.087,-0.01362,0.15553,-0.01030,0.20103
45.4601,0.019216,0.019098,0.119,-0.01017,0.18838,-0.00578,0.22606
45.4801,0.019053,0.018901,0.151,-0.00611,0.21767,-0.00060,0.25878
45.5001,0.018976,0.018799,0.177,-0.00150,0.24250,0.00481,0.27056
45.5201,0.018996,0.018802,0.194,0.00356,0.26204,0.01032,0.27571
45.5401,0.019120,0.018884,0.236,0.00894,0.27561,0.01742,0.35505
45.5601,0.019355,0.019094,0.261,0.01454,0.28267,0.02370,0.31359
45.5801,0.019703,0.019456,0.246,0.02021,0.28279,0.02841,0.23575
45.6001,0.020163,0.019944,0.219,0.02580,0.27577,0.03296,0.22729
45.6201,0.020733,0.020526,0.207,0.03119,0.26154,0.03811,0.25760
45.6401,0.021408,0.021198,0.209,0.03622,0.24027,0.04335,0.26226
45.6601,0.022178,0.021979,0.199,0.04075,0.21224,0.04742,0.20352
45.6801,0.023033,0.022875,0.158,0.04466,0.17799,0.04960,0.10879
45.7001,0.023960,0.023823,0.137,0.04784,0.13808,0.05226,0.13323
45.7201,0.024942,0.024829,0.112,0.05016,0.09341,0.05370,0.07165
45.7401,0.025960,0.025887,0.073,0.05155,0.04491,0.05360,-0.00501
45.7602,0.027002,0.027015,-0.014,0.05193,-0.00669,0.05051,-0.15442
45.7801,0.028031,0.028036,-0.005,0.05128,-0.05949,0.05122,0.03567
45.8001,0.029042,0.029044,-0.002,0.04955,-0.11299,0.04950,-0.08589
45.8201,0.030006,0.030065,-0.059,0.04676,-0.16568,0.04413,-0.26862
45.8401,0.030903,0.031046,-0.143,0.04295,-0.21633,0.03717,-0.34833
45.8601,0.031716,0.031914,-0.198,0.03813,-0.26394,0.03079,-0.31893
45.8801,0.032423,0.032642,-0.219,0.03241,-0.30718,0.02474,-0.30257
45.9001,0.033007,0.033240,-0.233,0.02588,-0.34501,0.01781,-0.34640
45.9201,0.033453,0.033716,-0.262,0.01866,-0.37650,0.00942,-0.41960
45.9401,0.033749,0.034055,-0.306,0.01088,-0.40083,0.00001,-0.47006
45.9601,0.033885,0.034227,-0.341,0.00267,-0.41735,-0.00932,-0.46690
45.9801,0.033855,0.034221,-0.366,-0.00577,-0.42553,-0.01849,-0.45839
46.0001,0.033654,0.034041,-0.388,-0.01430,-0.42506,-0.02772,-0.46147
46.0201,0.033283,0.033670,-0.387,-0.02272,-0.41584,-0.03585,-0.40665
46.0401,0.032747,0.033106,-0.360,-0.03087,-0.39795,-0.04280,-0.34750
46.0601,0.032052,0.032361,-0.309,-0.03858,-0.37168,-0.04852,-0.28584
46.0801,0.031208,0.031493,-0.284,-0.04568,-0.33746,-0.05508,-0.32821
46.1001,0.030230,0.030521,-0.290,-0.05202,-0.29599,-0.06196,-0.34377
46.1201,0.029133,0.029386,-0.253,-0.05748,-0.24798,-0.06567,-0.18535
46.1401,0.027937,0.028146,-0.210,-0.06191,-0.19446,-0.06858,-0.14545
46.1601,0.026665,0.026816,-0.152,-0.06523,-0.13663,-0.06974,-0.05820
46.1801,0.025338,0.025436,-0.098,-0.06735,-0.07553,-0.07008,-0.01713
46.2001,0.023980,0.024018,-0.039,-0.06823,-0.01243,-0.06889,0.05942
46.2201,0.022617,0.022636,-0.019,-0.06784,0.05132,-0.06829,0.03033
46.2401,0.021275,0.021261,0.014,-0.06619,0.11438,-0.06534,0.14761
46.2601,0.019978,0.019882,0.096,-0.06328,0.17545,-0.05913,0.31046
46.2801,0.018751,0.018602,0.149,-0.05919,0.23328,-0.05353,0.27962
46.3001,0.017616,0.017433,0.183,-0.05397,0.28667,-0.04736,0.30855
46.3201,0.016598,0.016366,0.231,-0.04775,0.33443,-0.03935,0.40039
46.3401,0.015712,0.015450,0.261,-0.04064,0.37570,-0.03142,0.39687
46.3601,0.014977,0.014671,0.306,-0.03278,0.40955,-0.02189,0.47627
46.3801,0.014405,0.014065,0.340,-0.02432,0.43541,-0.01236,0.47650
46.4001,0.014008,0.013639,0.369,-0.01542,0.45277,-0.00256,0.49025
46.4201,0.013790,0.013407,0.383,-0.00626,0.46135,0.00692,0.47404
46.4401,0.013758,0.013374,0.384,0.00297,0.46106,0.01602,0.45471
46.4601,0.013909,0.013503,0.406,0.01212,0.45199,0.02617,0.50744
46.4802,0.014242,0.013829,0.414,0.02103,0.43436,0.03518,0.45066
46.5001,0.014747,0.014360,0.387,0.02946,0.40886,0.04232,0.35685
46.5201,0.015415,0.015076,0.339,0.03731,0.37601,0.04833,0.30082
46.5401,0.016233,0.015939,0.294,0.04444,0.33667,0.05392,0.27959
46.5601,0.017188,0.016923,0.265,0.05074,0.29163,0.05944,0.27591
46.5801,0.018257,0.018023,0.233,0.05608,0.24220,0.06366,0.21097
46.6001,0.019424,0.019248,0.176,0.06040,0.18932,0.06574,0.10384
46.6201,0.020666,0.020517,0.148,0.06364,0.13432,0.06839,0.13242
46.6401,0.021963,0.021862,0.100,0.06577,0.07834,0.06866,0.01359
46.6601,0.023290,0.023216,0.074,0.06678,0.02270,0.06899,0.01658
46.6801,0.024626,0.024612,0.013,0.06669,-0.03140,0.06648,-0.12552
46.7001,0.025950,0.025975,-0.025,0.06554,-0.08286,0.06425,-0.11163
46.7201,0.027242,0.027297,-0.055,0.06340,-0.13065,0.06121,-0.15204
46.7401,0.028479,0.028574,-0.095,0.06035,-0.17362,0.05667,-0.22698
46.7601,0.029650,0.029783,-0.133,0.05649,-0.21122,0.05153,-0.25692
46.7801,0.030735,0.030903,-0.167,0.05194,-0.24259,0.04587,-0.28270
46.8001,0.031725,0.031917,-0.192,0.04682,-0.26727,0.04002,-0.29275
46.8201,0.032606,0.032825,-0.219,0.04129,-0.28489,0.03355,-0.32333
46.8401,0.033374,0.033597,-0.223,0.03548,-0.29532,0.02784,-0.28591
46.8601,0.034024,0.034251,-0.228,0.02953,-0.29859,0.02174,-0.30469
46.8801,0.034554,0.034787,-0.232,0.02359,-0.29490,0.01563,-0.30552
46.9001,0.034968,0.035200,-0.232,0.01778,-0.28460,0.00991,-0.28627
46.9201,0.035267,0.035497,-0.230,0.01225,-0.26824,0.00445,-0.27303
46.9401,0.035460,0.035675,-0.215,0.00709,-0.24651,-0.00006,-0.22543
46.9601,0.035554,0.035751,-0.197,0.00241,-0.22013,-0.00408,-0.20087
