t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,damping_passivity_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,fz_dot,fz_predicted,fz_error_predicted,vz_surface,vz_surface_raw,vz_surface_observed,vz_integral,vz_feedback,vz_unclamped,vz_achieved_tool,surface_confidence,passivity_scale,passivity_energy_j,contact_present,active_reference_reset,force_event_active,force_event_reason,force_event_count,sensor_stale,safety_stop,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
23.8163,scan,legacy_symmetric,7.0000,0.492559,-0.091204,-0.429915,-0.035183,1.421008,0.109537,1.138239,1.456369,0.492462,-0.091438,-0.431061,-0.034994,1.424555,0.109327,1.138566,1.457926,0.213894,0.080293,0.403185,3.129517,-0.554367,-3.138908,0.00719,-0.00007,0.01162,-0.00109,-0.00495,-0.00015,0.00719,-0.00007,0.01162,-0.00109,-0.00495,-0.00015,0.02428,0.01066,0.02999,0.00082,-0.05235,-0.03346,0.350,0.1800,0.00002,0,0,0,0,-0.001,1.079,0.733,0.5911,106.68,25.00,0.00,0.00,-0.01366,1137.2,2.000,-0.01452,0.3000,1.000000,0.0000,0,0.005824,0.000753,0.219,1.165,0.410,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.038160,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11860,0.11533,0.0838,0.00000,0.9947,0.0000,0.068,-0.01406,0.0000,0.492559,0.492462,,0,
23.8219,scan,legacy_symmetric,7.0050,0.492602,-0.091214,-0.429707,-0.035371,1.420655,0.109657,1.138379,1.456172,0.492462,-0.091403,-0.430800,-0.035081,1.423997,0.109519,1.138880,1.457804,0.213920,0.080310,0.403266,3.129438,-0.554360,-3.138717,0.00629,-0.00008,0.01016,-0.00119,-0.00494,-0.00037,0.00629,-0.00008,0.01016,-0.00119,-0.00494,-0.00037,0.00457,0.00293,0.01420,0.01172,-0.00119,0.02625,0.329,0.1712,0.00002,0,0,0,0,0.036,1.090,0.622,0.5949,107.90,25.00,0.00,0.00,-0.01194,1137.2,2.000,-0.01428,0.3000,1.000000,0.0000,0,0.005642,0.000679,0.150,1.254,0.316,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014452,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11857,0.10553,0.0858,0.00000,0.9947,0.0000,0.060,-0.01410,0.0000,0.492602,0.492462,,0,
23.8277,scan,legacy_symmetric,7.0100,0.492646,-0.091226,-0.429527,-0.035564,1.420352,0.109782,1.138498,1.455966,0.492462,-0.091403,-0.430800,-0.035081,1.423997,0.109519,1.138880,1.457804,0.213920,0.080310,0.403266,3.129438,-0.554360,-3.138717,0.00544,-0.00009,0.00879,-0.00119,-0.00494,-0.00037,0.00544,-0.00009,0.00879,-0.00119,-0.00494,-0.00037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.329,0.1915,0.00002,0,0,0,0,0.070,1.103,0.530,0.5977,108.92,25.00,0.00,0.00,-0.01033,1137.2,2.000,-0.01404,0.3000,1.000000,0.0000,0,0.005788,0.000858,0.257,1.224,0.516,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11855,0.09712,0.0871,0.00000,0.9947,0.0000,0.052,-0.01414,0.0000,0.492646,0.492462,,0,
23.8336,scan,legacy_symmetric,7.0150,0.492690,-0.091239,-0.429372,-0.035760,1.420094,0.109910,1.138599,1.455752,0.492462,-0.091385,-0.430224,-0.035360,1.423054,0.109676,1.139211,1.457507,0.214016,0.080241,0.403400,3.129496,-0.554299,-3.138720,0.00465,-0.00009,0.00752,-0.00112,-0.00484,-0.00042,0.00465,-0.00009,0.00752,-0.00112,-0.00484,-0.00042,0.01585,-0.01135,0.02212,-0.00801,-0.01010,0.00445,0.345,0.1548,0.00001,0,0,0,0,0.098,1.116,0.456,0.5994,109.75,25.00,0.00,0.00,-0.00884,1137.2,2.000,-0.01380,0.3000,1.000000,0.0000,0,0.005837,0.000653,-0.009,1.065,0.345,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.027273,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11853,0.09017,0.0882,0.00000,0.9947,0.0000,0.044,-0.01419,0.0000,0.492690,0.492660,,0,
23.8397,scan,legacy_symmetric,7.0200,0.492735,-0.091254,-0.429242,-0.035960,1.419879,0.110043,1.138682,1.455530,0.492660,-0.091385,-0.429892,-0.035535,1.422635,0.109764,1.139351,1.457350,0.214071,0.080395,0.403445,3.129497,-0.554335,-3.138740,0.00394,-0.00010,0.00636,-0.00112,-0.00490,-0.00039,0.00394,-0.00010,0.00636,-0.00112,-0.00490,-0.00039,0.00878,0.02417,0.00708,-0.00021,0.00571,-0.00309,0.374,0.1456,0.00001,0,0,0,0,0.120,1.127,0.399,0.6012,110.44,25.00,0.00,0.00,-0.00748,1137.2,2.000,-0.01357,0.3000,1.000000,0.0000,0,0.006132,0.000425,0.210,1.288,0.685,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010380,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11851,0.08459,0.0892,0.00000,0.9947,0.0000,0.037,-0.01423,0.0000,0.492735,0.492660,,0,
23.8453,scan,legacy_symmetric,7.0250,0.492780,-0.091270,-0.429134,-0.036162,1.419703,0.110179,1.138748,1.455301,0.492660,-0.091403,-0.429630,-0.035744,1.422199,0.109903,1.139578,1.457175,0.214101,0.080351,0.403499,3.129451,-0.554364,-3.138738,0.00329,-0.00012,0.00531,-0.00117,-0.00494,-0.00035,0.00329,-0.00012,0.00531,-0.00117,-0.00494,-0.00035,0.00552,-0.00807,0.00995,0.00715,0.00535,-0.00406,0.363,0.1329,0.00001,0,0,0,0,0.138,1.138,0.360,0.6022,111.01,25.00,0.00,0.00,-0.00625,1137.2,2.000,-0.01335,0.3000,1.000000,0.0000,0,0.005635,0.000643,0.182,1.230,0.403,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011449,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11850,0.08036,0.0900,0.00000,0.9947,0.0000,0.031,-0.01428,0.0000,0.492780,0.492660,,0,
23.8514,scan,legacy_symmetric,7.0300,0.492825,-0.091287,-0.429045,-0.036368,1.419560,0.110318,1.138801,1.455066,0.492660,-0.091403,-0.429403,-0.035919,1.421832,0.109956,1.139700,1.457088,0.214139,0.080306,0.403551,3.129422,-0.554335,-3.138800,0.00271,-0.00013,0.00438,-0.00121,-0.00490,-0.00024,0.00271,-0.00013,0.00438,-0.00121,-0.00490,-0.00024,0.00650,-0.00786,0.00907,0.00427,-0.00504,-0.01323,0.365,0.1220,0.00001,0,0,0,0,0.153,1.149,0.333,0.6026,111.47,25.00,0.00,0.00,-0.00515,1137.2,2.000,-0.01313,0.3000,1.000000,0.0000,0,0.006015,0.000906,0.038,1.115,0.300,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011219,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11849,0.07746,0.0905,0.00000,0.9947,0.0000,0.026,-0.01432,0.0000,0.492825,0.492660,,0,
23.8572,scan,legacy_symmetric,7.0350,0.492870,-0.091306,-0.428973,-0.036575,1.419449,0.110459,1.138840,1.454826,0.492660,-0.091403,-0.429211,-0.036111,1.421588,0.110078,1.139840,1.456931,0.214160,0.080269,0.403571,3.129371,-0.554400,-3.138786,0.00219,-0.00015,0.00354,-0.00128,-0.00500,-0.00022,0.00219,-0.00015,0.00354,-0.00128,-0.00500,-0.00022,0.00371,-0.00636,0.00337,0.00751,0.01139,-0.00239,0.375,0.1162,0.00001,0,0,0,0,0.162,1.158,0.314,0.6030,111.84,25.00,0.00,0.00,-0.00417,1137.2,2.000,-0.01291,0.3000,1.000000,0.0000,0,0.005859,0.000966,0.206,1.227,0.500,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004890,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11848,0.07547,0.0911,0.00000,0.9947,0.0000,0.021,-0.01437,0.0000,0.492870,0.492791,,0,
23.8632,scan,legacy_symmetric,7.0400,0.492916,-0.091326,-0.428918,-0.036785,1.419365,0.110603,1.138867,1.454581,0.492791,-0.091385,-0.429107,-0.036181,1.421483,0.110218,1.139962,1.456739,0.214164,0.080402,0.403567,3.129387,-0.554503,-3.138652,0.00174,-0.00016,0.00280,-0.00125,-0.00515,-0.00043,0.00174,-0.00016,0.00280,-0.00125,-0.00515,-0.00043,0.00057,0.02137,-0.00066,-0.00226,0.01649,0.02289,0.393,0.1166,0.00001,0,0,0,0,0.170,1.168,0.301,0.6029,112.14,25.00,0.00,0.00,-0.00330,1137.2,2.000,-0.01269,0.3000,1.000000,0.0000,0,0.006012,0.000697,0.242,1.343,0.255,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000488,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11847,0.07421,0.0919,0.00000,0.9947,0.0000,0.016,-0.01442,0.0000,0.492916,0.492791,,0,
23.8691,scan,legacy_symmetric,7.0450,0.492962,-0.091346,-0.428874,-0.036996,1.419303,0.110748,1.138886,1.454333,0.492791,-0.091385,-0.428862,-0.036565,1.420873,0.110462,1.140119,1.456425,0.214215,0.080326,0.403693,3.129328,-0.554254,-3.138663,0.00133,-0.00018,0.00215,-0.00133,-0.00478,-0.00037,0.00133,-0.00018,0.00215,-0.00133,-0.00478,-0.00037,0.00816,-0.01226,0.02013,0.00816,-0.03996,-0.00684,0.354,0.1056,0.00001,0,0,0,0,0.177,1.177,0.292,0.6023,112.37,25.00,0.00,0.00,-0.00253,1137.2,2.000,-0.01248,0.3000,1.000000,0.0000,0,0.005856,0.000311,0.119,1.075,0.228,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021543,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11847,0.07371,0.0922,0.00000,0.9947,0.0000,0.013,-0.01446,0.0000,0.492962,0.492791,,0,
23.8746,scan,legacy_symmetric,7.0500,0.493009,-0.091369,-0.428843,-0.037208,1.419263,0.110894,1.138896,1.454081,0.492791,-0.091403,-0.428740,-0.036669,1.420768,0.110602,1.140189,1.456285,0.214230,0.080314,0.403693,3.129277,-0.554320,-3.138594,0.00097,-0.00020,0.00156,-0.00140,-0.00488,-0.00043,0.00097,-0.00020,0.00156,-0.00140,-0.00488,-0.00043,0.00274,-0.00205,-0.00002,0.00790,0.01229,0.00789,0.368,0.1119,0.00000,0,0,0,0,0.182,1.184,0.285,0.6020,112.54,25.00,0.00,0.00,-0.00184,1137.2,2.000,-0.01227,0.3000,1.000000,0.0000,0,0.005483,0.000348,0.173,1.155,0.455,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001451,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11847,0.07360,0.0927,0.00000,0.9947,0.0000,0.009,-0.01451,0.0000,0.493009,0.492791,,0,
23.8804,scan,legacy_symmetric,7.0550,0.493055,-0.091392,-0.428822,-0.037421,1.419241,0.111042,1.138899,1.453826,0.492791,-0.091368,-0.428618,-0.036861,1.420558,0.110794,1.140224,1.456076,0.214259,0.080296,0.403732,3.129221,-0.554239,-3.138488,0.00065,-0.00021,0.00105,-0.00147,-0.00476,-0.00055,0.00065,-0.00021,0.00105,-0.00147,-0.00476,-0.00055,0.00506,-0.00329,0.00699,0.00845,-0.01428,0.01341,0.370,0.1143,0.00000,0,0,0,0,0.185,1.189,0.283,0.6023,112.69,25.00,0.00,0.00,-0.00123,1137.2,2.000,-0.01207,0.3000,1.000000,0.0000,0,0.005857,0.000535,0.214,1.263,0.507,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008641,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11846,0.07368,0.0931,0.00000,0.9948,0.0000,0.006,-0.01456,0.0000,0.493055,0.492791,,0,
23.8862,scan,legacy_symmetric,7.0600,0.493102,-0.091416,-0.428811,-0.037635,1.419235,0.111191,1.138895,1.453568,0.492791,-0.091403,-0.428531,-0.037071,1.420384,0.110898,1.140311,1.455866,0.214267,0.080240,0.403759,3.129236,-0.554219,-3.138547,0.00037,-0.00023,0.00059,-0.00145,-0.00473,-0.00047,0.00037,-0.00023,0.00059,-0.00145,-0.00473,-0.00047,0.00135,-0.00933,0.00446,-0.00213,-0.00331,-0.00851,0.367,0.1169,0.00000,0,0,0,0,0.188,1.192,0.287,0.6025,112.81,25.00,0.00,0.00,-0.00070,1137.2,2.000,-0.01187,0.3000,1.000000,0.0000,0,0.005816,0.000335,0.145,1.128,0.323,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004606,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11846,0.07411,0.0930,0.00000,0.9948,0.0000,0.004,-0.01460,0.0000,0.493102,0.493009,,0,
23.8921,scan,legacy_symmetric,7.0650,0.493148,-0.091440,-0.428807,-0.037849,1.419243,0.111341,1.138885,1.453308,0.493009,-0.091385,-0.428478,-0.037263,1.420297,0.110985,1.140293,1.455779,0.214283,0.080422,0.403780,3.129153,-0.554150,-3.138570,0.00012,-0.00025,0.00020,-0.00155,-0.00462,-0.00037,0.00012,-0.00025,0.00020,-0.00155,-0.00462,-0.00037,0.00304,0.03410,0.00398,0.01314,-0.01291,-0.01246,0.384,0.1267,0.00000,0,0,0,0,0.188,1.193,0.293,0.6026,112.91,25.00,0.00,0.00,-0.00023,1137.2,2.000,-0.01167,0.3000,1.000000,0.0000,0,0.005811,0.000779,0.059,0.980,0.282,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004609,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11846,0.07456,0.0929,0.00000,0.9948,0.0000,0.002,-0.01465,0.0000,0.493148,0.493009,,0,
23.8980,scan,legacy_symmetric,7.0700,0.493195,-0.091466,-0.428811,-0.038064,1.419264,0.111492,1.138870,1.453046,0.493009,-0.091385,-0.428461,-0.037507,1.420244,0.111212,1.140381,1.455447,0.214274,0.080386,0.403785,3.129144,-0.554166,-3.138481,-0.00010,-0.00027,-0.00016,-0.00157,-0.00465,-0.00050,-0.00010,-0.00027,-0.00016,-0.00157,-0.00465,-0.00050,-0.00159,-0.00615,0.00082,0.00133,0.00273,0.01436,0.364,0.1226,0.00000,0,0,0,0,0.186,1.190,0.297,0.6026,112.99,25.00,0.00,0.00,0.00018,1137.2,2.000,-0.01147,0.3000,1.000000,0.0000,0,0.005917,0.000774,0.110,1.172,0.313,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000071,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11846,0.07506,0.0931,0.00000,0.9948,0.0000,0.002,-0.01470,0.0000,0.493195,0.493009,,0,
23.9042,scan,legacy_symmetric,7.0750,0.493241,-0.091492,-0.428821,-0.038279,1.419297,0.111644,1.138850,1.452783,0.493009,-0.091403,-0.428356,-0.037734,1.420174,0.111300,1.140381,1.455168,0.214293,0.080318,0.403787,3.129226,-0.554182,-3.138554,-0.00029,-0.00029,-0.00047,-0.00146,-0.00467,-0.00045,-0.00029,-0.00029,-0.00047,-0.00146,-0.00467,-0.00045,0.00321,-0.01129,0.00031,-0.01172,0.00264,-0.00504,0.370,0.1216,0.00000,0,0,0,0,0.182,1.186,0.300,0.6027,113.05,25.00,0.00,0.00,0.00055,1137.2,2.000,-0.01128,0.3000,1.000000,0.0000,0,0.006193,0.000989,0.188,1.195,0.302,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002071,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11847,0.07568,0.0927,0.00000,0.9948,0.0000,0.003,-0.01475,0.0000,0.493241,0.493222,,0,
23.9101,scan,legacy_symmetric,7.0800,0.493288,-0.091520,-0.428837,-0.038494,1.419340,0.111796,1.138826,1.452518,0.493222,-0.091455,-0.428339,-0.038031,1.420105,0.111596,1.140416,1.454749,0.214294,0.080477,0.403806,3.129218,-0.554119,-3.138487,-0.00047,-0.00032,-0.00076,-0.00147,-0.00458,-0.00055,-0.00047,-0.00032,-0.00076,-0.00147,-0.00458,-0.00055,0.00018,0.02532,0.00309,0.00122,-0.01010,0.01007,0.403,0.1127,0.00000,0,0,0,0,0.177,1.182,0.303,0.6027,113.10,25.00,0.00,0.00,0.00089,1137.2,2.000,-0.01110,0.3000,1.000000,0.0000,0,0.005952,0.000638,0.047,1.117,0.260,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002451,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11847,0.07614,0.0926,0.00000,0.9948,0.0000,0.005,-0.01479,0.0000,0.493288,0.493222,,0,
23.9162,scan,legacy_symmetric,7.0850,0.493334,-0.091548,-0.428857,-0.038709,1.419392,0.111949,1.138800,1.452253,0.493222,-0.091403,-0.428304,-0.038345,1.420000,0.111788,1.140416,1.454453,0.214306,0.080425,0.403837,3.129186,-0.554015,-3.138444,-0.00063,-0.00034,-0.00102,-0.00151,-0.00442,-0.00059,-0.00063,-0.00034,-0.00102,-0.00151,-0.00442,-0.00059,0.00195,-0.00870,0.00501,0.00447,-0.01726,0.00433,0.376,0.1108,0.00000,0,0,0,0,0.171,1.178,0.305,0.6030,113.15,25.00,0.00,0.00,0.00120,1137.2,2.000,-0.01091,0.3000,1.000000,0.0000,0,0.006079,0.000717,0.167,1.198,0.426,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005385,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11847,0.07664,0.0926,0.00000,0.9948,0.0000,0.006,-0.01484,0.0000,0.493334,0.493222,,0,
23.9219,scan,legacy_symmetric,7.0900,0.493380,-0.091576,-0.428883,-0.038924,1.419452,0.112103,1.138769,1.451986,0.493222,-0.091438,-0.428269,-0.038589,1.420000,0.111876,1.140416,1.454278,0.214308,0.080359,0.403831,3.129153,-0.554030,-3.138544,-0.00078,-0.00036,-0.00126,-0.00155,-0.00444,-0.00041,-0.00078,-0.00036,-0.00126,-0.00155,-0.00444,-0.00041,0.00045,-0.01155,-0.00095,0.00494,0.00265,-0.02064,0.363,0.1160,0.00000,0,0,0,0,0.166,1.175,0.309,0.6036,113.19,25.00,0.00,0.00,0.00148,1137.2,2.000,-0.01073,0.3000,1.000000,0.0000,0,0.005668,0.000684,0.193,1.190,0.377,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000442,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11848,0.07732,0.0921,0.00000,0.9948,0.0000,0.008,-0.01489,0.0000,0.493380,0.493222,,0,
23.9275,scan,legacy_symmetric,7.0950,0.493426,-0.091605,-0.428913,-0.039139,1.419521,0.112256,1.138735,1.451718,0.493222,-0.091438,-0.428234,-0.038694,1.420000,0.112120,1.140416,1.454034,0.214317,0.080368,0.403828,3.129105,-0.554032,-3.138352,-0.00091,-0.00038,-0.00148,-0.00162,-0.00445,-0.00066,-0.00091,-0.00038,-0.00148,-0.00162,-0.00445,-0.00066,0.00155,0.00166,-0.00054,0.00735,0.00038,0.02968,0.375,0.1173,0.00000,0,0,0,0,0.163,1.173,0.313,0.6040,113.23,25.00,0.00,0.00,0.00173,1137.2,2.000,-0.01055,0.3000,1.000000,0.0000,0,0.005688,0.000768,0.156,1.179,0.283,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000339,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11848,0.07773,0.0923,0.00000,0.9948,0.0000,0.009,-0.01494,0.0000,0.493426,0.493434,,0,
23.9335,scan,legacy_symmetric,7.1000,0.493472,-0.091635,-0.428947,-0.039354,1.419596,0.112410,1.138698,1.451449,0.493434,-0.091455,-0.428234,-0.038956,1.419982,0.112260,1.140433,1.453772,0.214313,0.080519,0.403834,3.129104,-0.554006,-3.138391,-0.00104,-0.00040,-0.00168,-0.00162,-0.00441,-0.00060,-0.00104,-0.00040,-0.00168,-0.00162,-0.00441,-0.00060,-0.00069,0.02511,0.00101,0.00006,-0.00443,-0.00662,0.428,0.1177,0.00000,0,0,0,0,0.160,1.172,0.317,0.6043,113.27,25.00,0.00,0.00,0.00197,1137.2,2.000,-0.01037,0.3000,1.000000,0.0000,0,0.005913,0.000656,0.180,1.136,0.290,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000225,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11849,0.07834,0.0920,0.00000,0.9948,0.0000,0.010,-0.01499,0.0000,0.493472,0.493434,,0,
23.9392,scan,legacy_symmetric,7.1050,0.493518,-0.091666,-0.428984,-0.039568,1.419677,0.112565,1.138660,1.451180,0.493434,-0.091455,-0.428286,-0.039235,1.419930,0.112469,1.140468,1.453458,0.214301,0.080471,0.403861,3.129090,-0.553901,-3.138355,-0.00115,-0.00043,-0.00187,-0.00164,-0.00425,-0.00064,-0.00115,-0.00043,-0.00187,-0.00164,-0.00425,-0.00064,-0.00215,-0.00861,0.00482,0.00227,-0.01857,0.00509,0.381,0.1151,0.00000,0,0,0,0,0.159,1.172,0.320,0.6050,113.31,25.00,0.00,0.00,0.00219,1137.2,2.000,-0.01020,0.3000,1.000000,0.0000,0,0.005709,0.000701,0.203,1.340,0.446,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003059,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11849,0.07866,0.0917,0.00000,0.9948,0.0000,0.011,-0.01503,0.0000,0.493518,0.493434,,0,
23.9451,scan,legacy_symmetric,7.1100,0.493563,-0.091697,-0.429024,-0.039782,1.419764,0.112719,1.138619,1.450910,0.493434,-0.091525,-0.428304,-0.039619,1.419982,0.112713,1.140416,1.453144,0.214301,0.080386,0.403861,3.128977,-0.553839,-3.138421,-0.00126,-0.00045,-0.00204,-0.00178,-0.00416,-0.00046,-0.00126,-0.00045,-0.00204,-0.00178,-0.00416,-0.00046,0.00004,-0.01411,-0.00004,0.01601,-0.01019,-0.02090,0.347,0.1125,0.00000,0,0,0,0,0.157,1.174,0.326,0.6062,113.36,25.00,0.00,0.00,0.00239,1137.2,2.000,-0.01003,0.3000,1.000000,0.0000,0,0.005907,0.000613,-0.039,1.214,0.576,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000139,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11850,0.07921,0.0913,0.00000,0.9948,0.0000,0.012,-0.01508,0.0000,0.493563,0.493434,,0,
23.9510,scan,legacy_symmetric,7.1150,0.493609,-0.091729,-0.429068,-0.039996,1.419857,0.112873,1.138576,1.450639,0.493434,-0.091508,-0.428304,-0.039828,1.419948,0.112958,1.140433,1.452864,0.214302,0.080370,0.403875,3.128920,-0.553785,-3.138282,-0.00136,-0.00047,-0.00219,-0.00185,-0.00408,-0.00062,-0.00136,-0.00047,-0.00219,-0.00185,-0.00408,-0.00062,0.00010,-0.00290,0.00232,0.00837,-0.00941,0.01886,0.337,0.1120,0.00000,0,0,0,0,0.152,1.178,0.337,0.6079,113.42,25.00,0.00,0.00,0.00257,1137.2,2.000,-0.00986,0.3000,1.000000,0.0000,0,0.005948,0.000799,-0.039,1.213,0.576,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002061,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11850,0.07944,0.0913,0.00000,0.9948,0.0000,0.013,-0.01513,0.0000,0.493609,0.493605,,0,
23.9571,scan,legacy_symmetric,7.1200,0.493655,-0.091762,-0.429114,-0.040209,1.419954,0.113028,1.138532,1.450369,0.493605,-0.091508,-0.428286,-0.040003,1.419948,0.113167,1.140468,1.452603,0.214299,0.080524,0.403870,3.128889,-0.553805,-3.138168,-0.00144,-0.00050,-0.00232,-0.00189,-0.00411,-0.00077,-0.00144,-0.00050,-0.00232,-0.00189,-0.00411,-0.00077,-0.00041,0.02554,-0.00079,0.00448,0.00337,0.01613,0.408,0.1125,0.00000,0,0,0,0,0.142,1.182,0.353,0.6097,113.49,25.00,0.00,0.00,0.00273,1137.2,2.000,-0.00970,0.3000,1.000000,0.0000,0,0.006081,0.000826,0.028,1.220,0.500,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001162,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11851,0.07983,0.0913,0.00000,0.9948,0.0000,0.014,-0.01518,0.0000,0.493655,0.493605,,0,
23.9625,scan,legacy_symmetric,7.1250,0.493700,-0.091795,-0.429162,-0.040422,1.420054,0.113181,1.138486,1.450098,0.493605,-0.091525,-0.428269,-0.040073,1.419948,0.113342,1.140433,1.452341,0.214310,0.080520,0.403874,3.128947,-0.553765,-3.138051,-0.00150,-0.00052,-0.00243,-0.00182,-0.00405,-0.00099,-0.00150,-0.00052,-0.00243,-0.00182,-0.00405,-0.00099,0.00192,-0.00062,0.00076,-0.00847,-0.00696,0.02525,0.413,0.1130,0.00000,0,0,0,0,0.131,1.187,0.371,0.6118,113.58,25.00,0.00,0.00,0.00285,1137.2,2.000,-0.00954,0.3000,1.000000,0.0000,0,0.005432,0.000425,0.107,1.213,0.640,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001658,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.11852,0.07992,0.0911,0.00000,0.9948,0.0000,0.015,-0.01523,0.0000,0.493700,0.493605,,0,
