t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,damping_passivity_z,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,fz_dot,fz_predicted,fz_error_predicted,vz_surface,vz_surface_raw,vz_surface_observed,vz_integral,vz_feedback,vz_unclamped,vz_achieved_tool,surface_confidence,passivity_scale,passivity_energy_j,contact_present,active_reference_reset,force_event_active,force_event_reason,force_event_count,sensor_stale,safety_stop,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
17.3906,scan,force_tracking_v2,0.2235,0.403327,-0.026824,-0.404552,-0.011560,1.363102,0.036329,1.163476,1.544780,0.403456,-0.027157,-0.390395,0.004782,1.335997,0.022358,1.174013,1.565124,0.219870,0.003577,0.416525,3.128157,-0.548647,-3.141279,-0.01272,-0.00313,-0.02082,-0.00093,-0.00126,-0.00262,-0.01272,-0.00313,-0.02082,-0.00093,-0.00126,-0.00262,0.00218,0.00373,0.00397,0.00279,-0.00860,0.01817,3.476,1.4953,0.00003,0,0,1,0,0.137,1.008,0.428,0.0423,25.06,25.00,0.08,0.00,0.02435,80.0,1.200,0.00000,0,0.006361,0.000928,0.063,0.949,0.442,-0.2388,0.4246,0.7754,0.000000,0.000000,0.000000,0.000000,0.002932,0.024354,-0.004470,0.0000,1.0000,0.003404,0,0,0,,0,0,0,1.0000,1.0000,0.11461,0.23252,0.1312,0.00000,0.9927,0.0000,0.156,-0.00334,0.0000,0.403327,0.403456,,0,
17.3976,scan,force_tracking_v2,0.2305,0.403420,-0.026894,-0.405178,-0.012082,1.364225,0.036704,1.162991,1.544150,0.403456,-0.027175,-0.390360,0.004695,1.335997,0.022358,1.174065,1.565107,0.219866,0.003548,0.416510,3.128134,-0.548733,-3.141355,-0.01276,-0.00293,-0.02089,-0.00096,-0.00139,-0.00249,-0.01276,-0.00293,-0.02089,-0.00096,-0.00139,-0.00249,-0.00049,-0.00387,-0.00204,0.00266,0.01161,-0.01186,3.425,1.5530,0.00003,0,0,0,0,0.143,1.030,0.427,0.0394,25.06,25.00,0.08,0.00,0.02444,80.0,1.200,0.00000,0,0.007063,0.000570,0.222,1.208,0.406,-0.2290,0.4236,0.7764,0.000000,0.000000,0.000000,0.000000,0.003241,0.024438,0.001944,0.0000,1.0000,0.003538,0,0,0,,0,0,0,1.0000,1.0000,0.11468,0.23304,0.1325,0.00000,0.9927,0.0000,0.174,-0.00344,0.0000,0.403420,0.403456,,0,
17.4042,scan,force_tracking_v2,0.2371,0.403508,-0.026962,-0.405763,-0.012565,1.365272,0.037051,1.162539,1.543567,0.403456,-0.027175,-0.390273,0.004747,1.335875,0.022427,1.174083,1.565054,0.219886,0.003574,0.416527,3.128144,-0.548715,-3.141243,-0.01282,-0.00283,-0.02098,-0.00095,-0.00137,-0.00267,-0.01282,-0.00283,-0.02098,-0.00095,-0.00137,-0.00267,0.00293,0.00383,0.00252,-0.00123,-0.00268,0.01732,3.427,1.6243,0.00003,0,0,0,0,0.136,1.030,0.419,0.0770,25.07,25.00,0.15,0.00,0.02455,80.0,1.200,0.00000,0,0.006571,0.000384,0.046,0.937,0.353,-0.3449,0.4138,0.7862,0.000000,0.000000,0.000000,0.000000,0.003003,0.024549,-0.003629,0.0000,1.0000,0.003665,0,0,0,,0,0,0,1.0000,1.0000,0.11475,0.23334,0.1332,0.00000,0.9927,0.0000,0.163,-0.00355,0.0000,0.403508,0.403857,,0,
17.4106,scan,force_tracking_v2,0.2435,0.403588,-0.027030,-0.406330,-0.013031,1.366288,0.037387,1.162101,1.543001,0.403857,-0.027122,-0.390273,0.004747,1.335770,0.022550,1.174118,1.565054,0.219886,0.004016,0.416556,3.128030,-0.548643,-3.141059,-0.01287,-0.00356,-0.02107,-0.00109,-0.00126,-0.00286,-0.01287,-0.00356,-0.02107,-0.00109,-0.00126,-0.00286,0.00004,0.07550,0.00487,0.01657,-0.01228,0.02129,3.845,1.6903,0.00003,0,0,0,0,0.140,1.031,0.418,0.1111,25.08,25.00,0.22,0.00,0.02464,80.0,1.200,0.00000,0,0.006361,0.000890,0.209,1.046,0.446,-0.3246,0.4130,0.7870,0.000000,0.000000,0.000000,0.000000,0.002656,0.024638,-0.003174,0.0000,1.0000,0.003788,0,0,0,,0,0,0,1.0000,1.0000,0.11483,0.23358,0.1262,0.00000,0.9927,0.0000,0.159,-0.00366,0.0000,0.403588,0.403857,,0,
17.4179,scan,force_tracking_v2,0.2508,0.403682,-0.027111,-0.406990,-0.013569,1.367471,0.037776,1.161590,1.542347,0.403857,-0.027122,-0.390168,0.004747,1.335683,0.022637,1.174205,1.564984,0.219894,0.004030,0.416548,3.128015,-0.548746,-3.140962,-0.01292,-0.00342,-0.02115,-0.00111,-0.00141,-0.00299,-0.01292,-0.00342,-0.02115,-0.00111,-0.00141,-0.00299,0.00109,0.00204,-0.00110,0.00178,0.01427,0.01233,3.836,1.7535,0.00003,0,0,0,0,0.128,1.008,0.415,0.1472,25.09,25.00,0.29,0.00,0.02474,80.0,1.200,0.00000,0,0.007372,0.001116,0.028,0.837,0.396,-0.3395,0.4096,0.7904,0.000000,0.000000,0.000000,0.000000,0.002805,0.024736,0.000394,0.0000,1.0000,0.003932,0,0,0,,0,0,0,1.0000,1.0000,0.11490,0.23413,0.1273,0.00000,0.9927,0.0000,0.184,-0.00376,0.0000,0.403682,0.403857,,0,
17.4251,scan,force_tracking_v2,0.2580,0.403773,-0.027192,-0.407629,-0.014086,1.368615,0.038151,1.161097,1.541714,0.403857,-0.027122,-0.390151,0.004747,1.335561,0.022672,1.174257,1.564984,0.219895,0.004039,0.416575,3.127984,-0.548693,-3.140924,-0.01293,-0.00328,-0.02117,-0.00115,-0.00133,-0.00302,-0.01293,-0.00328,-0.02117,-0.00115,-0.00133,-0.00302,0.00012,0.00106,0.00353,0.00342,-0.00683,0.00278,3.816,1.8283,0.00003,0,0,0,0,0.132,1.012,0.426,0.1371,25.10,25.00,0.27,0.00,0.02476,80.0,1.200,0.00000,0,0.007137,0.000450,0.200,1.125,0.522,-0.0996,0.4244,0.7756,0.000000,0.000000,0.000000,0.000000,0.002658,0.024756,-0.003060,0.0000,1.0000,0.004070,0,0,0,,0,0,0,1.0000,1.0000,0.11498,0.23378,0.1283,0.00000,0.9927,0.0000,0.178,-0.00388,0.0000,0.403773,0.403857,,0,
17.4331,scan,force_tracking_v2,0.2660,0.403876,-0.027285,-0.408343,-0.014662,1.369893,0.038570,1.160546,1.541008,0.403857,-0.027122,-0.390029,0.004782,1.335439,0.022707,1.174257,1.564915,0.219924,0.004050,0.416587,3.128036,-0.548693,-3.140862,-0.01293,-0.00314,-0.02116,-0.00109,-0.00133,-0.00316,-0.01293,-0.00314,-0.02116,-0.00109,-0.00133,-0.00316,0.00391,0.00153,0.00160,-0.00592,-0.00005,0.01202,3.799,1.9009,0.00003,0,0,0,0,0.125,1.010,0.429,0.1266,25.11,25.00,0.25,0.00,0.02476,80.0,1.200,0.00000,0,0.007983,0.000987,0.075,0.986,0.411,-0.0339,0.4283,0.7717,0.000000,0.000000,0.000000,0.000000,0.002936,0.024756,-0.003382,0.0000,1.0000,0.004222,0,0,0,,0,0,0,1.0000,1.0000,0.11506,0.23339,0.1292,0.00000,0.9927,0.0000,0.199,-0.00400,0.0000,0.403876,0.403844,,0,
17.4404,scan,force_tracking_v2,0.2733,0.403973,-0.027373,-0.408999,-0.015189,1.371068,0.038955,1.160040,1.540357,0.403844,-0.027122,-0.390011,0.004747,1.335369,0.022794,1.174327,1.564932,0.219919,0.004049,0.416596,3.127920,-0.548708,-3.140791,-0.01287,-0.00295,-0.02107,-0.00124,-0.00136,-0.00317,-0.01287,-0.00295,-0.02107,-0.00124,-0.00136,-0.00317,-0.00071,-0.00010,0.00113,0.01315,0.00208,0.00147,3.766,1.9781,0.00003,0,0,0,0,0.135,1.028,0.447,0.1176,25.12,25.00,0.24,0.00,0.02465,80.0,1.200,0.00000,0,0.007372,0.000869,0.226,1.164,0.571,0.2980,0.4519,0.7481,0.000000,0.000000,0.000000,0.000000,0.002622,0.024651,-0.000593,0.0000,1.0000,0.004358,0,0,0,,0,0,0,1.0000,1.0000,0.11514,0.23233,0.1306,0.00000,0.9927,0.0000,0.183,-0.00413,0.0000,0.403973,0.403844,,0,
17.4478,scan,force_tracking_v2,0.2807,0.404070,-0.027463,-0.409654,-0.015715,1.372240,0.039339,1.159535,1.539707,0.403844,-0.027105,-0.389907,0.004765,1.335299,0.022899,1.174397,1.564845,0.219929,0.004075,0.416585,3.127914,-0.548811,-3.140645,-0.01283,-0.00284,-0.02101,-0.00124,-0.00151,-0.00338,-0.01283,-0.00284,-0.02101,-0.00124,-0.00151,-0.00338,0.00139,0.00356,-0.00150,0.00077,0.01419,0.01951,3.761,2.0494,0.00003,0,0,0,0,0.138,1.025,0.445,0.1092,25.13,25.00,0.22,0.00,0.02458,80.0,1.200,0.00000,0,0.007382,0.000990,0.123,0.940,0.361,0.2095,0.4477,0.7523,0.000000,0.000000,0.000000,0.000000,0.002646,0.024575,0.000606,0.0000,1.0000,0.004494,0,0,0,,0,0,0,1.0000,1.0000,0.11523,0.23167,0.1315,0.00000,0.9926,0.0000,0.183,-0.00424,0.0000,0.404070,0.403844,,0,
17.4546,scan,force_tracking_v2,0.2875,0.404160,-0.027548,-0.410255,-0.016197,1.373315,0.039693,1.159072,1.539109,0.403844,-0.027122,-0.389837,0.004782,1.335177,0.022951,1.174415,1.564827,0.219945,0.004087,0.416606,3.127890,-0.548776,-3.140594,-0.01277,-0.00269,-0.02091,-0.00127,-0.00146,-0.00344,-0.01277,-0.00269,-0.02091,-0.00127,-0.00146,-0.00344,0.00229,0.00157,0.00288,0.00278,-0.00491,0.00535,3.741,2.1236,0.00003,0,0,0,0,0.145,1.027,0.454,0.1020,25.14,25.00,0.20,0.00,0.02447,80.0,1.200,0.00000,0,0.006806,0.000500,0.192,1.060,0.540,0.3459,0.4589,0.7411,0.000000,0.000000,0.000000,0.000000,0.002406,0.024467,-0.003632,0.0000,1.0000,0.004618,0,0,0,,0,0,0,1.0000,1.0000,0.11531,0.23048,0.1325,0.00000,0.9926,0.0000,0.168,-0.00436,0.0000,0.404160,0.404034,,0,
17.4616,scan,force_tracking_v2,0.2945,0.404251,-0.027638,-0.410871,-0.016690,1.374417,0.040056,1.158597,1.538494,0.404034,-0.027105,-0.389784,0.004747,1.335107,0.023073,1.174502,1.564775,0.219943,0.004296,0.416604,3.127810,-0.548843,-3.140467,-0.01273,-0.00295,-0.02084,-0.00138,-0.00156,-0.00357,-0.01273,-0.00295,-0.02084,-0.00138,-0.00156,-0.00357,-0.00034,0.02998,-0.00025,0.00978,0.00964,0.01226,3.920,2.1892,0.00003,0,0,0,0,0.146,1.025,0.453,0.0951,25.14,25.00,0.19,0.00,0.02438,80.0,1.200,0.00000,0,0.007002,0.000554,0.121,0.992,0.407,0.2827,0.4568,0.7432,0.000000,0.000000,0.000000,0.000000,0.002483,0.024375,0.000782,0.0000,1.0000,0.004745,0,0,0,,0,0,0,1.0000,1.0000,0.11538,0.22973,0.1299,0.00000,0.9926,0.0000,0.172,-0.00447,0.0000,0.404251,0.404034,,0,
17.4687,scan,force_tracking_v2,0.3016,0.404344,-0.027732,-0.411494,-0.017188,1.375532,0.040422,1.158116,1.537871,0.404034,-0.027070,-0.389749,0.004765,1.335002,0.023178,1.174572,1.564723,0.219943,0.004329,0.416620,3.127771,-0.548841,-3.140306,-0.01270,-0.00284,-0.02079,-0.00143,-0.00156,-0.00378,-0.01270,-0.00284,-0.02079,-0.00143,-0.00156,-0.00378,-0.00001,0.00497,0.00236,0.00496,-0.00027,0.02135,3.921,2.2583,0.00003,0,0,0,0,0.150,1.032,0.447,0.0886,25.14,25.00,0.18,0.00,0.02432,80.0,1.200,0.00000,0,0.007110,0.001013,0.184,1.103,0.410,0.1504,0.4493,0.7507,0.000000,0.000000,0.000000,0.000000,0.002553,0.024324,-0.001943,0.0000,1.0000,0.004875,0,0,0,,0,0,0,1.0000,1.0000,0.11546,0.22898,0.1308,0.00000,0.9926,0.0000,0.174,-0.00458,0.0000,0.404344,0.404034,,0,
17.4754,scan,force_tracking_v2,0.3083,0.404433,-0.027822,-0.412082,-0.017655,1.376583,0.040768,1.157664,1.537285,0.404034,-0.027105,-0.389627,0.004747,1.334863,0.023213,1.174607,1.564653,0.219966,0.004318,0.416632,3.127800,-0.548858,-3.140314,-0.01269,-0.00265,-0.02078,-0.00139,-0.00158,-0.00379,-0.01269,-0.00265,-0.02078,-0.00139,-0.00158,-0.00379,0.00341,-0.00150,0.00179,-0.00350,0.00243,0.00096,3.878,2.3302,0.00003,0,0,0,0,0.150,1.033,0.440,0.0828,25.14,25.00,0.17,0.00,0.02432,80.0,1.200,0.00000,0,0.006707,0.000829,0.127,1.006,0.405,0.0121,0.4405,0.7595,0.000000,0.000000,0.000000,0.000000,0.002454,0.024316,-0.003325,0.0000,1.0000,0.004998,0,0,0,,0,0,0,1.0000,1.0000,0.11553,0.22866,0.1321,0.00000,0.9926,0.0000,0.164,-0.00469,0.0000,0.404433,0.404034,,0,
17.4820,scan,force_tracking_v2,0.3149,0.404520,-0.027912,-0.412657,-0.018112,1.377613,0.041106,1.157221,1.536710,0.404034,-0.027053,-0.389680,0.004782,1.334775,0.023283,1.174659,1.564653,0.219953,0.004356,0.416664,3.127752,-0.548770,-3.140162,-0.01266,-0.00256,-0.02074,-0.00145,-0.00145,-0.00398,-0.01266,-0.00256,-0.02074,-0.00145,-0.00145,-0.00398,-0.00212,0.00602,0.00505,0.00644,-0.01406,0.02018,3.884,2.3954,0.00003,0,0,0,0,0.156,1.046,0.449,0.0776,25.14,25.00,0.16,0.00,0.02427,80.0,1.200,0.00000,0,0.006598,0.001171,0.215,1.155,0.553,0.1610,0.4512,0.7488,0.000000,0.000000,0.000000,0.000000,0.002376,0.024266,-0.003122,0.0000,1.0000,0.005118,0,0,0,,0,0,0,1.0000,1.0000,0.11560,0.22774,0.1328,0.00000,0.9926,0.0000,0.161,-0.00480,0.0000,0.404520,0.404034,,0,
17.4894,scan,force_tracking_v2,0.3223,0.404618,-0.028014,-0.413292,-0.018617,1.378749,0.041481,1.156733,1.536072,0.404034,-0.027053,-0.389680,0.004782,1.334775,0.023283,1.174659,1.564653,0.219953,0.004356,0.416664,3.127752,-0.548770,-3.140162,-0.01259,-0.00240,-0.02062,-0.00145,-0.00145,-0.00398,-0.01259,-0.00240,-0.02062,-0.00145,-0.00145,-0.00398,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.852,2.4544,0.00003,0,0,0,0,0.159,1.054,0.465,0.0721,25.14,25.00,0.14,0.00,0.02413,80.0,1.200,0.00000,0,0.007327,0.000981,0.156,1.066,0.551,0.4310,0.4717,0.7283,0.000000,0.000000,0.000000,0.000000,0.002537,0.024126,0.000000,0.0000,1.0000,0.005247,0,0,0,,0,0,0,1.0000,1.0000,0.11568,0.22649,0.1338,0.00000,0.9926,0.0000,0.178,-0.00491,0.0000,0.404618,0.404483,,0,
17.4973,scan,force_tracking_v2,0.3302,0.404719,-0.028128,-0.413976,-0.019163,1.379973,0.041887,1.156206,1.535380,0.404483,-0.027053,-0.389575,0.004782,1.334671,0.023440,1.174729,1.564548,0.219965,0.004833,0.416664,3.127707,-0.548837,-3.139990,-0.01249,-0.00318,-0.02046,-0.00151,-0.00155,-0.00420,-0.01249,-0.00318,-0.02046,-0.00151,-0.00155,-0.00420,0.00163,0.06321,0.00005,0.00516,0.00887,0.01960,4.293,2.5255,0.00003,0,0,0,0,0.156,1.050,0.477,0.0666,25.14,25.00,0.13,0.00,0.02393,80.0,1.200,0.00000,0,0.007963,0.001411,0.128,0.996,0.497,0.5735,0.4855,0.7145,0.000000,0.000000,0.000000,0.000000,0.002682,0.023926,-0.000068,0.0000,1.0000,0.005383,0,0,0,,0,0,0,1.0000,1.0000,0.11575,0.22500,0.1260,0.00000,0.9926,0.0000,0.192,-0.00502,0.0000,0.404719,0.404483,,0,
17.5040,scan,force_tracking_v2,0.3369,0.404805,-0.028224,-0.414548,-0.019613,1.380995,0.042224,1.155766,1.534807,0.404483,-0.027053,-0.389523,0.004765,1.334601,0.023440,1.174834,1.564583,0.219960,0.004832,0.416659,3.127663,-0.548924,-3.140000,-0.01241,-0.00296,-0.02033,-0.00156,-0.00168,-0.00416,-0.01241,-0.00296,-0.02033,-0.00156,-0.00168,-0.00416,-0.00081,-0.00025,-0.00065,0.00516,0.01210,-0.00450,4.251,2.5996,0.00003,0,0,1,0,0.161,1.048,0.478,0.0623,25.14,25.00,0.12,0.00,0.02377,80.0,1.200,0.00000,0,0.006687,0.000862,0.209,1.044,0.448,0.5266,0.4859,0.7141,0.000000,0.000000,0.000000,0.000000,0.002276,0.023775,0.000974,0.0000,1.0000,0.005497,0,0,0,,0,0,0,1.0000,1.0000,0.11584,0.22307,0.1258,0.00000,0.9926,0.0000,0.160,-0.00515,0.0004,0.404805,0.404483,,0,
17.5106,scan,force_tracking_v2,0.3435,0.404887,-0.028318,-0.415106,-0.020044,1.381993,0.042546,1.155337,1.534256,0.404483,-0.027035,-0.389488,0.004712,1.334514,0.023527,1.174851,1.564478,0.219968,0.004833,0.416677,3.127662,-0.548887,-3.139925,-0.01234,-0.00280,-0.02021,-0.00157,-0.00162,-0.00427,-0.01234,-0.00280,-0.02021,-0.00157,-0.00162,-0.00427,0.00122,0.00024,0.00260,0.00006,-0.00544,0.01099,4.218,2.6632,0.00003,0,0,0,0,0.156,1.048,0.478,0.0583,25.14,25.00,0.12,0.00,0.02364,80.0,1.200,0.00000,0,0.006570,0.000604,0.095,1.064,0.475,0.4686,0.4853,0.7147,0.000000,0.000000,0.000000,0.000000,0.002244,0.023644,-0.002851,0.0000,1.0000,0.005608,0,0,0,,0,0,0,1.0000,1.0000,0.11591,0.22054,0.1241,0.00000,0.9926,0.0000,0.157,-0.00525,0.0014,0.404887,0.404483,,0,
17.5176,scan,force_tracking_v2,0.3505,0.404966,-0.028419,-0.415701,-0.020493,1.383056,0.042882,1.154879,1.533680,0.404979,-0.027035,-0.389488,0.004712,1.334479,0.023544,1.174903,1.564478,0.219960,0.005333,0.416681,3.127646,-0.548904,-3.139905,-0.01229,-0.00363,-0.02013,-0.00159,-0.00165,-0.00429,-0.01229,-0.00363,-0.02013,-0.00159,-0.00165,-0.00429,-0.00523,0.35084,0.00241,0.00970,0.01203,0.00786,4.683,2.7224,0.00003,0,0,0,0,0.167,1.060,0.477,0.0543,25.14,25.00,0.11,0.00,0.02353,80.0,1.200,0.00000,0,0.007036,0.006211,0.270,1.148,0.463,0.3805,0.4822,0.7178,0.000000,0.000000,0.000000,0.000000,0.002411,0.023531,0.005255,0.0000,1.0000,0.005727,0,0,0,,0,0,0,1.0000,1.0000,0.11598,0.21822,0.1121,0.00000,0.9926,0.0000,0.168,-0.00535,0.0029,0.404966,0.404979,,0,
17.5245,scan,force_tracking_v2,0.3574,0.405040,-0.028517,-0.416286,-0.020914,1.384099,0.043195,1.154429,1.533138,0.404979,-0.027035,-0.389121,0.004765,1.333955,0.023911,1.175270,1.564321,0.219990,0.005420,0.416713,3.127477,-0.549107,-3.139464,-0.01225,-0.00360,-0.02007,-0.00180,-0.00196,-0.00481,-0.01225,-0.00360,-0.02007,-0.00180,-0.00196,-0.00481,0.00235,0.00685,0.00257,0.01135,0.01599,0.02773,4.733,2.8133,0.00003,0,0,0,0,0.174,1.069,0.471,0.0507,25.14,25.00,0.10,0.00,0.02346,80.0,1.200,0.00000,0,0.006908,0.000387,0.188,1.097,0.434,0.2383,0.4747,0.7253,0.000000,0.000000,0.000000,0.000000,0.002404,0.023463,-0.003328,0.0000,1.0000,0.005844,0,0,0,,0,0,0,1.0000,1.0000,0.11605,0.21558,0.1076,0.00000,0.9926,0.0000,0.164,-0.00545,0.0050,0.405040,0.404979,,0,
17.5314,scan,force_tracking_v2,0.3643,0.405111,-0.028614,-0.416869,-0.021314,1.385137,0.043492,1.153979,1.532621,0.404979,-0.026983,-0.388999,0.004765,1.333885,0.023981,1.175305,1.564269,0.220010,0.005443,0.416704,3.127460,-0.549193,-3.139334,-0.01222,-0.00347,-0.02001,-0.00182,-0.00208,-0.00500,-0.01222,-0.00347,-0.02001,-0.00182,-0.00208,-0.00500,0.00315,0.00376,-0.00156,0.00226,0.01392,0.01965,4.718,2.8770,0.00003,0,0,0,0,0.168,1.066,0.472,0.0473,25.13,25.00,0.09,0.00,0.02340,80.0,1.200,0.00000,0,0.006883,0.001124,0.096,0.998,0.497,0.2172,0.4748,0.7252,0.000000,0.000000,0.000000,0.000000,0.002399,0.023403,-0.000262,0.0000,1.0000,0.005961,0,0,0,,0,0,0,1.0000,1.0000,0.11612,0.21281,0.1030,0.00000,0.9926,0.0000,0.163,-0.00555,0.0076,0.405111,0.405242,,0,
17.5384,scan,force_tracking_v2,0.3713,0.405176,-0.028709,-0.417457,-0.021697,1.386183,0.043776,1.153524,1.532122,0.405242,-0.026930,-0.388859,0.004747,1.333763,0.024086,1.175427,1.564199,0.220020,0.005732,0.416694,3.127420,-0.549330,-3.139177,-0.01220,-0.00388,-0.01998,-0.00187,-0.00229,-0.00520,-0.01220,-0.00388,-0.01998,-0.00187,-0.00229,-0.00520,0.00132,0.03907,-0.00129,0.00461,0.01863,0.01849,4.968,2.9435,0.00003,0,0,0,0,0.168,1.060,0.471,0.0442,25.13,25.00,0.09,0.00,0.02335,80.0,1.200,0.00000,0,0.006950,0.000705,0.190,1.032,0.462,0.1749,0.4733,0.7267,0.000000,0.000000,0.000000,0.000000,0.002432,0.023355,0.000920,0.0000,1.0000,0.006079,0,0,0,,0,0,0,1.0000,1.0000,0.11619,0.21044,0.0959,0.00000,0.9926,0.0000,0.165,-0.00565,0.0107,0.405176,0.405242,,0,
17.5451,scan,force_tracking_v2,0.3780,0.405235,-0.028800,-0.418031,-0.022046,1.387202,0.044035,1.153081,1.531666,0.405242,-0.026930,-0.388824,0.004765,1.333641,0.024120,1.175479,1.564147,0.220024,0.005740,0.416717,3.127448,-0.549295,-3.139127,-0.01218,-0.00370,-0.01996,-0.00184,-0.00224,-0.00530,-0.01218,-0.00370,-0.01996,-0.00184,-0.00224,-0.00530,0.00061,0.00131,0.00351,-0.00366,-0.00531,0.00978,4.937,3.0105,0.00003,0,0,0,0,0.164,1.051,0.467,0.0413,25.13,25.00,0.08,0.00,0.02333,80.0,1.200,0.00000,0,0.006776,0.000823,0.127,1.001,0.441,0.0906,0.4685,0.7315,0.000000,0.000000,0.000000,0.000000,0.002398,0.023333,-0.003295,0.0000,1.0000,0.006195,0,0,0,,0,0,0,1.0000,1.0000,0.11626,0.20725,0.0958,0.00000,0.9926,0.0000,0.160,-0.00574,0.0144,0.405235,0.405242,,0,
17.5513,scan,force_tracking_v2,0.3842,0.405286,-0.028881,-0.418553,-0.022343,1.388129,0.044254,1.152678,1.531275,0.405242,-0.026965,-0.388790,0.004765,1.333641,0.024225,1.175532,1.564129,0.220020,0.005756,0.416702,3.127365,-0.549380,-3.139046,-0.01216,-0.00355,-0.01991,-0.00195,-0.00237,-0.00535,-0.01216,-0.00355,-0.01991,-0.00195,-0.00237,-0.00535,-0.00052,0.00250,-0.00240,0.01143,0.01369,0.00586,4.914,3.0688,0.00003,0,0,0,0,0.160,1.050,0.475,0.0388,25.12,25.00,0.08,0.00,0.02328,80.0,1.200,0.00000,0,0.006172,0.000752,0.146,1.074,0.568,0.2179,0.4781,0.7219,0.000000,0.000000,0.000000,0.000000,0.002162,0.023279,0.002351,0.0000,1.0000,0.006298,0,0,0,,0,0,0,1.0000,1.0000,0.11633,0.20448,0.0956,0.00000,0.9926,0.0000,0.146,-0.00583,0.0186,0.405286,0.405242,,0,
17.5574,scan,force_tracking_v2,0.3903,0.405332,-0.028958,-0.419068,-0.022616,1.389042,0.044455,1.152279,1.530912,0.405242,-0.026965,-0.388720,0.004782,1.333571,0.024225,1.175619,1.564129,0.220021,0.005761,0.416696,3.127371,-0.549467,-3.139032,-0.01213,-0.00340,-0.01986,-0.00194,-0.00250,-0.00538,-0.01213,-0.00340,-0.01986,-0.00194,-0.00250,-0.00538,0.00009,0.00080,-0.00103,-0.00095,0.01484,0.00303,4.882,3.1259,0.00003,0,0,0,0,0.154,1.044,0.477,0.0365,25.12,25.00,0.07,0.00,0.02322,80.0,1.200,0.00000,0,0.006088,0.000932,0.110,0.993,0.455,0.2281,0.4801,0.7199,0.000000,0.000000,0.000000,0.000000,0.002130,0.023223,0.000842,0.0000,1.0000,0.006400,0,0,0,,0,0,0,1.0000,1.0000,0.11639,0.20199,0.0955,0.00000,0.9926,0.0000,0.143,-0.00590,0.0227,0.405332,0.405488,,0,
17.5649,scan,force_tracking_v2,0.3978,0.405383,-0.029051,-0.419701,-0.022934,1.390162,0.044689,1.151789,1.530488,0.405488,-0.026913,-0.388667,0.004747,1.333519,0.024295,1.175689,1.564077,0.220020,0.006021,0.416691,3.127340,-0.549535,-3.138926,-0.01212,-0.00377,-0.01985,-0.00198,-0.00260,-0.00551,-0.01212,-0.00377,-0.01985,-0.00198,-0.00260,-0.00551,-0.00005,0.03630,-0.00068,0.00362,0.00949,0.01248,5.106,3.1812,0.00003,0,0,0,0,0.155,1.043,0.470,0.1091,25.13,25.00,0.22,0.00,0.02320,80.0,1.200,0.00000,0,0.007472,0.001244,0.188,1.064,0.412,0.0742,0.4708,0.7292,0.000000,0.000000,0.000000,0.000000,0.002629,0.023204,0.001072,0.0000,1.0000,0.006526,0,0,0,,0,0,0,1.0000,1.0000,0.11646,0.20041,0.0955,0.00000,0.9926,0.0000,0.176,-0.00596,0.0272,0.405383,0.405488,,0,
17.5714,scan,force_tracking_v2,0.4043,0.405423,-0.029128,-0.420252,-0.023182,1.391134,0.044871,1.151363,1.530152,0.405488,-0.026878,-0.388650,0.004765,1.333501,0.024312,1.175724,1.564077,0.220018,0.006038,0.416688,3.127331,-0.549570,-3.138859,-0.01213,-0.00359,-0.01986,-0.00199,-0.00265,-0.00561,-0.01213,-0.00359,-0.01986,-0.00199,-0.00265,-0.00561,-0.00032,0.00238,-0.00049,0.00114,0.00500,0.00892,5.077,3.2464,0.00003,0,0,0,0,0.147,1.042,0.463,0.1673,25.14,25.00,0.33,0.00,0.02322,80.0,1.200,0.00000,0,0.006480,0.000770,0.067,1.035,0.428,-0.0566,0.4619,0.7381,0.000000,0.000000,0.000000,0.000000,0.002175,0.023221,0.000617,0.0000,1.0000,0.006638,0,0,0,,0,0,0,1.0000,1.0000,0.11653,0.19790,0.0956,0.00000,0.9925,0.0000,0.152,-0.00604,0.0332,0.405423,0.405488,,0,
