t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,force_reference_accel_m_s2,force_reference_reversal_reset,mass_z_eff,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
30.9478,scan,legacy_symmetric,24.0150,0.371631,0.001280,-0.405798,-0.007501,1.364696,0.006310,1.162099,1.574795,0.371546,0.000733,-0.404620,-0.007295,1.363469,0.005986,1.162965,1.575526,0.217691,-0.028464,0.412504,3.127747,-0.550991,-3.139358,-0.01249,0.01820,-0.02025,-0.00105,-0.00228,0.00100,-0.01249,0.01820,-0.02025,-0.00105,-0.00228,0.00100,-0.00271,-0.00062,-0.00069,-0.00363,-0.02622,0.00315,0.183,0.0424,0.00003,0,0,0,0,0.679,1.089,0.606,0.2265,54.84,55.79,0.45,0.02402,504.0,2.000,0.00829,0.3000,1.000000,0.9337,0.093371,0,1.9061,0,0.005782,0.000715,0.497,1.246,0.442,0.001996,1,1.0000,1.0000,0.11473,0.19399,0.1786,0.00000,0.9925,0.0000,0.150,-0.00015,1.8932,0.371631,0.371805,,0,
30.9534,scan,legacy_symmetric,24.0200,0.371721,0.001295,-0.406265,-0.007496,1.365514,0.006292,1.161737,1.574804,0.371805,0.000750,-0.404812,-0.007365,1.363818,0.005986,1.162826,1.575526,0.217661,-0.028219,0.412455,3.127713,-0.551008,-3.139386,-0.01307,0.01823,-0.02120,-0.00109,-0.00231,0.00107,-0.01307,0.01823,-0.02120,-0.00109,-0.00231,0.00107,-0.00515,0.04291,-0.00857,0.00515,0.00304,-0.00820,0.106,0.0565,0.00003,0,0,0,0,0.673,1.101,0.580,0.2250,54.91,55.70,0.45,0.02514,504.0,2.000,0.00862,0.3000,1.000000,0.9376,0.093760,0,1.8998,0,0.005625,0.000634,0.638,1.349,0.416,0.010541,1,1.0000,1.0000,0.11478,0.20274,0.1787,0.00000,0.9925,0.0000,0.154,-0.00015,1.8943,0.371721,0.371805,,0,
30.9592,scan,legacy_symmetric,24.0250,0.371810,0.001310,-0.406751,-0.007489,1.366366,0.006273,1.161359,1.574814,0.371805,0.000785,-0.405562,-0.007330,1.365074,0.006004,1.162372,1.575526,0.217536,-0.028198,0.412285,3.127704,-0.551060,-3.139305,-0.01363,0.01825,-0.02210,-0.00110,-0.00238,0.00095,-0.01363,0.01825,-0.02210,-0.00110,-0.00238,0.00095,-0.02060,0.00359,-0.02806,0.00123,0.00859,0.01269,0.111,0.0414,0.00003,0,0,0,0,0.664,1.117,0.558,0.2242,54.97,55.65,0.45,0.02620,504.0,2.000,0.00895,0.3000,1.000000,0.9395,0.093949,0,1.8968,0,0.005782,0.000334,0.413,1.316,0.706,0.034734,1,1.0000,1.0000,0.11484,0.21115,0.1788,0.00000,0.9925,0.0000,0.159,-0.00015,1.8954,0.371810,0.371805,,0,
30.9647,scan,legacy_symmetric,24.0300,0.371900,0.001324,-0.407257,-0.007481,1.367251,0.006254,1.160966,1.574824,0.371805,0.000855,-0.405876,-0.007330,1.365720,0.006004,1.162197,1.575526,0.217473,-0.028182,0.412173,3.127699,-0.551217,-3.139232,-0.01415,0.01828,-0.02294,-0.00111,-0.00262,0.00085,-0.01415,0.01828,-0.02294,-0.00111,-0.00262,0.00085,-0.01131,0.00282,-0.02012,0.00066,0.02827,0.01265,0.170,0.0501,0.00003,0,0,0,0,0.652,1.137,0.543,0.2241,55.03,55.65,0.45,0.02718,504.0,2.000,0.00927,0.3000,1.000000,0.9398,0.093976,0,1.8964,0,0.005582,0.000366,0.531,1.394,0.688,0.023099,1,1.0000,1.0000,0.11490,0.21928,0.1789,0.00000,0.9925,0.0000,0.163,-0.00014,1.8964,0.371900,0.371805,,0,
30.9705,scan,legacy_symmetric,24.0350,0.371989,0.001338,-0.407779,-0.007472,1.368165,0.006234,1.160561,1.574834,0.371805,0.000838,-0.406313,-0.007348,1.366366,0.006004,1.162005,1.575509,0.217393,-0.028191,0.412091,3.127704,-0.551235,-3.139258,-0.01463,0.01830,-0.02372,-0.00110,-0.00265,0.00088,-0.01463,0.01830,-0.02372,-0.00110,-0.00265,0.00088,-0.01431,-0.00167,-0.01469,-0.00077,0.00311,-0.00424,0.251,0.0596,0.00004,0,0,0,0,0.638,1.159,0.536,0.2241,55.08,55.65,0.45,0.02809,504.0,2.000,0.00958,0.3000,1.000000,0.9397,0.093967,0,1.8965,0,0.005761,0.000486,0.548,1.471,0.542,0.019984,1,1.0000,1.0000,0.11496,0.22637,0.1791,0.00000,0.9925,0.0000,0.167,-0.00014,1.8975,0.371989,0.371948,,0,
30.9769,scan,legacy_symmetric,24.0400,0.372079,0.001351,-0.408314,-0.007464,1.369103,0.006216,1.160146,1.574843,0.371948,0.000785,-0.406470,-0.007365,1.366645,0.005986,1.161674,1.575509,0.217409,-0.028069,0.412084,3.127712,-0.551026,-3.139343,-0.01505,0.01832,-0.02442,-0.00109,-0.00233,0.00100,-0.01505,0.01832,-0.02442,-0.00109,-0.00233,0.00100,0.00256,0.01922,-0.00098,-0.00101,-0.03289,-0.01259,0.226,0.0871,0.00004,0,0,0,0,0.624,1.185,0.532,0.2247,55.13,55.68,0.45,0.02892,504.0,2.000,0.00989,0.3000,1.000000,0.9383,0.093831,0,1.8987,0,0.006375,0.000503,0.498,1.299,0.666,-0.000262,1,1.0000,1.0000,0.11502,0.23218,0.1792,0.00000,0.9925,0.0000,0.170,-0.00014,1.8985,0.372079,0.371948,,0,
30.9825,scan,legacy_symmetric,24.0450,0.372168,0.001364,-0.408866,-0.007455,1.370069,0.006197,1.159718,1.574852,0.371948,0.000873,-0.406993,-0.007453,1.367675,0.006004,1.161552,1.575526,0.217276,-0.028067,0.411888,3.127629,-0.551409,-3.139289,-0.01546,0.01834,-0.02506,-0.00120,-0.00291,0.00099,-0.01546,0.01834,-0.02506,-0.00120,-0.00291,0.00099,-0.02478,0.00041,-0.03662,0.01308,0.07160,0.00186,0.309,0.0819,0.00004,0,0,0,0,0.609,1.209,0.532,0.2254,55.18,55.72,0.45,0.02967,504.0,2.000,0.01020,0.3000,1.000000,0.9365,0.093646,0,1.9017,0,0.005656,0.000795,0.412,1.299,0.584,0.044176,1,1.0000,1.0000,0.11509,0.23900,0.1793,0.00000,0.9925,0.0000,0.173,-0.00014,1.8996,0.372168,0.371948,,0,
30.9883,scan,legacy_symmetric,24.0500,0.372258,0.001376,-0.409430,-0.007445,1.371054,0.006179,1.159281,1.574862,0.371948,0.000855,-0.407412,-0.007400,1.368373,0.005986,1.161220,1.575509,0.217221,-0.028062,0.411805,3.127683,-0.551357,-3.139289,-0.01580,0.01836,-0.02563,-0.00113,-0.00283,0.00094,-0.01580,0.01836,-0.02563,-0.00113,-0.00283,0.00094,-0.00933,0.00085,-0.01401,-0.00783,-0.00885,0.00495,0.393,0.0972,0.00004,0,0,0,0,0.593,1.232,0.536,0.2273,55.24,55.83,0.45,0.03034,504.0,2.000,0.01049,0.3000,1.000000,0.9318,0.093180,0,1.9091,0,0.005805,0.000677,0.531,1.565,0.861,0.016835,1,1.0000,1.0000,0.11515,0.24397,0.1794,0.00000,0.9925,0.0000,0.176,-0.00014,1.9006,0.372258,0.371948,,0,
30.9940,scan,legacy_symmetric,24.0550,0.372348,0.001388,-0.410003,-0.007435,1.372058,0.006160,1.158837,1.574871,0.371948,0.000908,-0.407918,-0.007453,1.369158,0.006004,1.160958,1.575509,0.217132,-0.028060,0.411703,3.127637,-0.551374,-3.139250,-0.01611,0.01838,-0.02612,-0.00119,-0.00286,0.00092,-0.01611,0.01838,-0.02612,-0.00119,-0.00286,0.00092,-0.07241,0.00164,-0.08339,0.03233,0.01418,0.01189,0.478,0.1086,0.00004,0,0,0,0,0.578,1.260,0.547,0.2300,55.30,55.99,0.46,0.03091,504.0,2.000,0.01078,0.3000,1.000000,0.9250,0.092503,0,1.9199,0,0.005616,0.005069,0.598,1.688,0.843,0.108983,1,1.0000,1.0000,0.11522,0.24839,0.1795,0.00000,0.9924,0.0000,0.179,-0.00013,1.9016,0.372348,0.372217,,0,
30.9996,scan,legacy_symmetric,24.0600,0.372438,0.001399,-0.410586,-0.007425,1.373076,0.006141,1.158387,1.574881,0.372217,0.000908,-0.407918,-0.007453,1.369158,0.006004,1.160958,1.575509,0.217132,-0.027791,0.411703,3.127637,-0.551374,-3.139250,-0.01636,0.01840,-0.02653,-0.00119,-0.00286,0.00092,-0.01636,0.01840,-0.02653,-0.00119,-0.00286,0.00092,0.00000,0.04757,0.00000,0.00000,0.00000,0.00000,0.301,0.1661,0.00004,0,0,0,0,0.569,1.291,0.564,0.2329,55.37,56.16,0.47,0.03140,504.0,2.000,0.01106,0.3000,1.000000,0.9176,0.091764,0,1.9318,0,0.005646,0.005065,0.807,1.472,0.724,0.000605,1,1.0000,1.0000,0.11529,0.25203,0.1797,0.00000,0.9924,0.0000,0.181,-0.00013,1.9026,0.372438,0.372217,,0,
31.0056,scan,legacy_symmetric,24.0650,0.372528,0.001409,-0.411173,-0.007415,1.374105,0.006124,1.157934,1.574889,0.372217,0.000873,-0.408756,-0.007453,1.370363,0.005952,1.160312,1.575509,0.217031,-0.027810,0.411596,3.127681,-0.551096,-3.139339,-0.01656,0.01841,-0.02687,-0.00113,-0.00244,0.00102,-0.01656,0.01841,-0.02687,-0.00113,-0.00244,0.00102,-0.00985,-0.00189,-0.01045,-0.00356,-0.02709,-0.00645,0.408,0.1555,0.00004,0,0,0,0,0.568,1.325,0.581,0.2354,55.44,56.31,0.47,0.03180,504.0,2.000,0.01133,0.3000,1.000000,0.9114,0.091142,0,1.9417,0,0.005962,0.000730,0.821,1.701,0.417,0.014037,1,1.0000,1.0000,0.11536,0.25427,0.1798,0.00000,0.9924,0.0000,0.183,-0.00013,1.9036,0.372528,0.372217,,0,
31.0114,scan,legacy_symmetric,24.0700,0.372618,0.001419,-0.411762,-0.007404,1.375137,0.006106,1.157482,1.574898,0.372217,0.000908,-0.409873,-0.007470,1.371462,0.005986,1.159667,1.575491,0.216888,-0.027800,0.411582,3.127651,-0.550432,-3.139277,-0.01672,0.01843,-0.02717,-0.00117,-0.00144,0.00095,-0.01672,0.01843,-0.02717,-0.00117,-0.00144,0.00095,-0.02469,0.00173,-0.00236,0.00462,-0.11506,0.00801,0.498,0.1514,0.00004,0,0,0,0,0.573,1.361,0.596,0.2394,55.52,56.54,0.48,0.03214,504.0,2.000,0.01159,0.3000,1.000000,0.9015,0.090149,0,1.9576,0,0.005854,0.000825,0.605,1.787,1.040,0.014951,1,1.0000,1.0000,0.11543,0.25494,0.1799,0.00000,0.9924,0.0000,0.184,-0.00013,1.9046,0.372618,0.372217,,0,
31.0172,scan,legacy_symmetric,24.0750,0.372708,0.001429,-0.412355,-0.007393,1.376178,0.006089,1.157028,1.574906,0.372217,0.000908,-0.409873,-0.007470,1.371462,0.005986,1.159667,1.575491,0.216888,-0.027800,0.411582,3.127651,-0.550432,-3.139277,-0.01687,0.01844,-0.02741,-0.00117,-0.00144,0.00095,-0.01687,0.01844,-0.02741,-0.00117,-0.00144,0.00095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.587,0.2106,0.00004,0,0,0,0,0.580,1.401,0.614,0.2435,55.60,56.77,0.49,0.03241,504.0,2.000,0.01184,0.3000,1.000000,0.8914,0.089135,0,1.9738,0,0.005733,0.000738,0.629,1.708,0.759,0.000000,1,1.0000,1.0000,0.11550,0.25692,0.1800,0.00000,0.9924,0.0000,0.185,-0.00013,1.9056,0.372708,0.372637,,0,
31.0228,scan,legacy_symmetric,24.0800,0.372798,0.001438,-0.412954,-0.007381,1.377227,0.006071,1.156568,1.574915,0.372637,0.000925,-0.410484,-0.007470,1.372806,0.006004,1.159318,1.575491,0.216762,-0.027372,0.411337,3.127625,-0.550816,-3.139235,-0.01698,0.01846,-0.02757,-0.00120,-0.00202,0.00091,-0.01698,0.01846,-0.02757,-0.00120,-0.00202,0.00091,-0.02193,0.07459,-0.04263,0.00382,0.06680,0.00499,0.255,0.1932,0.00004,0,0,0,0,0.585,1.441,0.639,0.2504,55.71,57.17,0.50,0.03261,504.0,2.000,0.01208,0.3000,1.000000,0.8740,0.087405,0,2.0015,0,0.005661,0.000657,0.474,1.648,1.381,0.048746,1,1.0000,1.0000,0.11557,0.25934,0.1802,0.00000,0.9924,0.0000,0.186,-0.00012,1.9066,0.372798,0.372637,,0,
31.0288,scan,legacy_symmetric,24.0850,0.372888,0.001446,-0.413556,-0.007369,1.378280,0.006055,1.156106,1.574923,0.372637,0.000925,-0.410676,-0.007487,1.373435,0.006004,1.158934,1.575456,0.216760,-0.027379,0.411235,3.127648,-0.550868,-3.139246,-0.01704,0.01847,-0.02766,-0.00117,-0.00210,0.00091,-0.01704,0.01847,-0.02766,-0.00117,-0.00210,0.00091,-0.00040,-0.00123,-0.01742,-0.00337,0.00888,0.00019,0.343,0.2173,0.00004,0,0,0,0,0.588,1.479,0.674,0.2573,55.82,57.56,0.51,0.03271,504.0,2.000,0.01231,0.3000,1.000000,0.8566,0.085664,0,2.0294,0,0.005973,0.000742,0.612,1.717,0.919,0.015034,1,1.0000,1.0000,0.11564,0.26014,0.1803,0.00000,0.9924,0.0000,0.187,-0.00012,1.9076,0.372888,0.372637,,0,
31.0346,scan,legacy_symmetric,24.0900,0.372978,0.001454,-0.414160,-0.007357,1.379336,0.006037,1.155641,1.574932,0.372637,0.000977,-0.411898,-0.007470,1.375494,0.006004,1.158410,1.575491,0.216516,-0.027358,0.410919,3.127606,-0.551182,-3.139172,-0.01706,0.01848,-0.02767,-0.00123,-0.00257,0.00083,-0.01706,0.01848,-0.02767,-0.00123,-0.00257,0.00083,-0.04167,0.00350,-0.05391,0.00593,0.05365,0.00890,0.422,0.1596,0.00004,0,0,0,0,0.588,1.515,0.710,0.2638,55.96,57.93,0.53,0.03274,504.0,2.000,0.01253,0.3000,1.000000,0.8405,0.084054,0,2.0551,0,0.005792,0.000667,0.416,1.608,0.735,0.067783,1,1.0000,1.0000,0.11571,0.26103,0.1804,0.00000,0.9924,0.0000,0.187,-0.00012,1.9085,0.372978,0.372637,,0,
31.0401,scan,legacy_symmetric,24.0950,0.373068,0.001462,-0.414761,-0.007345,1.380388,0.006020,1.155179,1.574941,0.372637,0.000995,-0.412229,-0.007487,1.376122,0.005986,1.157939,1.575456,0.216506,-0.027366,0.410860,3.127647,-0.551008,-3.139185,-0.01703,0.01849,-0.02765,-0.00118,-0.00231,0.00082,-0.01703,0.01849,-0.02765,-0.00118,-0.00231,0.00082,-0.00179,-0.00136,-0.01050,-0.00602,-0.03068,0.00139,0.518,0.1841,0.00004,0,0,0,0,0.585,1.547,0.742,0.2706,56.10,58.31,0.54,0.03270,504.0,2.000,0.01273,0.3000,1.000000,0.8236,0.082360,0,2.0822,0,0.005477,0.000514,0.448,1.785,1.047,0.009864,1,1.0000,1.0000,0.11578,0.26010,0.1805,0.00000,0.9923,0.0000,0.187,-0.00012,1.9095,0.373068,0.373068,,0,
31.0469,scan,legacy_symmetric,24.1000,0.373159,0.001468,-0.415363,-0.007332,1.381439,0.006004,1.154717,1.574950,0.373068,0.001047,-0.412858,-0.007470,1.377187,0.005986,1.157747,1.575456,0.216366,-0.026918,0.410684,3.127647,-0.551252,-3.139115,-0.01700,0.01850,-0.02757,-0.00117,-0.00267,0.00071,-0.01700,0.01850,-0.02757,-0.00117,-0.00267,0.00071,-0.02163,0.06919,-0.02711,-0.00010,0.03771,0.01081,0.174,0.1834,0.00004,0,0,0,0,0.579,1.578,0.773,0.2771,56.26,58.68,0.55,0.03262,504.0,2.000,0.01292,0.3000,1.000000,0.8072,0.080715,0,2.1086,0,0.006891,0.000920,0.625,1.828,0.933,0.035294,1,1.0000,1.0000,0.11585,0.25993,0.1807,0.00000,0.9923,0.0000,0.186,-0.00011,1.9105,0.373159,0.373068,,0,
31.0533,scan,legacy_symmetric,24.1050,0.373249,0.001475,-0.415960,-0.007320,1.382482,0.005988,1.154260,1.574958,0.373068,0.000995,-0.413381,-0.007453,1.377815,0.005986,1.157310,1.575456,0.216317,-0.026925,0.410661,3.127652,-0.550920,-3.139156,-0.01692,0.01851,-0.02747,-0.00117,-0.00217,0.00077,-0.01692,0.01851,-0.02747,-0.00117,-0.00217,0.00077,-0.00763,-0.00103,-0.00362,-0.00060,-0.05142,-0.00589,0.277,0.2076,0.00004,0,0,0,0,0.576,1.609,0.803,0.2835,56.42,58.94,0.57,0.03249,502.4,2.000,0.01310,0.3000,1.000000,0.7911,0.079114,0,2.1342,0,0.006315,0.000744,0.708,1.856,0.969,0.007063,1,1.0000,1.0000,0.11593,0.25785,0.1808,0.00000,0.9923,0.0000,0.186,-0.00011,1.9114,0.373249,0.373068,,0,
31.0586,scan,legacy_symmetric,24.1100,0.373339,0.001481,-0.416557,-0.007307,1.383522,0.005973,1.153802,1.574965,0.373068,0.000995,-0.413887,-0.007487,1.379037,0.005952,1.156979,1.575439,0.216213,-0.026942,0.410429,3.127678,-0.551305,-3.139211,-0.01685,0.01851,-0.02732,-0.00113,-0.00275,0.00083,-0.01685,0.01851,-0.02732,-0.00113,-0.00275,0.00083,-0.07760,-0.01336,-0.17351,-0.01696,0.28733,-0.03114,0.376,0.1974,0.00004,0,0,0,0,0.577,1.639,0.832,0.2903,56.59,59.22,0.58,0.03233,500.8,2.000,0.01327,0.3000,1.000000,0.7742,0.077420,0,2.1613,0,0.005325,0.004733,0.747,1.654,1.172,0.188268,1,1.0000,1.0000,0.11600,0.25745,0.1809,0.00000,0.9923,0.0000,0.185,-0.00011,1.9123,0.373339,0.373068,,0,
31.0643,scan,legacy_symmetric,24.1150,0.373430,0.001486,-0.417147,-0.007294,1.384554,0.005957,1.153349,1.574973,0.373068,0.001047,-0.414620,-0.007487,1.380451,0.005986,1.156036,1.575456,0.216171,-0.026921,0.410274,3.127619,-0.551043,-3.139121,-0.01674,0.01852,-0.02716,-0.00121,-0.00236,0.00074,-0.01674,0.01852,-0.02716,-0.00121,-0.00236,0.00074,-0.00430,0.00215,-0.01575,0.00512,-0.02666,0.00609,0.442,0.1760,0.00004,0,0,0,0,0.583,1.665,0.863,0.2969,56.76,59.48,0.59,0.03213,499.2,2.000,0.01343,0.3000,1.000000,0.7577,0.075772,0,2.1877,0,0.005753,0.000665,0.840,1.734,1.058,0.015693,1,1.0000,1.0000,0.11607,0.25503,0.1810,0.00000,0.9923,0.0000,0.184,-0.00011,1.9133,0.373430,0.373448,,0,
31.0705,scan,legacy_symmetric,24.1200,0.373521,0.001491,-0.417734,-0.007282,1.385578,0.005942,1.152900,1.574980,0.373448,0.001047,-0.415127,-0.007522,1.381515,0.005986,1.155582,1.575421,0.216100,-0.026552,0.410110,3.127631,-0.551147,-3.139141,-0.01662,0.01853,-0.02696,-0.00119,-0.00251,0.00076,-0.01662,0.01853,-0.02696,-0.00119,-0.00251,0.00076,-0.01202,0.06237,-0.02772,-0.00169,0.01767,-0.00237,0.166,0.1741,0.00004,0,0,0,0,0.597,1.687,0.897,0.3048,56.95,59.82,0.61,0.03190,497.8,2.000,0.01357,0.3000,1.000000,0.7380,0.073800,0,2.2192,0,0.006177,0.000938,0.986,1.779,1.483,0.030703,1,1.0000,1.0000,0.11614,0.25332,0.1812,0.00000,0.9923,0.0000,0.183,-0.00011,1.9142,0.373521,0.373448,,0,
31.0771,scan,legacy_symmetric,24.1250,0.373611,0.001495,-0.418317,-0.007269,1.386593,0.005927,1.152454,1.574987,0.373448,0.001100,-0.415755,-0.007487,1.382510,0.005952,1.155268,1.575456,0.215986,-0.026536,0.409974,3.127639,-0.551200,-3.139098,-0.01647,0.01854,-0.02672,-0.00118,-0.00259,0.00069,-0.01647,0.01854,-0.02672,-0.00118,-0.00259,0.00069,-0.01707,0.00240,-0.02053,-0.00112,0.00795,0.00705,0.243,0.1758,0.00004,0,0,0,0,0.615,1.704,0.935,0.3124,57.14,60.15,0.62,0.03162,496.5,2.000,0.01371,0.3000,1.000000,0.7191,0.071912,0,2.2494,0,0.006597,0.000903,0.636,1.522,1.148,0.026461,1,1.0000,1.0000,0.11621,0.25114,0.1813,0.00000,0.9923,0.0000,0.182,-0.00010,1.9151,0.373611,0.373448,,0,
31.0828,scan,legacy_symmetric,24.1300,0.373702,0.001499,-0.418891,-0.007255,1.387595,0.005912,1.152015,1.574995,0.373448,0.001169,-0.416139,-0.007540,1.383243,0.006004,1.154675,1.575439,0.215983,-0.026524,0.409910,3.127578,-0.550955,-3.139008,-0.01630,0.01854,-0.02645,-0.00126,-0.00223,0.00060,-0.01630,0.01854,-0.02645,-0.00126,-0.00223,0.00060,-0.00056,0.00204,-0.01090,0.00895,-0.04160,0.00990,0.322,0.1919,0.00004,0,0,0,0,0.633,1.714,0.974,0.3196,57.34,60.46,0.64,0.03131,495.2,2.000,0.01383,0.3000,1.000000,0.7010,0.070096,0,2.2785,0,0.005701,0.000714,0.657,1.618,1.199,0.009610,1,1.0000,1.0000,0.11627,0.24784,0.1814,0.00000,0.9922,0.0000,0.181,-0.00010,1.9160,0.373702,0.373448,,0,
31.0890,scan,legacy_symmetric,24.1350,0.373793,0.001502,-0.419459,-0.007242,1.388586,0.005898,1.151580,1.575002,0.373448,0.001117,-0.416750,-0.007470,1.384343,0.005986,1.154291,1.575439,0.215879,-0.026520,0.409747,3.127621,-0.551060,-3.139029,-0.01612,0.01855,-0.02615,-0.00121,-0.00238,0.00060,-0.01612,0.01855,-0.02615,-0.00121,-0.00238,0.00060,-0.01622,0.00061,-0.02544,-0.00570,0.01636,0.00029,0.411,0.1863,0.00004,0,0,0,0,0.649,1.718,1.017,0.3299,57.55,60.94,0.66,0.03095,494.1,2.000,0.01393,0.3000,1.000000,0.6753,0.067529,0,2.3195,0,0.006165,0.000461,0.868,1.704,1.952,0.030173,1,1.0000,1.0000,0.11634,0.24518,0.1816,0.00000,0.9922,0.0000,0.179,-0.00010,1.9169,0.373793,0.373711,,0,
31.0946,scan,legacy_symmetric,24.1400,0.373884,0.001505,-0.420018,-0.007228,1.389561,0.005883,1.151155,1.575009,0.373711,0.001134,-0.417622,-0.007453,1.385966,0.006004,1.153226,1.575439,0.215822,-0.026245,0.409573,3.127604,-0.550746,-3.138980,-0.01589,0.01855,-0.02580,-0.00123,-0.00191,0.00054,-0.01589,0.01855,-0.02580,-0.00123,-0.00191,0.00054,-0.01007,0.04856,-0.03074,0.00266,-0.05542,0.00700,0.235,0.1501,0.00004,0,0,0,0,0.664,1.719,1.068,0.3398,57.78,61.41,0.68,0.03053,493.3,2.000,0.01403,0.3000,1.000000,0.6504,0.065042,0,2.3593,0,0.005620,0.000414,0.583,1.432,1.423,0.032077,1,1.0000,1.0000,0.11641,0.24094,0.1817,0.00000,0.9922,0.0000,0.178,-0.00010,1.9178,0.373884,0.373711,,0,
31.1003,scan,legacy_symmetric,24.1450,0.373974,0.001507,-0.420569,-0.007215,1.390521,0.005869,1.150734,1.575016,0.373711,0.001169,-0.418286,-0.007487,1.387013,0.005986,1.153069,1.575439,0.215671,-0.026250,0.409404,3.127596,-0.550973,-3.138981,-0.01565,0.01856,-0.02539,-0.00124,-0.00225,0.00055,-0.01565,0.01856,-0.02539,-0.00124,-0.00225,0.00055,-0.02660,-0.00085,-0.02967,0.00108,0.03993,-0.00087,0.328,0.1460,0.00004,0,0,0,0,0.676,1.713,1.125,0.3503,58.02,61.91,0.70,0.03006,492.7,2.000,0.01411,0.3000,1.000000,0.6244,0.062435,0,2.4010,0,0.005668,0.000394,0.725,1.513,1.712,0.039195,1,1.0000,1.0000,0.11647,0.23771,0.1818,0.00000,0.9922,0.0000,0.176,-0.00010,1.9187,0.373974,0.373711,,0,
31.1058,scan,legacy_symmetric,24.1500,0.374065,0.001509,-0.421111,-0.007201,1.391464,0.005856,1.150321,1.575022,0.373711,0.001187,-0.418774,-0.007522,1.388008,0.005986,1.152546,1.575439,0.215620,-0.026255,0.409268,3.127574,-0.550955,-3.138985,-0.01537,0.01856,-0.02493,-0.00127,-0.00223,0.00057,-0.01537,0.01856,-0.02493,-0.00127,-0.00223,0.00057,-0.00965,-0.00097,-0.02577,0.00364,-0.00330,-0.00295,0.427,0.1440,0.00004,0,0,0,0,0.686,1.702,1.186,0.3611,58.28,62.44,0.72,0.02952,492.3,2.000,0.01417,0.3000,1.000000,0.5972,0.059720,0,2.4445,0,0.005506,0.000622,0.686,1.652,1.801,0.026994,1,1.0000,1.0000,0.11654,0.23334,0.1819,0.00000,0.9922,0.0000,0.173,-0.00009,1.9196,0.374065,0.373711,,0,
31.1115,scan,legacy_symmetric,24.1550,0.374156,0.001511,-0.421642,-0.007187,1.392389,0.005842,1.149916,1.575030,0.373711,0.001239,-0.419246,-0.007453,1.389125,0.006004,1.152057,1.575439,0.215557,-0.026220,0.409084,3.127583,-0.551112,-3.138864,-0.01506,0.01856,-0.02442,-0.00126,-0.00246,0.00038,-0.01506,0.01856,-0.02442,-0.00126,-0.00246,0.00038,-0.01150,0.00636,-0.03389,-0.00153,0.02892,0.02312,0.491,0.1340,0.00004,0,0,0,0,0.694,1.689,1.252,0.3725,58.55,63.00,0.74,0.02892,492.0,2.000,0.01422,0.3000,1.000000,0.5689,0.056886,0,2.4898,0,0.005682,0.000878,0.663,1.330,1.914,0.034975,1,1.0000,1.0000,0.11660,0.22900,0.1821,0.00000,0.9922,0.0000,0.171,-0.00009,1.9205,0.374156,0.373966,,0,
31.1172,scan,legacy_symmetric,24.1600,0.374248,0.001512,-0.422160,-0.007173,1.393291,0.005828,1.149520,1.575037,0.373966,0.001257,-0.419612,-0.007470,1.389771,0.006004,1.151673,1.575439,0.215524,-0.025966,0.409013,3.127571,-0.551007,-3.138857,-0.01471,0.01857,-0.02386,-0.00127,-0.00231,0.00038,-0.01471,0.01857,-0.02386,-0.00127,-0.00231,0.00038,-0.00555,0.04246,-0.01189,0.00172,-0.01750,0.00007,0.335,0.1500,0.00003,0,0,0,0,0.698,1.670,1.323,0.3844,58.84,63.62,0.77,0.02826,492.2,2.000,0.01425,0.3000,1.000000,0.5390,0.053896,0,2.5377,0,0.005782,0.000666,0.655,1.265,2.065,0.013569,1,1.0000,1.0000,0.11667,0.22343,0.1822,0.00000,0.9921,0.0000,0.168,-0.00009,1.9214,0.374248,0.373966,,0,
