t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,force_reference_accel_m_s2,force_reference_reversal_reset,force_reference_fast_clear,force_fast_z,retract_guard_armed,retract_fast_hold,retract_fast_stop_count,retract_fast_rearm_count,force_task_latched,physical_contact_state,physical_contact_acquire_event,physical_contact_loss_event,physical_contact_reacquire_event,physical_contact_low_timer_s,physical_contact_high_timer_s,mass_z_eff,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
32.6341,scan,legacy_symmetric,19.2450,0.341065,-0.013372,-0.470980,-0.067225,1.745003,0.074763,0.849676,1.428191,0.341048,-0.013247,-0.471309,-0.067038,1.742641,0.073426,0.851424,1.431153,0.316990,-0.071833,0.370050,-3.124918,0.151662,-3.132016,0.00289,-0.00197,-0.01879,-0.00046,0.00013,0.00059,0.00289,-0.00197,-0.01879,-0.00046,0.00013,0.00059,-0.00026,-0.00579,-0.01347,-0.00849,0.00730,0.00640,0.317,0.1468,0.00001,1,0,0,0,0.259,1.098,0.441,0.5539,81.63,80.14,1.11,0.01904,616.4,2.000,0.00195,0.3000,1.000000,0.1153,0.011531,0,0,0.351,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.2155,0,0.006365,0.001032,0.354,1.184,0.412,0.013367,1,1.0000,1.0000,0.13374,0.16416,0.0609,0.00000,1.0000,0.0000,0.096,-0.01168,0.0000,0.341065,0.341048,,0,
32.6400,scan,legacy_symmetric,19.2500,0.341096,-0.013495,-0.471017,-0.067377,1.745482,0.075033,0.849259,1.427791,0.341048,-0.013317,-0.471326,-0.067108,1.742903,0.073653,0.851249,1.430769,0.316991,-0.071835,0.369987,-3.124848,0.151612,-3.131880,0.00290,-0.00195,-0.01883,-0.00036,0.00006,0.00040,0.00290,-0.00195,-0.01883,-0.00036,0.00006,0.00040,0.00018,-0.00029,-0.01043,-0.01159,0.00802,0.02076,0.305,0.1477,0.00001,1,0,0,0,0.256,1.104,0.436,0.5518,81.53,80.03,1.10,0.01908,616.4,2.000,0.00198,0.3000,1.000000,0.1205,0.012053,0,0,0.314,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.2071,0,0.005901,0.000903,0.248,1.083,0.280,0.010340,1,1.0000,1.0000,0.13376,0.16442,0.0614,0.00000,1.0000,0.0000,0.096,-0.01172,0.0000,0.341096,0.341048,,0,
32.6470,scan,legacy_symmetric,19.2550,0.341127,-0.013617,-0.471055,-0.067528,1.745965,0.075302,0.848839,1.427390,0.341048,-0.013561,-0.471431,-0.067387,1.743916,0.074194,0.850586,1.430053,0.316985,-0.071899,0.369746,-3.124921,0.151419,-3.131888,0.00290,-0.00192,-0.01888,-0.00046,-0.00023,0.00040,0.00290,-0.00192,-0.01888,-0.00046,-0.00023,0.00040,-0.00101,-0.00948,-0.03565,0.01044,0.02873,0.00033,0.356,0.1296,0.00001,1,0,0,0,0.255,1.109,0.430,0.5495,81.43,79.92,1.10,0.01912,616.4,2.000,0.00201,0.3000,1.000000,0.1262,0.012618,0,0,0.371,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.1981,0,0.006990,0.001141,0.480,1.193,0.494,0.035230,1,1.0000,1.0000,0.13378,0.16524,0.0617,0.00000,1.0000,0.0000,0.096,-0.01177,0.0000,0.341127,0.341137,,0,
32.6533,scan,legacy_symmetric,19.2600,0.341158,-0.013740,-0.471094,-0.067679,1.746448,0.075572,0.848418,1.426991,0.341137,-0.013648,-0.471448,-0.067527,1.744317,0.074438,0.850185,1.429669,0.317007,-0.071842,0.369675,-3.124898,0.151458,-3.131853,0.00291,-0.00190,-0.01893,-0.00043,-0.00017,0.00035,0.00291,-0.00190,-0.01893,-0.00043,-0.00017,0.00035,0.00355,0.00889,-0.01110,-0.00356,-0.00624,0.00494,0.291,0.1306,0.00001,1,0,0,0,0.259,1.114,0.425,0.5471,81.32,79.80,1.09,0.01918,616.4,2.000,0.00204,0.3000,1.000000,0.1323,0.013233,0,0,0.401,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.1883,0,0.006284,0.001044,0.326,1.117,0.426,0.011375,1,1.0000,1.0000,0.13380,0.16534,0.0618,0.00000,1.0000,0.0000,0.096,-0.01181,0.0000,0.341158,0.341137,,0,
32.6594,scan,legacy_symmetric,19.2650,0.341188,-0.013863,-0.471131,-0.067829,1.746931,0.075841,0.847998,1.426591,0.341137,-0.013718,-0.471448,-0.067649,1.744614,0.074683,0.849766,1.429320,0.317046,-0.071864,0.369648,-3.124887,0.151602,-3.131810,0.00292,-0.00187,-0.01899,-0.00041,0.00004,0.00029,0.00292,-0.00187,-0.01899,-0.00041,0.00004,0.00029,0.00604,-0.00354,-0.00423,-0.00147,-0.02266,0.00649,0.309,0.1335,0.00001,1,0,0,0,0.264,1.117,0.423,0.5445,81.21,79.67,1.09,0.01924,616.4,2.000,0.00208,0.3000,1.000000,0.1389,0.013886,0,0,0.449,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.1778,0,0.006067,0.000767,0.202,0.889,0.491,0.005144,1,1.0000,1.0000,0.13382,0.16518,0.0619,0.00000,1.0000,0.0000,0.096,-0.01185,0.0000,0.341188,0.341137,,0,
32.6661,scan,legacy_symmetric,19.2700,0.341219,-0.013986,-0.471170,-0.067979,1.747419,0.076111,0.847572,1.426191,0.341137,-0.013963,-0.471553,-0.067841,1.745574,0.075067,0.849225,1.428796,0.317023,-0.071928,0.369398,-3.124938,0.151324,-3.131874,0.00292,-0.00185,-0.01905,-0.00048,-0.00038,0.00038,0.00292,-0.00185,-0.01905,-0.00048,-0.00038,0.00038,-0.00343,-0.00972,-0.03827,0.00738,0.04258,-0.00862,0.357,0.1263,0.00001,1,0,0,0,0.268,1.116,0.421,0.5417,81.09,79.53,1.08,0.01930,616.4,2.000,0.00212,0.3000,1.000000,0.1457,0.014572,0,0,0.436,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.1669,0,0.006785,0.001069,0.291,1.156,0.367,0.037461,1,1.0000,1.0000,0.13384,0.16641,0.0621,0.00000,1.0000,0.0000,0.097,-0.01189,0.0000,0.341219,0.341137,,0,
32.6729,scan,legacy_symmetric,19.2750,0.341251,-0.014109,-0.471207,-0.068128,1.747904,0.076380,0.847149,1.425792,0.341137,-0.014085,-0.471640,-0.067911,1.745923,0.075398,0.848684,1.428325,0.317066,-0.071935,0.369407,-3.124877,0.151632,-3.131752,0.00294,-0.00182,-0.01912,-0.00040,0.00009,0.00021,0.00294,-0.00182,-0.01912,-0.00040,0.00009,0.00021,0.00602,-0.00094,0.00121,-0.00819,-0.04371,0.01602,0.356,0.1223,0.00001,1,0,0,0,0.271,1.113,0.420,0.5389,80.97,79.39,1.08,0.01937,616.4,2.000,0.00216,0.3000,1.000000,0.1529,0.015286,0,0,0.397,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.1554,0,0.006793,0.000769,0.291,1.031,0.359,-0.000276,1,1.0000,1.0000,0.13386,0.16565,0.0622,0.00000,1.0000,0.0000,0.097,-0.01193,0.0000,0.341251,0.341137,,0,
32.6792,scan,legacy_symmetric,19.2800,0.341282,-0.014232,-0.471246,-0.068277,1.748395,0.076651,0.846721,1.425392,0.341137,-0.014190,-0.471623,-0.068085,1.746411,0.075573,0.848457,1.428063,0.317055,-0.071990,0.369245,-3.124927,0.151371,-3.131840,0.00295,-0.00180,-0.01919,-0.00047,-0.00031,0.00033,0.00295,-0.00180,-0.01919,-0.00047,-0.00031,0.00033,-0.00169,-0.00846,-0.02468,0.00721,0.03995,-0.01240,0.401,0.1301,0.00001,1,0,0,0,0.271,1.110,0.417,0.5359,80.83,79.24,1.07,0.01944,616.4,2.000,0.00220,0.3000,1.000000,0.1604,0.016035,0,0,0.381,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.1434,0,0.006229,0.000453,0.034,1.028,0.389,0.024266,1,1.0000,1.0000,0.13388,0.16699,0.0625,0.00000,1.0000,0.0000,0.097,-0.01197,0.0000,0.341282,0.341193,,0,
32.6857,scan,legacy_symmetric,19.2850,0.341313,-0.014355,-0.471285,-0.068426,1.748887,0.076920,0.846292,1.424992,0.341193,-0.014294,-0.471675,-0.068207,1.746795,0.075800,0.848090,1.427714,0.317069,-0.071967,0.369185,-3.124909,0.151426,-3.131829,0.00296,-0.00178,-0.01927,-0.00044,-0.00022,0.00031,0.00296,-0.00178,-0.01927,-0.00044,-0.00022,0.00031,0.00940,0.01528,-0.04104,-0.01165,-0.03791,0.00567,0.369,0.1331,0.00001,1,0,0,0,0.267,1.104,0.413,0.5327,80.70,79.08,1.07,0.01952,616.4,2.000,0.00225,0.3000,1.000000,0.1682,0.016818,0,0,0.385,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.1309,0,0.006551,0.005526,0.034,1.028,0.389,0.041748,1,1.0000,1.0000,0.13390,0.16710,0.0627,0.00000,1.0000,0.0000,0.098,-0.01201,0.0000,0.341313,0.341193,,0,
32.6928,scan,legacy_symmetric,19.2900,0.341344,-0.014479,-0.471324,-0.068574,1.749381,0.077190,0.845860,1.424593,0.341193,-0.014451,-0.471640,-0.068452,1.747563,0.076323,0.847392,1.427016,0.317110,-0.072002,0.369013,-3.124946,0.151370,-3.131742,0.00297,-0.00175,-0.01936,-0.00050,-0.00031,0.00018,0.00297,-0.00175,-0.01936,-0.00050,-0.00031,0.00018,0.00347,-0.00294,-0.01436,0.00302,0.00472,0.00771,0.400,0.1159,0.00001,1,0,0,0,0.257,1.098,0.409,0.5298,80.55,78.93,1.06,0.01961,616.4,2.000,0.00230,0.3000,1.000000,0.1755,0.017545,0,0,0.387,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.1193,0,0.007115,0.000659,0.158,1.089,0.244,0.014767,1,1.0000,1.0000,0.13392,0.16774,0.0630,0.00000,1.0000,0.0000,0.098,-0.01205,0.0000,0.341344,0.341193,,0,
32.6991,scan,legacy_symmetric,19.2950,0.341376,-0.014602,-0.471360,-0.068721,1.749875,0.077459,0.845430,1.424194,0.341193,-0.014521,-0.471693,-0.068522,1.747668,0.076515,0.847061,1.426667,0.317147,-0.072020,0.369065,-3.124848,0.151666,-3.131653,0.00299,-0.00173,-0.01945,-0.00036,0.00014,0.00006,0.00299,-0.00173,-0.01945,-0.00036,0.00014,0.00006,0.00566,-0.00272,0.00804,-0.01451,-0.04599,0.01153,0.409,0.1189,0.00001,1,0,0,0,0.247,1.091,0.404,0.5270,80.41,78.79,1.05,0.01970,616.4,2.000,0.00235,0.3000,1.000000,0.1826,0.018260,0,0,0.388,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.1078,0,0.006308,0.000579,0.429,0.869,0.561,-0.007049,1,1.0000,1.0000,0.13394,0.16725,0.0629,0.00000,1.0000,0.0000,0.099,-0.01209,0.0000,0.341376,0.341193,,0,
32.7055,scan,legacy_symmetric,19.3000,0.341407,-0.014726,-0.471399,-0.068869,1.750373,0.077729,0.844995,1.423794,0.341193,-0.014643,-0.471763,-0.068679,1.748296,0.076760,0.846746,1.426458,0.317125,-0.072059,0.368892,-3.125008,0.151446,-3.131773,0.00300,-0.00170,-0.01955,-0.00059,-0.00019,0.00021,0.00300,-0.00170,-0.01955,-0.00059,-0.00019,0.00021,-0.01465,-0.02635,-0.11786,0.10627,0.15114,-0.06523,0.443,0.1297,0.00001,1,0,0,0,0.243,1.081,0.402,0.5241,80.27,78.64,1.05,0.01980,616.4,2.000,0.00241,0.3000,1.000000,0.1896,0.018963,0,0,0.484,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.0966,0,0.006404,0.005475,0.427,0.868,0.562,0.114679,1,1.0000,1.0000,0.13397,0.16858,0.0635,0.00000,1.0000,0.0000,0.099,-0.01213,0.0000,0.341407,0.341406,,0,
32.7118,scan,legacy_symmetric,19.3050,0.341439,-0.014850,-0.471439,-0.069016,1.750876,0.077999,0.844555,1.423393,0.341406,-0.014835,-0.471815,-0.068923,1.749239,0.077213,0.846101,1.425882,0.317129,-0.071900,0.368659,-3.125100,0.151245,-3.131803,0.00301,-0.00168,-0.01964,-0.00072,-0.00050,0.00023,0.00301,-0.00168,-0.01964,-0.00072,-0.00050,0.00023,0.00029,0.01483,-0.02180,0.00831,0.01883,-0.00156,0.279,0.1196,0.00001,1,0,0,0,0.247,1.069,0.407,0.5217,80.13,78.52,1.04,0.01989,616.4,2.000,0.00247,0.3000,1.000000,0.1957,0.019573,0,0,0.526,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.0868,0,0.006272,0.001049,0.501,1.267,0.651,0.021372,1,1.0000,1.0000,0.13399,0.16960,0.0641,0.00000,1.0000,0.0000,0.100,-0.01217,0.0000,0.341439,0.341406,,0,
32.7182,scan,legacy_symmetric,19.3100,0.341470,-0.014974,-0.471478,-0.069162,1.751378,0.078268,0.844116,1.422993,0.341406,-0.014975,-0.471885,-0.069063,1.749466,0.077510,0.845769,1.425533,0.317150,-0.071938,0.368665,-3.125146,0.151447,-3.131834,0.00302,-0.00165,-0.01971,-0.00079,-0.00020,0.00027,0.00302,-0.00165,-0.01971,-0.00079,-0.00020,0.00027,0.00327,-0.00573,0.00097,0.00714,-0.03045,-0.00369,0.313,0.1226,0.00001,1,0,0,0,0.256,1.062,0.417,0.5195,79.99,78.41,1.04,0.01996,616.4,2.000,0.00253,0.3000,1.000000,0.2012,0.020122,0,0,0.585,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.0781,0,0.006384,0.000797,0.399,1.074,0.633,-0.000384,1,1.0000,1.0000,0.13401,0.16935,0.0640,0.00000,1.0000,0.0000,0.100,-0.01221,0.0000,0.341470,0.341406,,0,
32.7246,scan,legacy_symmetric,19.3150,0.341502,-0.015097,-0.471519,-0.069308,1.751886,0.078538,0.843672,1.422590,0.341406,-0.015062,-0.471885,-0.069255,1.750024,0.077632,0.845560,1.425341,0.317126,-0.072002,0.368474,-3.125221,0.151112,-3.131973,0.00303,-0.00163,-0.01976,-0.00090,-0.00070,0.00046,0.00303,-0.00163,-0.01976,-0.00090,-0.00070,0.00046,-0.00372,-0.00993,-0.02965,0.01107,0.05192,-0.01974,0.370,0.1345,0.00001,1,0,0,0,0.266,1.058,0.429,0.5174,79.86,78.30,1.03,0.02001,616.4,2.000,0.00259,0.3000,1.000000,0.2065,0.020654,0,0,0.612,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.0695,0,0.006424,0.000768,0.134,1.132,0.284,0.028895,1,1.0000,1.0000,0.13403,0.17076,0.0646,0.00000,1.0000,0.0000,0.100,-0.01225,0.0000,0.341502,0.341406,,0,
32.7313,scan,legacy_symmetric,19.3200,0.341533,-0.015221,-0.471561,-0.069453,1.752396,0.078809,0.843225,1.422188,0.341406,-0.015149,-0.471902,-0.069377,1.750460,0.077824,0.845315,1.425079,0.317119,-0.072032,0.368350,-3.125259,0.150957,-3.131995,0.00303,-0.00160,-0.01981,-0.00095,-0.00093,0.00048,0.00303,-0.00160,-0.01981,-0.00095,-0.00093,0.00048,-0.00099,-0.00431,-0.01783,0.00513,0.02252,-0.00238,0.393,0.1426,0.00001,1,0,0,0,0.273,1.058,0.436,0.5154,79.73,78.20,1.03,0.02006,616.4,2.000,0.00265,0.3000,1.000000,0.2114,0.021144,0,0,0.425,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.0617,0,0.006701,0.000566,0.268,1.198,0.250,0.017539,1,1.0000,1.0000,0.13405,0.17140,0.0650,0.00000,1.0000,0.0000,0.100,-0.01229,0.0000,0.341533,0.341558,,0,
32.7379,scan,legacy_symmetric,19.3250,0.341565,-0.015345,-0.471601,-0.069598,1.752905,0.079078,0.842779,1.421787,0.341558,-0.015237,-0.471937,-0.069429,1.750775,0.078208,0.844862,1.424625,0.317159,-0.071857,0.368338,-3.125259,0.151165,-3.131820,0.00304,-0.00158,-0.01986,-0.00096,-0.00062,0.00022,0.00304,-0.00158,-0.01986,-0.00096,-0.00062,0.00022,0.00627,0.02752,-0.00187,0.00034,-0.03284,0.02748,0.214,0.1396,0.00001,1,0,0,0,0.275,1.061,0.437,0.5134,79.61,78.09,1.03,0.02011,616.4,2.000,0.00271,0.3000,1.000000,0.2166,0.021661,0,0,0.345,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.0534,0,0.006616,0.000797,0.022,1.052,0.341,0.002387,1,1.0000,1.0000,0.13407,0.17092,0.0648,0.00000,1.0000,0.0000,0.101,-0.01233,0.0000,0.341565,0.341558,,0,
32.7445,scan,legacy_symmetric,19.3300,0.341597,-0.015469,-0.471643,-0.069743,1.753418,0.079347,0.842329,1.421385,0.341558,-0.015254,-0.471972,-0.069604,1.751263,0.078348,0.844600,1.424433,0.317147,-0.071892,0.368201,-3.125333,0.150988,-3.131877,0.00305,-0.00155,-0.01992,-0.00107,-0.00089,0.00029,0.00305,-0.00155,-0.01992,-0.00107,-0.00089,0.00029,-0.00186,-0.00551,-0.02143,0.01117,0.02764,-0.00703,0.245,0.1516,0.00001,1,0,0,0,0.273,1.063,0.436,0.5114,79.49,77.99,1.02,0.02017,616.4,2.000,0.00278,0.3000,1.000000,0.2215,0.022146,0,0,0.343,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.0457,0,0.006517,0.000920,0.308,1.031,0.604,0.020988,1,1.0000,1.0000,0.13409,0.17187,0.0653,0.00000,1.0000,0.0000,0.101,-0.01237,0.0000,0.341597,0.341558,,0,
32.7510,scan,legacy_symmetric,19.3350,0.341629,-0.015594,-0.471683,-0.069887,1.753929,0.079616,0.841881,1.420984,0.341558,-0.015481,-0.472007,-0.069813,1.751822,0.078871,0.843867,1.423735,0.317205,-0.071944,0.368150,-3.125333,0.151246,-3.131836,0.00306,-0.00153,-0.01998,-0.00107,-0.00050,0.00023,0.00306,-0.00153,-0.01998,-0.00107,-0.00050,0.00023,0.00826,-0.00734,-0.00723,0.00031,-0.03671,0.00564,0.292,0.1347,0.00001,1,0,0,0,0.269,1.065,0.435,0.5101,79.38,77.93,1.02,0.02024,616.4,2.000,0.00285,0.3000,1.000000,0.2247,0.022471,0,0,0.342,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.0405,0,0.006541,0.000435,0.140,1.044,0.150,0.008497,1,1.0000,1.0000,0.13411,0.17129,0.0651,0.00000,1.0000,0.0000,0.101,-0.01241,0.0000,0.341629,0.341558,,0,
32.7571,scan,legacy_symmetric,19.3400,0.341661,-0.015718,-0.471725,-0.070031,1.754446,0.079887,0.841427,1.420580,0.341558,-0.015603,-0.472129,-0.070075,1.752642,0.079063,0.843605,1.423334,0.317147,-0.072026,0.367897,-3.125344,0.150832,-3.131931,0.00306,-0.00151,-0.02006,-0.00108,-0.00112,0.00037,0.00306,-0.00151,-0.02006,-0.00108,-0.00112,0.00037,-0.01013,-0.01442,-0.04410,0.00134,0.07215,-0.01624,0.365,0.1346,0.00001,1,0,0,0,0.265,1.064,0.432,0.5091,79.28,77.87,1.02,0.02031,616.4,2.000,0.00291,0.3000,1.000000,0.2273,0.022734,0,0,0.482,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.0363,0,0.006094,0.000775,0.384,0.944,0.642,0.042280,1,1.0000,1.0000,0.13413,0.17312,0.0659,0.00000,1.0000,0.0000,0.102,-0.01245,0.0000,0.341661,0.341630,,0,
32.7638,scan,legacy_symmetric,19.3450,0.341693,-0.015842,-0.471766,-0.070174,1.754962,0.080156,0.840974,1.420180,0.341630,-0.015603,-0.472129,-0.070075,1.752642,0.079186,0.843343,1.423089,0.317191,-0.071940,0.367960,-3.125234,0.151104,-3.131781,0.00308,-0.00148,-0.02013,-0.00092,-0.00071,0.00017,0.00308,-0.00148,-0.02013,-0.00092,-0.00071,0.00017,0.00656,0.01306,0.00957,-0.01606,-0.04120,0.02029,0.265,0.1437,0.00001,1,0,0,0,0.264,1.061,0.433,0.5081,79.20,77.83,1.02,0.02038,616.4,2.000,0.00298,0.3000,1.000000,0.2296,0.022964,0,0,0.564,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.0326,0,0.006751,0.000930,0.392,1.032,0.625,-0.008662,1,1.0000,1.0000,0.13415,0.17244,0.0658,0.00000,1.0000,0.0000,0.102,-0.01248,0.0000,0.341693,0.341630,,0,
32.7704,scan,legacy_symmetric,19.3500,0.341725,-0.015967,-0.471808,-0.070318,1.755482,0.080426,0.840518,1.419778,0.341630,-0.015743,-0.472146,-0.070267,1.753358,0.079500,0.842802,1.422618,0.317203,-0.071991,0.367787,-3.125247,0.150977,-3.131793,0.00309,-0.00146,-0.02020,-0.00094,-0.00090,0.00018,0.00309,-0.00146,-0.02020,-0.00094,-0.00090,0.00018,0.00177,-0.00721,-0.02465,0.00159,0.01799,-0.00155,0.308,0.1397,0.00001,1,0,0,0,0.266,1.060,0.437,0.5072,79.12,77.78,1.01,0.02045,616.4,2.000,0.00304,0.3000,1.000000,0.2319,0.023195,0,0,0.598,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.0289,0,0.006526,0.000433,0.300,1.279,0.279,0.024744,1,1.0000,1.0000,0.13417,0.17332,0.0661,0.00000,1.0000,0.0000,0.102,-0.01252,0.0000,0.341725,0.341630,,0,
32.7764,scan,legacy_symmetric,19.3550,0.341757,-0.016091,-0.471850,-0.070460,1.756003,0.080697,0.840060,1.419376,0.341630,-0.015987,-0.472164,-0.070476,1.754178,0.079831,0.842069,1.422094,0.317234,-0.072082,0.367613,-3.125236,0.150939,-3.131908,0.00310,-0.00144,-0.02027,-0.00092,-0.00096,0.00036,0.00310,-0.00144,-0.02027,-0.00092,-0.00096,0.00036,0.00548,-0.01611,-0.03075,-0.00197,0.00673,-0.02063,0.389,0.1327,0.00001,1,0,0,0,0.268,1.062,0.438,0.5063,79.04,77.73,1.01,0.02052,616.4,2.000,0.00311,0.3000,1.000000,0.2343,0.023434,0,0,0.431,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.0250,0,0.006055,0.000827,0.037,1.138,0.285,0.031459,1,1.0000,1.0000,0.13420,0.17378,0.0664,0.00000,1.0000,0.0000,0.103,-0.01256,0.0000,0.341757,0.341630,,0,
32.7832,scan,legacy_symmetric,19.3600,0.341788,-0.016215,-0.471893,-0.070602,1.756529,0.080969,0.839597,1.418973,0.341630,-0.016127,-0.472269,-0.070651,1.754719,0.079971,0.841877,1.421798,0.317195,-0.072154,0.367459,-3.125228,0.150711,-3.132011,0.00310,-0.00141,-0.02034,-0.00091,-0.00130,0.00052,0.00310,-0.00141,-0.02034,-0.00091,-0.00130,0.00052,-0.00557,-0.01026,-0.02196,-0.00143,0.03243,-0.01480,0.454,0.1388,0.00001,1,0,0,0,0.263,1.068,0.433,0.5055,78.97,77.69,1.01,0.02060,616.4,2.000,0.00318,0.3000,1.000000,0.2363,0.023626,0,0,0.344,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.0220,0,0.006803,0.000606,-0.048,1.161,0.221,0.021027,1,1.0000,1.0000,0.13422,0.17498,0.0670,0.00000,1.0000,0.0000,0.103,-0.01260,0.0000,0.341788,0.341781,,0,
32.7894,scan,legacy_symmetric,19.3650,0.341820,-0.016340,-0.471934,-0.070744,1.757052,0.081239,0.839138,1.418572,0.341781,-0.016144,-0.472338,-0.070773,1.755033,0.080268,0.841196,1.421257,0.317266,-0.072009,0.367509,-3.125085,0.151173,-3.131813,0.00313,-0.00139,-0.02043,-0.00070,-0.00060,0.00025,0.00313,-0.00139,-0.02043,-0.00070,-0.00060,0.00025,0.01182,0.02433,0.00832,-0.02298,-0.07781,0.02954,0.294,0.1309,0.00001,1,0,0,0,0.254,1.075,0.425,0.5045,78.91,77.64,1.01,0.02069,616.4,2.000,0.00324,0.3000,1.000000,0.2388,0.023885,0,0,0.312,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.0178,0,0.006158,0.000801,0.361,1.209,0.426,-0.006813,1,1.0000,1.0000,0.13424,0.17384,0.0666,0.00000,1.0000,0.0000,0.104,-0.01264,0.0000,0.341820,0.341781,,0,
32.7956,scan,legacy_symmetric,19.3700,0.341852,-0.016464,-0.471975,-0.070885,1.757579,0.081512,0.838674,1.418170,0.341781,-0.016266,-0.472321,-0.070930,1.755487,0.080390,0.840952,1.421012,0.317259,-0.072077,0.367365,-3.125089,0.150960,-3.131926,0.00314,-0.00137,-0.02054,-0.00070,-0.00092,0.00042,0.00314,-0.00137,-0.02054,-0.00070,-0.00092,0.00042,-0.00443,-0.04674,-0.09926,0.00159,0.14744,-0.07746,0.353,0.1398,0.00001,1,0,0,0,0.248,1.085,0.419,0.5036,78.85,77.59,1.01,0.02079,616.4,2.000,0.00331,0.3000,1.000000,0.2410,0.024101,0,0,0.374,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.0144,0,0.006228,0.005587,0.489,1.230,0.625,0.098151,1,1.0000,1.0000,0.13426,0.17527,0.0672,0.00000,1.0000,0.0000,0.104,-0.01268,0.0000,0.341852,0.341781,,0,
32.8020,scan,legacy_symmetric,19.3750,0.341884,-0.016588,-0.472016,-0.071026,1.758106,0.081783,0.838211,1.417769,0.341781,-0.016389,-0.472408,-0.071087,1.756272,0.080844,0.840044,1.420366,0.317316,-0.072093,0.367272,-3.125050,0.151211,-3.131791,0.00316,-0.00135,-0.02063,-0.00065,-0.00055,0.00023,0.00316,-0.00135,-0.02063,-0.00065,-0.00055,0.00023,0.00511,-0.00148,-0.00834,-0.00321,-0.02245,0.01149,0.361,0.1259,0.00001,1,0,0,0,0.248,1.097,0.418,0.5027,78.79,77.55,1.01,0.02089,616.4,2.000,0.00338,0.3000,1.000000,0.2433,0.024328,0,0,0.484,0,0,1,1,1,contact,0,0,0,0.000000,0.000000,3.0108,0,0.006374,0.000742,0.343,1.224,0.573,0.009035,1,1.0000,1.0000,0.13428,0.17481,0.0671,0.00000,1.0000,0.0000,0.105,-0.01272,0.0000,0.341884,0.341781,,0,
